,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633514418248,0.046875,-0.14550781,0.9941406,-1.3125,-0.34375,-0.5,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
1,1633514418276,0.048828125,-0.15332031,0.9902344,0.34375,-0.9375,0.34375,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
2,1633514418306,0.041015625,-0.15234375,0.98828125,1.25,-2.0625,0.46875,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
3,1633514418366,0.036132812,-0.14648438,0.99316406,2.1875,-2.84375,0.53125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
4,1633514418396,0.045898438,-0.13964844,1.0,1.625,-1.75,0.09375,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
5,1633514418428,0.049804688,-0.14648438,0.99609375,0.90625,-1.25,-0.03125,-9.3125,13.6875,-125.4375,Thingy,Lying down on back,2,s1714206,1
6,1633514418486,0.046875,-0.1484375,1.0039062,1.0,-1.1875,0.15625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
7,1633514418516,0.048828125,-0.14550781,0.9980469,1.5,-2.21875,0.28125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
8,1633514418548,0.048828125,-0.1484375,0.98828125,2.96875,-3.40625,0.40625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
9,1633514418609,0.047851562,-0.13476562,1.0029297,4.3125,-4.3125,0.90625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
10,1633514418638,0.06347656,-0.14746094,0.9824219,4.5625,-4.375,0.84375,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
11,1633514418668,0.06347656,-0.12207031,0.9941406,4.1875,-4.3125,0.84375,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
12,1633514418729,0.056640625,-0.12988281,0.99121094,3.21875,-2.96875,0.59375,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
13,1633514418758,0.06542969,-0.12988281,1.0019531,2.71875,-2.96875,0.65625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
14,1633514418791,0.061523438,-0.12207031,1.0048828,3.03125,-3.40625,0.65625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
15,1633514418850,0.068359375,-0.12792969,1.0,3.34375,-3.5,0.65625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
16,1633514418878,0.07910156,-0.13085938,0.99902344,3.03125,-2.84375,0.53125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
17,1633514418909,0.07128906,-0.12207031,1.0009766,2.96875,-2.96875,0.46875,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
18,1633514418972,0.06640625,-0.12011719,1.0,3.15625,-3.15625,0.46875,-7.625,16.25,-126.9375,Thingy,Lying down on back,2,s1714206,1
19,1633514418997,0.07910156,-0.12011719,0.99121094,2.28125,-2.53125,0.28125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
20,1633514419028,0.07910156,-0.11816406,0.9863281,1.625,-2.0,0.21875,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
21,1633514419089,0.076171875,-0.12109375,1.0087891,0.40625,-1.4375,0.03125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
22,1633514419118,0.083984375,-0.11425781,1.0068359,0.65625,-1.875,-0.25,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
23,1633514419148,0.087890625,-0.11230469,1.0009766,1.0625,-0.90625,-0.21875,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
24,1633514419208,0.09472656,-0.099609375,0.99902344,2.125,-1.8125,0.28125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
25,1633514419243,0.08300781,-0.11328125,1.0048828,1.5,-1.5,0.46875,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
26,1633514419266,0.08496094,-0.11328125,1.0078125,0.46875,-0.40625,0.40625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
27,1633514419358,0.07910156,-0.11425781,0.99316406,0.03125,-0.40625,0.40625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
28,1633514419364,0.08496094,-0.10546875,1.0048828,0.71875,-0.84375,-0.09375,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
29,1633514419388,0.08984375,-0.11035156,1.0068359,0.34375,0.03125,-0.15625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
30,1633514419448,0.08300781,-0.109375,0.99121094,0.71875,-0.46875,-0.03125,-7.9375,15.0625,-124.6875,Thingy,Lying down on back,2,s1714206,1
31,1633514419478,0.0859375,-0.10644531,1.0019531,1.25,-0.9375,-0.21875,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
32,1633514419508,0.08496094,-0.09863281,1.0058594,1.4375,-1.375,-0.21875,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
33,1633514419568,0.087890625,-0.103515625,1.0058594,1.0,-0.90625,-0.09375,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
34,1633514419598,0.095703125,-0.107421875,0.99121094,0.28125,-0.40625,-0.03125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
35,1633514419629,0.09082031,-0.111328125,1.015625,0.09375,-0.09375,0.03125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
36,1633514419689,0.087890625,-0.11328125,1.0126953,-0.34375,0.15625,0.09375,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
37,1633514419719,0.08105469,-0.10449219,1.0019531,-0.4375,0.21875,0.03125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
38,1633514419747,0.083984375,-0.10839844,0.9892578,-0.15625,-0.09375,-0.03125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
39,1633514419809,0.08105469,-0.1015625,1.0136719,-0.34375,0.15625,-0.3125,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
40,1633514419837,0.091796875,-0.11425781,1.0039062,-1.0625,1.25,-0.5625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
41,1633514419867,0.08300781,-0.109375,0.99609375,-2.34375,2.59375,-0.4375,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
42,1633514419930,0.08691406,-0.109375,0.9892578,-2.71875,2.71875,-0.625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
43,1633514419957,0.083984375,-0.11230469,1.0058594,-3.3125,2.90625,-0.625,-8.5625,14.75,-124.125,Thingy,Lying down on back,2,s1714206,1
44,1633514419987,0.07519531,-0.11621094,1.0,-3.625,3.375,-0.625,0.0,0.0,0.0,Thingy,Lying down on back,2,s1714206,1
