,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
128,1633611136592,-0.2397461,-0.723938,0.77020264,-0.5625,0.03125,1.0625,Respeck,Sitting bent backward,5,s1714206,
129,1633611136623,-0.23925781,-0.725647,0.76776123,-0.40625,1.0,0.6875,Respeck,Sitting bent backward,5,s1714206,
130,1633611136699,-0.24243164,-0.72735596,0.762146,0.96875,0.46875,0.5625,Respeck,Sitting bent backward,5,s1714206,
131,1633611136702,-0.23120117,-0.72662354,0.76116943,0.71875,0.1875,0.921875,Respeck,Sitting bent backward,5,s1714206,
132,1633611136773,-0.23144531,-0.7180786,0.7650757,0.828125,0.03125,0.96875,Respeck,Sitting bent backward,5,s1714206,
133,1633611136787,-0.23632812,-0.7276001,0.75457764,1.15625,-0.09375,0.9375,Respeck,Sitting bent backward,5,s1714206,
134,1633611136819,-0.2319336,-0.7192993,0.7711792,2.34375,-0.53125,0.625,Respeck,Sitting bent backward,5,s1714206,
135,1633611136894,-0.22973633,-0.72613525,0.7560425,1.15625,-1.03125,0.890625,Respeck,Sitting bent backward,5,s1714206,
136,1633611136899,-0.23046875,-0.73272705,0.77679443,1.828125,0.96875,0.125,Respeck,Sitting bent backward,5,s1714206,
137,1633611136967,-0.24047852,-0.74102783,0.7345581,0.125,0.546875,1.125,Respeck,Sitting bent backward,5,s1714206,
138,1633611136981,-0.23876953,-0.7346802,0.75335693,-0.546875,0.65625,0.125,Respeck,Sitting bent backward,5,s1714206,
139,1633611137011,-0.2265625,-0.7246704,0.7645874,0.828125,-0.640625,0.203125,Respeck,Sitting bent backward,5,s1714206,
140,1633611137088,-0.2434082,-0.7288208,0.7523804,0.296875,0.5625,0.734375,Respeck,Sitting bent backward,5,s1714206,
141,1633611137092,-0.23535156,-0.7227173,0.7572632,0.515625,0.359375,0.984375,Respeck,Sitting bent backward,5,s1714206,
142,1633611137163,-0.24194336,-0.74420166,0.7633667,0.28125,0.859375,0.578125,Respeck,Sitting bent backward,5,s1714206,
143,1633611137177,-0.23388672,-0.7317505,0.7518921,-0.28125,0.953125,0.546875,Respeck,Sitting bent backward,5,s1714206,
144,1633611137207,-0.23120117,-0.7234497,0.75213623,0.234375,0.484375,0.515625,Respeck,Sitting bent backward,5,s1714206,
145,1633611137282,-0.23095703,-0.7324829,0.75994873,0.65625,-0.109375,0.484375,Respeck,Sitting bent backward,5,s1714206,
146,1633611137297,-0.23168945,-0.7334595,0.7538452,0.5625,-0.28125,0.609375,Respeck,Sitting bent backward,5,s1714206,
147,1633611137327,-0.22998047,-0.7349243,0.7550659,0.40625,-0.203125,0.78125,Respeck,Sitting bent backward,5,s1714206,
148,1633611137402,-0.23071289,-0.736145,0.7526245,0.5625,-0.59375,0.734375,Respeck,Sitting bent backward,5,s1714206,
149,1633611137405,-0.23657227,-0.73883057,0.76116943,1.671875,-0.53125,0.578125,Respeck,Sitting bent backward,5,s1714206,
150,1633611137477,-0.23583984,-0.7319946,0.7518921,0.78125,-0.78125,0.515625,Respeck,Sitting bent backward,5,s1714206,
151,1633611137492,-0.22558594,-0.73760986,0.7616577,0.890625,0.296875,0.234375,Respeck,Sitting bent backward,5,s1714206,
152,1633611137524,-0.2421875,-0.7463989,0.732605,-1.25,0.4375,0.546875,Respeck,Sitting bent backward,5,s1714206,
153,1633611137596,-0.22973633,-0.72369385,0.76068115,-0.1875,-0.53125,0.28125,Respeck,Sitting bent backward,5,s1714206,
154,1633611137599,-0.22973633,-0.7415161,0.7614136,-0.078125,0.015625,0.359375,Respeck,Sitting bent backward,5,s1714206,
155,1633611137672,-0.24072266,-0.7293091,0.75531006,0.109375,0.546875,0.734375,Respeck,Sitting bent backward,5,s1714206,
156,1633611137687,-0.2331543,-0.741272,0.75823975,-0.640625,0.453125,0.9375,Respeck,Sitting bent backward,5,s1714206,
157,1633611137717,-0.23657227,-0.7349243,0.7579956,-1.90625,1.125,0.65625,Respeck,Sitting bent backward,5,s1714206,
158,1633611137793,-0.22924805,-0.72979736,0.7616577,-1.5625,1.0625,0.265625,Respeck,Sitting bent backward,5,s1714206,
159,1633611137796,-0.23120117,-0.72735596,0.7628784,-0.65625,0.5625,0.3125,Respeck,Sitting bent backward,5,s1714206,
160,1633611137868,-0.23364258,-0.72857666,0.7626343,-1.03125,0.296875,0.375,Respeck,Sitting bent backward,5,s1714206,
161,1633611137882,-0.23095703,-0.72735596,0.758728,-0.375,-0.15625,0.390625,Respeck,Sitting bent backward,5,s1714206,
162,1633611137911,-0.22998047,-0.72320557,0.75897217,-0.578125,-0.078125,0.5625,Respeck,Sitting bent backward,5,s1714206,
163,1633611137987,-0.2290039,-0.72735596,0.75897217,-0.5625,-0.140625,0.359375,Respeck,Sitting bent backward,5,s1714206,
164,1633611137990,-0.24023438,-0.7295532,0.75701904,0.921875,-0.453125,0.375,Respeck,Sitting bent backward,5,s1714206,
165,1633611138067,-0.23779297,-0.72735596,0.746521,-0.03125,-0.78125,0.328125,Respeck,Sitting bent backward,5,s1714206,
166,1633611138076,-0.22851562,-0.7214966,0.7785034,0.265625,0.046875,-0.171875,Respeck,Sitting bent backward,5,s1714206,
167,1633611138109,-0.23339844,-0.7346802,0.7367554,-2.015625,0.984375,0.015625,Respeck,Sitting bent backward,5,s1714206,
168,1633611138185,-0.22949219,-0.72003174,0.77874756,-0.578125,-0.171875,-0.09375,Respeck,Sitting bent backward,5,s1714206,
169,1633611138191,-0.22875977,-0.73028564,0.7694702,-2.109375,1.0625,0.125,Respeck,Sitting bent backward,5,s1714206,
170,1633611138258,-0.23168945,-0.71051025,0.76678467,-0.5,0.53125,0.296875,Respeck,Sitting bent backward,5,s1714206,
171,1633611138271,-0.22583008,-0.7217407,0.77264404,-0.671875,0.28125,0.3125,Respeck,Sitting bent backward,5,s1714206,
172,1633611138303,-0.23803711,-0.7144165,0.7728882,-1.609375,0.5625,0.65625,Respeck,Sitting bent backward,5,s1714206,
173,1633611138379,-0.23168945,-0.71710205,0.76971436,-0.828125,0.71875,0.34375,Respeck,Sitting bent backward,5,s1714206,
174,1633611138381,-0.22924805,-0.7192993,0.77752686,0.5,-0.1875,0.171875,Respeck,Sitting bent backward,5,s1714206,
175,1633611138451,-0.22973633,-0.7178345,0.77337646,0.234375,-0.453125,0.375,Respeck,Sitting bent backward,5,s1714206,
