,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633514362598,0.12207031,0.8779297,0.4736328,0.40625,-1.125,0.28125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
1,1633514362628,0.13769531,0.88183594,0.4736328,1.5625,-3.28125,0.28125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
2,1633514362657,0.12792969,0.86621094,0.4765625,1.25,-4.0625,-0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
3,1633514362718,0.12792969,0.875,0.46679688,1.1875,-4.0625,0.15625,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
4,1633514362748,0.13476562,0.8730469,0.4814453,0.96875,-3.6875,0.34375,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
5,1633514362782,0.12988281,0.8671875,0.4794922,0.78125,-3.5,0.46875,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
6,1633514362836,0.14355469,0.86328125,0.4794922,0.59375,-1.1875,0.28125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
7,1633514362867,0.14550781,0.875,0.46679688,0.21875,-0.53125,0.53125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
8,1633514362901,0.14746094,0.8730469,0.47851562,1.0,-2.40625,0.15625,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
9,1633514362957,0.14160156,0.87109375,0.48339844,1.3125,-2.84375,-0.25,-2.375,44.4375,-122.875,Thingy,Lying down left,7,s1714206,3
10,1633514362987,0.13378906,0.86816406,0.4736328,0.65625,-2.71875,-0.4375,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
11,1633514363017,0.13671875,0.8720703,0.47851562,0.96875,-2.1875,-0.15625,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
12,1633514363107,0.13867188,0.8691406,0.4794922,0.84375,-1.625,-0.375,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
13,1633514363111,0.13867188,0.859375,0.46777344,0.21875,0.09375,-0.21875,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
14,1633514363137,0.14160156,0.8691406,0.45898438,0.09375,-0.15625,0.46875,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
15,1633514363198,0.14355469,0.8720703,0.47265625,0.78125,-1.1875,0.53125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
16,1633514363227,0.14160156,0.8691406,0.4658203,0.90625,-2.0625,0.46875,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
17,1633514363258,0.14355469,0.8701172,0.45410156,1.3125,-1.1875,0.71875,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
18,1633514363320,0.14160156,0.8847656,0.48242188,0.96875,-0.34375,-0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
19,1633514363347,0.14453125,0.87597656,0.45507812,-0.15625,0.03125,-0.5,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
20,1633514363377,0.12988281,0.8769531,0.46875,-0.03125,-0.65625,0.15625,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
21,1633514363439,0.14648438,0.8720703,0.48535156,0.59375,-1.8125,-0.21875,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
22,1633514363468,0.13769531,0.86816406,0.47460938,0.84375,-1.125,-0.09375,-2.5625,44.5625,-122.3125,Thingy,Lying down left,7,s1714206,3
23,1633514363499,0.14355469,0.8701172,0.46484375,0.21875,-0.40625,0.46875,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
24,1633514363558,0.14550781,0.8857422,0.44726562,-0.03125,-0.09375,1.0625,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
25,1633514363589,0.16796875,0.88378906,0.4716797,-0.5625,-0.21875,0.40625,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
26,1633514363619,0.14160156,0.87402344,0.47460938,-0.375,0.5625,0.28125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
27,1633514363678,0.14453125,0.87597656,0.47460938,-1.5625,1.625,-0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
28,1633514363708,0.140625,0.8720703,0.4736328,0.46875,0.625,-0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
29,1633514363858,0.14160156,0.875,0.4423828,0.03125,-0.46875,0.28125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
30,1633514363863,0.14453125,0.8779297,0.453125,-0.625,-1.125,0.78125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
31,1633514363867,0.15234375,0.8828125,0.47265625,-1.0625,-1.25,0.46875,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
32,1633514363872,0.14160156,0.8828125,0.47851562,-1.25,-1.1875,0.15625,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
33,1633514363918,0.14550781,0.8720703,0.47558594,-1.65625,0.15625,-0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
34,1633514363946,0.13671875,0.87402344,0.46679688,-1.5,1.5,0.28125,-2.25,45.3125,-123.375,Thingy,Lying down left,7,s1714206,3
35,1633514363978,0.14160156,0.86328125,0.48242188,-2.53125,2.28125,0.65625,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
36,1633514364038,0.14257812,0.86816406,0.4794922,-1.78125,2.65625,1.0625,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
37,1633514364072,0.15527344,0.86816406,0.46289062,-1.125,1.96875,0.96875,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
38,1633514364098,0.15136719,0.8691406,0.46679688,-1.1875,1.71875,0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
39,1633514364158,0.15429688,0.86035156,0.4892578,-1.0625,1.0625,-0.4375,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
40,1633514364187,0.14648438,0.8691406,0.484375,-0.8125,1.625,-0.5,0.0,0.0,0.0,Thingy,Lying down left,7,s1714206,3
