,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633514212116,-0.078125,-0.93652344,-0.3544922,-0.28125,0.28125,0.3125,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
1,1633514212176,-0.0703125,-0.9296875,-0.35351562,-0.40625,0.21875,0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
2,1633514212206,-0.072265625,-0.9326172,-0.359375,-1.09375,0.40625,-0.15625,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
3,1633514212238,-0.06347656,-0.93359375,-0.35253906,-0.53125,0.15625,0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
4,1633514212297,-0.07519531,-0.93652344,-0.359375,-0.1875,-0.125,0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
5,1633514212327,-0.072265625,-0.9316406,-0.3642578,0.6875,-0.25,0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
6,1633514212356,-0.06640625,-0.9296875,-0.35253906,1.28125,-0.4375,0.375,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
7,1633514212416,-0.07519531,-0.9355469,-0.34960938,1.40625,-0.375,0.375,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
8,1633514212446,-0.07421875,-0.93652344,-0.3466797,1.90625,-0.625,0.4375,-5.875,17.125,-168.1875,Thingy,Lying down right,6,s1714206,2
9,1633514212480,-0.072265625,-0.93847656,-0.3564453,1.90625,-0.8125,0.75,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
10,1633514212539,-0.07128906,-0.93359375,-0.35742188,2.03125,-0.9375,0.8125,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
11,1633514212599,-0.07128906,-0.93847656,-0.3408203,2.28125,-1.21875,0.6875,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
12,1633514212603,-0.07324219,-0.9375,-0.36035156,1.65625,-0.8125,0.4375,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
13,1633514212657,-0.076171875,-0.9433594,-0.3544922,1.53125,-0.4375,0.4375,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
14,1633514212688,-0.08886719,-0.93359375,-0.35351562,0.8125,-0.75,0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
15,1633514212718,-0.06738281,-0.9238281,-0.3486328,0.9375,-0.8125,0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
16,1633514212780,-0.07519531,-0.9296875,-0.34472656,0.5,-0.6875,0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
17,1633514212807,-0.08300781,-0.9423828,-0.34960938,1.28125,-1.0,0.5625,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
18,1633514212838,-0.06933594,-0.9423828,-0.3486328,1.09375,-0.75,0.5,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
19,1633514212898,-0.07910156,-0.93066406,-0.34765625,0.6875,-0.4375,0.375,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
20,1633514212927,-0.07519531,-0.93847656,-0.3515625,0.5625,-0.1875,0.3125,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
21,1633514212957,-0.07421875,-0.9404297,-0.3232422,0.625,0.0,0.03125,-5.5625,18.0625,-167.4375,Thingy,Lying down right,6,s1714206,2
22,1633514213019,-0.078125,-0.9423828,-0.33496094,0.5625,-0.1875,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
23,1633514213048,-0.08691406,-0.93066406,-0.34179688,1.15625,-0.1875,0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
24,1633514213079,-0.07714844,-0.93847656,-0.35058594,1.34375,-0.375,0.5,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
25,1633514213138,-0.076171875,-0.9404297,-0.3251953,1.21875,-0.5625,0.4375,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
26,1633514213168,-0.08496094,-0.9345703,-0.33789062,0.625,-0.5625,0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
27,1633514213198,-0.07519531,-0.9472656,-0.34765625,0.6875,-0.75,0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
28,1633514213258,-0.083984375,-0.9433594,-0.34277344,0.6875,-0.625,0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
29,1633514213288,-0.07324219,-0.93652344,-0.3544922,0.8125,-0.4375,0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
30,1633514213320,-0.08203125,-0.93652344,-0.3486328,0.625,-0.4375,0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
31,1633514213377,-0.080078125,-0.9423828,-0.33398438,0.1875,-0.4375,0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
32,1633514213409,-0.07519531,-0.9423828,-0.33496094,-0.0625,-0.5,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
33,1633514213437,-0.08496094,-0.9404297,-0.34375,-0.65625,-0.9375,0.0625,-6.0,16.6875,-166.6875,Thingy,Lying down right,6,s1714206,2
34,1633514213499,-0.08496094,-0.94433594,-0.35058594,-0.78125,-0.6875,0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
35,1633514213532,-0.07519531,-0.93359375,-0.34472656,-0.40625,-0.8125,0.5,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
36,1633514213558,-0.078125,-0.9345703,-0.3310547,0.0625,-0.875,0.375,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
37,1633514213618,-0.0859375,-0.9375,-0.33691406,-0.65625,-0.4375,0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
38,1633514213648,-0.087890625,-0.9423828,-0.35351562,-0.34375,-0.5,0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
39,1633514213679,-0.06738281,-0.9472656,-0.34375,-1.21875,-0.4375,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
40,1633514213741,-0.07421875,-0.9375,-0.34960938,0.1875,-0.4375,0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
41,1633514213769,-0.07421875,-0.9394531,-0.33984375,-0.25,0.21875,-0.21875,0.0,0.0,0.0,Thingy,Lying down right,6,s1714206,2
