,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633609791762,-1.0009766,0.35351562,-0.16210938,-15.40625,-11.90625,2.59375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
1,1633609791806,-0.9345703,0.38964844,-0.15136719,-20.59375,-18.625,-3.03125,-23.375,65.0,-127.875,Thingy,Walking at normal speed,1,s1714206,1
2,1633609791850,-0.89746094,0.3408203,-0.083984375,-23.96875,-18.8125,-6.5625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
3,1633609791872,-0.8544922,0.32421875,-0.030273438,-20.59375,-3.25,-3.34375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
4,1633609791919,-1.0175781,0.29882812,0.09375,-15.34375,2.125,5.40625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
5,1633609791965,-1.1289062,0.1796875,0.09082031,-12.0,-5.09375,7.90625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
6,1633609792008,-0.9814453,0.16113281,0.040039062,11.75,-2.59375,0.15625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
7,1633609792031,-0.91015625,0.25878906,0.048828125,31.40625,-12.90625,5.53125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
8,1633609792075,-0.91796875,0.31835938,0.029296875,36.03125,-12.71875,10.09375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
9,1633609792122,-0.90527344,0.3154297,0.025390625,37.5625,-15.03125,7.96875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
10,1633609792165,-0.89746094,0.2939453,0.04296875,36.84375,-9.71875,4.90625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
11,1633609792209,-0.8671875,0.3076172,0.034179688,38.40625,-6.1875,1.5625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
12,1633609792232,-0.94433594,0.31445312,0.0546875,39.46875,-8.4375,-0.78125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
13,1633609792278,-0.97558594,0.27441406,0.05859375,38.46875,-12.59375,-6.3125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
14,1633609792324,-0.93652344,0.30273438,0.078125,40.3125,-13.875,-12.96875,-21.125,67.25,-127.25,Thingy,Walking at normal speed,1,s1714206,1
15,1633609792391,-0.9765625,0.25585938,0.15039062,36.34375,-15.03125,-16.9375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
16,1633609792394,-0.97558594,0.1640625,0.12988281,39.03125,-20.53125,-24.625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
17,1633609792435,-1.3798828,0.6796875,-0.12011719,31.09375,-16.875,6.0,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
18,1633609792482,-1.1015625,0.45507812,-0.13867188,-24.4375,-1.1875,-2.40625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
19,1633609792525,-0.66796875,0.30566406,-0.026367188,-1.4375,-21.625,-33.84375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
20,1633609792573,-0.69140625,0.23535156,-0.11328125,23.15625,-10.5,-39.03125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
21,1633609792592,-0.9628906,0.15722656,-0.22558594,28.34375,-4.09375,-12.625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
22,1633609792639,-1.0097656,0.3408203,-0.19238281,25.78125,7.625,2.53125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
23,1633609792683,-0.9746094,0.2783203,-0.10253906,15.46875,-3.5,-15.21875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
24,1633609792728,-1.0556641,0.29101562,-0.09667969,10.09375,14.875,-22.1875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1714206,1
