,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633611331702,-0.02319336,-0.34674072,-0.90338135,1.296875,0.21875,0.515625,Respeck,Lying down on stomach,8,s1714206,
1,1633611331727,-0.014892578,-0.33868408,-0.8740845,0.328125,-0.328125,0.671875,Respeck,Lying down on stomach,8,s1714206,
2,1633611331803,-0.012451172,-0.33917236,-0.8640747,0.0625,-0.109375,0.53125,Respeck,Lying down on stomach,8,s1714206,
3,1633611331806,-0.012939453,-0.34039307,-0.8765259,0.234375,0.25,0.390625,Respeck,Lying down on stomach,8,s1714206,
4,1633611331879,-0.010009766,-0.3320923,-0.8735962,0.171875,0.09375,0.453125,Respeck,Lying down on stomach,8,s1714206,
5,1633611331893,-0.013183594,-0.33673096,-0.87701416,0.203125,0.03125,0.546875,Respeck,Lying down on stomach,8,s1714206,
6,1633611331924,-0.0107421875,-0.3411255,-0.8699341,0.484375,0.234375,0.515625,Respeck,Lying down on stomach,8,s1714206,
7,1633611331998,-0.011474609,-0.34161377,-0.87457275,0.125,0.46875,0.328125,Respeck,Lying down on stomach,8,s1714206,
8,1633611332002,-0.016357422,-0.33721924,-0.8831177,0.25,0.40625,0.40625,Respeck,Lying down on stomach,8,s1714206,
9,1633611332076,-0.011962891,-0.34527588,-0.8850708,0.296875,0.0625,0.5,Respeck,Lying down on stomach,8,s1714206,
10,1633611332090,-0.01171875,-0.33917236,-0.87872314,0.203125,-0.25,0.578125,Respeck,Lying down on stomach,8,s1714206,
11,1633611332117,-0.019042969,-0.34088135,-0.8718872,0.640625,-0.21875,0.484375,Respeck,Lying down on stomach,8,s1714206,
12,1633611332194,-0.012207031,-0.34161377,-0.87164307,0.703125,-0.078125,0.53125,Respeck,Lying down on stomach,8,s1714206,
13,1633611332209,-0.009277344,-0.3406372,-0.8789673,0.8125,-0.046875,0.453125,Respeck,Lying down on stomach,8,s1714206,
14,1633611332237,-0.017333984,-0.33111572,-0.8755493,0.953125,-0.421875,0.65625,Respeck,Lying down on stomach,8,s1714206,
15,1633611332313,-0.008056641,-0.34527588,-0.8779907,-0.5625,-0.78125,0.703125,Respeck,Lying down on stomach,8,s1714206,
16,1633611332317,-0.009521484,-0.33184814,-0.8596802,1.046875,-0.15625,0.5,Respeck,Lying down on stomach,8,s1714206,
17,1633611332387,-0.010986328,-0.34136963,-0.8880005,-0.359375,-0.328125,0.59375,Respeck,Lying down on stomach,8,s1714206,
18,1633611332464,-0.009277344,-0.33892822,-0.88067627,-0.21875,-0.5,0.546875,Respeck,Lying down on stomach,8,s1714206,
19,1633611332469,-0.011962891,-0.34014893,-0.88287354,-0.203125,-0.171875,0.421875,Respeck,Lying down on stomach,8,s1714206,
20,1633611332482,-0.005126953,-0.34136963,-0.87213135,-0.03125,-0.046875,0.453125,Respeck,Lying down on stomach,8,s1714206,
21,1633611332510,-0.013183594,-0.33721924,-0.87628174,-0.015625,-0.109375,0.453125,Respeck,Lying down on stomach,8,s1714206,
22,1633611332583,0.0026855469,-0.33721924,-0.88653564,-0.4375,0.109375,0.484375,Respeck,Lying down on stomach,8,s1714206,
23,1633611332597,-0.0024414062,-0.33917236,-0.87628174,-0.234375,0.078125,0.546875,Respeck,Lying down on stomach,8,s1714206,
24,1633611332628,-0.007080078,-0.33868408,-0.8755493,0.109375,0.03125,0.5625,Respeck,Lying down on stomach,8,s1714206,
25,1633611332706,-0.0075683594,-0.33355713,-0.87994385,0.3125,0.265625,0.453125,Respeck,Lying down on stomach,8,s1714206,
26,1633611332713,-0.0063476562,-0.33551025,-0.88116455,0.375,0.421875,0.421875,Respeck,Lying down on stomach,8,s1714206,
27,1633611332779,0.00024414062,-0.34259033,-0.8777466,0.46875,0.53125,0.359375,Respeck,Lying down on stomach,8,s1714206,
28,1633611332793,-0.0009765625,-0.34283447,-0.8796997,0.5,0.5625,0.3125,Respeck,Lying down on stomach,8,s1714206,
29,1633611332823,-0.0026855469,-0.33502197,-0.8814087,0.1875,0.828125,0.234375,Respeck,Lying down on stomach,8,s1714206,
30,1633611332898,-0.009033203,-0.33624268,-0.8687134,0.3125,0.78125,0.328125,Respeck,Lying down on stomach,8,s1714206,
31,1633611332904,-0.0078125,-0.34088135,-0.89971924,0.109375,0.234375,0.296875,Respeck,Lying down on stomach,8,s1714206,
32,1633611332975,-0.008300781,-0.33477783,-0.8652954,0.21875,0.59375,0.3125,Respeck,Lying down on stomach,8,s1714206,
33,1633611332989,-0.004638672,-0.33477783,-0.89556885,-0.109375,0.6875,0.328125,Respeck,Lying down on stomach,8,s1714206,
34,1633611333018,-0.009277344,-0.33892822,-0.87945557,-0.984375,0.109375,0.46875,Respeck,Lying down on stomach,8,s1714206,
35,1633611333062,-0.0026855469,-0.3399048,-0.8694458,-0.859375,0.140625,0.265625,Respeck,Lying down on stomach,8,s1714206,
36,1633611333094,-0.012939453,-0.34649658,-0.88360596,-0.71875,0.421875,0.390625,Respeck,Lying down on stomach,8,s1714206,
37,1633611333170,-0.0053710938,-0.3399048,-0.8735962,-0.703125,0.03125,0.359375,Respeck,Lying down on stomach,8,s1714206,
38,1633611333183,-0.0009765625,-0.347229,-0.8845825,-0.796875,0.171875,0.453125,Respeck,Lying down on stomach,8,s1714206,
