,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633613897565,-0.80859375,0.11035156,-0.009765625,29.03125,4.75,-10.5,0.0,0.0,0.0,Thingy,Running,11,s1714206,
1,1633613897625,-1.3554688,0.5449219,0.63671875,37.40625,28.90625,-16.875,0.0,0.0,0.0,Thingy,Running,11,s1714206,
2,1633613897657,-1.1933594,-0.27148438,0.68847656,21.34375,-12.78125,6.03125,0.0,0.0,0.0,Thingy,Running,11,s1714206,
3,1633613897686,-0.87890625,0.15136719,0.08203125,30.1875,-1.59375,-29.0625,-35.6875,77.3125,-143.75,Thingy,Running,11,s1714206,
4,1633613897717,-1.4765625,0.4658203,-0.11425781,49.0625,-41.46875,16.34375,0.0,0.0,0.0,Thingy,Running,11,s1714206,
5,1633613897776,-1.2177734,0.10839844,-0.2421875,47.96875,25.5625,16.90625,0.0,0.0,0.0,Thingy,Running,11,s1714206,
6,1633613897805,-0.7089844,0.33691406,-0.18847656,57.0,25.375,-0.8125,0.0,0.0,0.0,Thingy,Running,11,s1714206,
7,1633613897835,-0.9794922,0.46191406,-0.0009765625,10.59375,41.71875,-43.59375,0.0,0.0,0.0,Thingy,Running,11,s1714206,
8,1633613897899,-0.7080078,0.33007812,-0.0859375,-32.1875,50.59375,-51.40625,0.0,0.0,0.0,Thingy,Running,11,s1714206,
9,1633613897926,-0.53027344,0.026367188,-0.103515625,-27.96875,24.59375,-20.78125,0.0,0.0,0.0,Thingy,Running,11,s1714206,
10,1633613897956,-0.49023438,-0.0087890625,-0.040039062,-32.125,27.03125,0.84375,0.0,0.0,0.0,Thingy,Running,11,s1714206,
11,1633613898016,-0.765625,-0.0087890625,-0.034179688,-31.875,58.15625,12.25,0.0,0.0,0.0,Thingy,Running,11,s1714206,
12,1633613898045,-0.8574219,0.12207031,0.08886719,-14.1875,56.5625,5.125,0.0,0.0,0.0,Thingy,Running,11,s1714206,
13,1633613898078,-0.9824219,0.03125,0.3076172,0.28125,10.25,11.15625,0.0,0.0,0.0,Thingy,Running,11,s1714206,
14,1633613898135,-1.1611328,0.041015625,0.17773438,-6.96875,9.3125,2.0,0.0,0.0,0.0,Thingy,Running,11,s1714206,
15,1633613898165,-1.390625,0.14160156,0.22460938,-19.1875,4.8125,-3.96875,0.0,0.0,0.0,Thingy,Running,11,s1714206,
16,1633613898195,-0.9550781,0.18164062,0.28222656,-48.90625,-20.34375,2.1875,-36.625,72.1875,-155.4375,Thingy,Running,11,s1714206,
17,1633613898256,-0.5126953,-0.109375,-0.32128906,-48.46875,-54.46875,11.71875,0.0,0.0,0.0,Thingy,Running,11,s1714206,
18,1633613898284,-0.39648438,0.20703125,-0.08691406,10.125,-23.03125,9.5,0.0,0.0,0.0,Thingy,Running,11,s1714206,
19,1633613898316,-1.0839844,0.3017578,0.2734375,-47.875,71.6875,-25.84375,0.0,0.0,0.0,Thingy,Running,11,s1714206,
20,1633613898380,-1.9130859,-0.10058594,-0.15917969,15.1875,10.71875,-3.5625,0.0,0.0,0.0,Thingy,Running,11,s1714206,
21,1633613898406,-1.9130859,0.0146484375,0.17285156,11.71875,7.0,60.21875,0.0,0.0,0.0,Thingy,Running,11,s1714206,
22,1633613898435,-1.4189453,0.35546875,0.19140625,-11.0,16.15625,76.03125,0.0,0.0,0.0,Thingy,Running,11,s1714206,
23,1633613898496,-0.7626953,0.15136719,0.2265625,-18.75,-23.03125,57.90625,0.0,0.0,0.0,Thingy,Running,11,s1714206,
24,1633613898530,-0.5048828,-0.33007812,0.18164062,-0.0625,-24.0625,41.90625,0.0,0.0,0.0,Thingy,Running,11,s1714206,
25,1633613898557,0.09082031,0.047851562,-0.3125,-0.4375,45.8125,-6.71875,0.0,0.0,0.0,Thingy,Running,11,s1714206,
26,1633613898616,-0.16796875,0.19433594,-0.032226562,17.6875,-30.46875,-20.78125,0.0,0.0,0.0,Thingy,Running,11,s1714206,
27,1633613898646,-0.009765625,0.103515625,-0.22460938,13.0,-63.25,-34.375,0.0,0.0,0.0,Thingy,Running,11,s1714206,
28,1633613898676,-0.8105469,0.92089844,-0.4169922,9.875,-75.21875,-31.75,-33.3125,74.125,-150.5,Thingy,Running,11,s1714206,
29,1633613898737,-1.4384766,-0.32910156,0.21484375,36.96875,-89.3125,11.71875,0.0,0.0,0.0,Thingy,Running,11,s1714206,
30,1633613898766,-1.4462891,0.9433594,0.5673828,28.375,48.9375,-56.34375,0.0,0.0,0.0,Thingy,Running,11,s1714206,
31,1633613898798,-1.6298828,0.34960938,0.18359375,6.9375,84.75,-25.96875,0.0,0.0,0.0,Thingy,Running,11,s1714206,
32,1633613898856,-1.4580078,0.12695312,0.12890625,-13.8125,93.25,-49.21875,0.0,0.0,0.0,Thingy,Running,11,s1714206,
