,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633610588128,-0.8222656,0.35742188,0.10546875,18.25,-18.84375,-17.875,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
1,1633610588147,-0.8642578,0.39746094,0.068359375,19.90625,-12.25,-15.5,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
2,1633610588193,-0.8798828,0.44726562,0.0,7.5,-5.78125,-20.21875,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
3,1633610588237,-0.7919922,0.45703125,0.09863281,-3.65625,-1.5,-30.40625,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
4,1633610588285,-0.7871094,0.36816406,0.09667969,-6.28125,-9.875,-25.46875,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
5,1633610588329,-0.7734375,0.38183594,0.041015625,-8.125,-7.0625,-24.59375,-40.9375,36.3125,-160.5625,Thingy,Falling on the right,46,s1714206,1
6,1633610588351,-0.7246094,0.4033203,0.059570312,-18.3125,11.5,-36.1875,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
7,1633610588395,-0.6669922,0.25976562,0.020507812,-26.46875,19.6875,-27.03125,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
8,1633610588441,-0.5722656,0.19628906,0.0,-7.4375,22.6875,-3.125,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
9,1633610588488,-0.47265625,0.030273438,-0.06640625,23.25,27.5,13.1875,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
10,1633610588507,-0.49316406,0.18652344,0.17871094,33.5,21.9375,22.21875,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
11,1633610588555,-0.8095703,0.1328125,0.11328125,10.4375,5.46875,-15.5,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
12,1633610588601,-0.6855469,0.16308594,0.11328125,40.46875,18.78125,-26.75,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
13,1633610588642,-0.38183594,0.2685547,-0.23242188,44.375,31.9375,-20.5625,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
14,1633610588687,-0.3076172,0.58984375,-0.35839844,31.625,69.375,-19.96875,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
15,1633610588709,-0.37304688,0.484375,-0.46679688,-19.96875,79.1875,-46.6875,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
16,1633610588757,-0.94628906,-0.02734375,-0.3564453,-38.5625,88.46875,-92.65625,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
17,1633610588802,-0.8613281,-0.54589844,-0.17480469,18.8125,136.5625,-129.34375,-38.25,19.25,-176.0,Thingy,Falling on the right,46,s1714206,1
18,1633610588846,-1.2197266,-0.4111328,-0.16894531,95.09375,130.34375,-182.5625,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
19,1633610588869,-1.3417969,-0.6142578,-0.3779297,139.21875,124.1875,-223.28125,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
20,1633610588913,-1.4882812,-0.5185547,-0.6542969,145.625,199.125,-193.53125,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
21,1633610588959,-1.8701172,-2.0,-2.0,110.59375,184.59375,-265.8125,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
22,1633610589004,-0.921875,-0.88378906,-0.6357422,131.84375,70.21875,-169.3125,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
23,1633610589048,-0.88671875,-0.9248047,-0.58984375,40.21875,13.53125,-202.40625,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
24,1633610589072,-0.3251953,-1.2587891,-0.31445312,-11.46875,-218.90625,-142.34375,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
25,1633610589116,-0.3798828,-1.1865234,-0.27246094,17.40625,-15.34375,-95.21875,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
26,1633610589162,-0.091796875,-0.953125,-0.26464844,11.125,-51.5,-71.59375,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
27,1633610589206,-0.09765625,-0.8125,-0.38378906,-0.375,4.84375,-46.9375,0.0,0.0,0.0,Thingy,Falling on the right,46,s1714206,1
