,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633611199936,-0.095214844,0.18817139,1.0848999,-1.3125,-2.984375,0.8125,Respeck,Lying down on back,2,s1714206,
1,1633611200012,-0.103759766,0.19329834,1.0831909,-0.53125,-1.9375,0.5,Respeck,Lying down on back,2,s1714206,
2,1633611200015,-0.10229492,0.18572998,1.0673218,0.359375,-1.078125,0.25,Respeck,Lying down on back,2,s1714206,
3,1633611200086,-0.10986328,0.18963623,1.0617065,-0.375,-0.265625,0.015625,Respeck,Lying down on back,2,s1714206,
4,1633611200102,-0.09008789,0.19158936,1.0665894,0.4375,-0.09375,0.046875,Respeck,Lying down on back,2,s1714206,
5,1633611200131,-0.111816406,0.1954956,1.0702515,1.6875,-0.375,0.140625,Respeck,Lying down on back,2,s1714206,
6,1633611200210,-0.11450195,0.18597412,1.06073,0.90625,0.46875,0.078125,Respeck,Lying down on back,2,s1714206,
7,1633611200221,-0.123291016,0.19354248,1.0768433,2.328125,1.796875,-0.078125,Respeck,Lying down on back,2,s1714206,
8,1633611200252,-0.12011719,0.1798706,1.0106812,0.59375,1.421875,1.28125,Respeck,Lying down on back,2,s1714206,
9,1633611200326,-0.060058594,0.21307373,1.1212769,5.953125,-2.46875,1.609375,Respeck,Lying down on back,2,s1714206,
10,1633611200331,-0.07470703,0.1762085,1.1107788,2.53125,-7.421875,0.78125,Respeck,Lying down on back,2,s1714206,
11,1633611200402,-0.18115234,0.15570068,1.1036987,0.359375,-4.046875,0.234375,Respeck,Lying down on back,2,s1714206,
12,1633611200416,-0.122558594,0.14154053,1.0336304,-1.9375,2.578125,0.375,Respeck,Lying down on back,2,s1714206,
13,1633611200446,-0.08154297,0.18890381,1.0194702,-1.453125,4.8125,0.234375,Respeck,Lying down on back,2,s1714206,
14,1633611200521,-0.11767578,0.17962646,1.0358276,0.53125,3.0625,0.390625,Respeck,Lying down on back,2,s1714206,
15,1633611200524,-0.13183594,0.16864014,1.0883179,2.46875,0.578125,0.71875,Respeck,Lying down on back,2,s1714206,
16,1633611200598,-0.091796875,0.1984253,1.1017456,1.625,-1.828125,0.921875,Respeck,Lying down on back,2,s1714206,
17,1633611200615,-0.15136719,0.1918335,1.0956421,2.453125,-3.078125,0.4375,Respeck,Lying down on back,2,s1714206,
18,1633611200642,-0.20288086,0.11102295,1.1288452,1.890625,2.65625,-1.1875,Respeck,Lying down on back,2,s1714206,
19,1633611200717,-0.025634766,0.17156982,1.0932007,-3.015625,1.65625,-0.546875,Respeck,Lying down on back,2,s1714206,
20,1633611200721,-0.10180664,0.18988037,1.0570679,-2.578125,1.046875,0.125,Respeck,Lying down on back,2,s1714206,
21,1633611200791,-0.09716797,0.17327881,1.0077515,1.71875,0.65625,0.8125,Respeck,Lying down on back,2,s1714206,
22,1633611200806,-0.06567383,0.19989014,1.0599976,0.90625,2.265625,0.203125,Respeck,Lying down on back,2,s1714206,
23,1633611200845,-0.11303711,0.17034912,1.0509644,1.34375,-0.90625,0.828125,Respeck,Lying down on back,2,s1714206,
24,1633611200912,-0.14550781,0.16619873,1.0775757,-0.125,-1.859375,0.671875,Respeck,Lying down on back,2,s1714206,
25,1633611200915,-0.13452148,0.16229248,1.1063843,-1.328125,-0.828125,0.46875,Respeck,Lying down on back,2,s1714206,
26,1633611200986,-0.12646484,0.16888428,1.104187,-2.296875,-0.53125,0.125,Respeck,Lying down on back,2,s1714206,
27,1633611201001,-0.10449219,0.19134521,1.1022339,-2.03125,-0.859375,0.3125,Respeck,Lying down on back,2,s1714206,
28,1633611201031,-0.12841797,0.18328857,1.0726929,-1.234375,0.53125,0.359375,Respeck,Lying down on back,2,s1714206,
29,1633611201107,-0.09863281,0.18450928,1.0355835,-0.5625,1.21875,0.75,Respeck,Lying down on back,2,s1714206,
30,1633611201111,-0.10131836,0.17108154,1.043396,-0.453125,1.1875,0.59375,Respeck,Lying down on back,2,s1714206,
31,1633611201182,-0.10644531,0.17254639,1.057312,-0.71875,0.78125,0.5,Respeck,Lying down on back,2,s1714206,
32,1633611201196,-0.09326172,0.17572021,1.0717163,-0.421875,-0.34375,0.484375,Respeck,Lying down on back,2,s1714206,
33,1633611201227,-0.10571289,0.19207764,1.0910034,-0.9375,-1.734375,0.390625,Respeck,Lying down on back,2,s1714206,
34,1633611201302,-0.13598633,0.2033081,1.1080933,-0.21875,-2.203125,0.4375,Respeck,Lying down on back,2,s1714206,
35,1633611201306,-0.13574219,0.18499756,1.0831909,0.0625,-1.90625,0.5625,Respeck,Lying down on back,2,s1714206,
36,1633611201377,-0.110839844,0.19915771,1.053894,-0.03125,1.90625,0.234375,Respeck,Lying down on back,2,s1714206,
37,1633611201391,-0.12475586,0.17181396,1.0287476,-1.625,-0.21875,0.234375,Respeck,Lying down on back,2,s1714206,
38,1633611201426,-0.110839844,0.18939209,1.0529175,-2.125,0.140625,0.8125,Respeck,Lying down on back,2,s1714206,
39,1633611201497,-0.11450195,0.17889404,1.0648804,-1.1875,-0.421875,0.671875,Respeck,Lying down on back,2,s1714206,
40,1633611201500,-0.11791992,0.20452881,1.0673218,-0.046875,-0.390625,0.578125,Respeck,Lying down on back,2,s1714206,
41,1633611201572,-0.13500977,0.19622803,1.0770874,0.625,-0.5,0.3125,Respeck,Lying down on back,2,s1714206,
42,1633611201588,-0.12890625,0.19744873,1.0765991,1.140625,0.15625,0.109375,Respeck,Lying down on back,2,s1714206,
43,1633611201616,-0.1184082,0.19622803,1.0722046,0.3125,1.15625,0.203125,Respeck,Lying down on back,2,s1714206,
44,1633611201693,-0.1171875,0.18963623,1.0634155,0.640625,1.390625,0.28125,Respeck,Lying down on back,2,s1714206,
45,1633611201696,-0.103027344,0.18670654,1.0592651,1.15625,0.765625,0.484375,Respeck,Lying down on back,2,s1714206,
46,1633611201768,-0.11230469,0.18011475,1.0599976,1.171875,-0.0625,0.609375,Respeck,Lying down on back,2,s1714206,
47,1633611201781,-0.11352539,0.18792725,1.0634155,1.03125,-0.03125,0.421875,Respeck,Lying down on back,2,s1714206,
48,1633611201813,-0.114990234,0.19354248,1.0946655,2.59375,0.046875,-0.03125,Respeck,Lying down on back,2,s1714206,
49,1633611201887,-0.12548828,0.1762085,1.0499878,0.9375,0.8125,0.234375,Respeck,Lying down on back,2,s1714206,
50,1633611201890,-0.122802734,0.19793701,1.0932007,1.6875,0.328125,0.171875,Respeck,Lying down on back,2,s1714206,
51,1633611201933,-0.114746094,0.17376709,1.0553589,-0.875,0.15625,0.03125,Respeck,Lying down on back,2,s1714206,
52,1633611201979,-0.12573242,0.19158936,1.0829468,0.109375,-0.0625,0.375,Respeck,Lying down on back,2,s1714206,
53,1633611202009,-0.11450195,0.1762085,1.0651245,0.21875,0.453125,0.484375,Respeck,Lying down on back,2,s1714206,
54,1633611202052,-0.10913086,0.19012451,1.0612183,1.125,0.875,0.375,Respeck,Lying down on back,2,s1714206,
55,1633611202082,-0.11450195,0.18475342,1.0739136,0.78125,0.53125,0.25,Respeck,Lying down on back,2,s1714206,
56,1633611202156,-0.111083984,0.18084717,1.0687866,0.734375,1.171875,0.21875,Respeck,Lying down on back,2,s1714206,
57,1633611202172,-0.1105957,0.18450928,1.0792847,0.609375,0.796875,0.171875,Respeck,Lying down on back,2,s1714206,
58,1633611202201,-0.10424805,0.17938232,1.0726929,0.640625,0.546875,0.21875,Respeck,Lying down on back,2,s1714206,
59,1633611202277,-0.11230469,0.17425537,1.0704956,0.921875,0.140625,0.421875,Respeck,Lying down on back,2,s1714206,
60,1633611202292,-0.119384766,0.17816162,1.0687866,0.828125,0.15625,0.15625,Respeck,Lying down on back,2,s1714206,
61,1633611202323,-0.107177734,0.17425537,1.0661011,0.375,0.75,0.421875,Respeck,Lying down on back,2,s1714206,
62,1633611202397,-0.110839844,0.18695068,1.0895386,1.828125,0.6875,-0.109375,Respeck,Lying down on back,2,s1714206,
63,1633611202401,-0.11743164,0.17572021,1.0595093,-0.109375,0.546875,0.328125,Respeck,Lying down on back,2,s1714206,
64,1633611202474,-0.09643555,0.18695068,1.0939331,0.96875,-0.34375,0.453125,Respeck,Lying down on back,2,s1714206,
65,1633611202486,-0.11206055,0.16497803,1.0560913,-1.3125,-0.640625,0.34375,Respeck,Lying down on back,2,s1714206,
66,1633611202517,-0.12573242,0.18182373,1.0949097,-0.359375,-0.375,0.3125,Respeck,Lying down on back,2,s1714206,
67,1633611202592,-0.11230469,0.17425537,1.0690308,-0.15625,0.15625,0.421875,Respeck,Lying down on back,2,s1714206,
68,1633611202595,-0.10498047,0.18914795,1.0658569,0.5625,0.53125,0.5625,Respeck,Lying down on back,2,s1714206,
69,1633611202667,-0.11376953,0.1828003,1.0636597,0.078125,0.640625,0.390625,Respeck,Lying down on back,2,s1714206,
70,1633611202681,-0.10180664,0.17669678,1.0685425,0.28125,1.015625,0.34375,Respeck,Lying down on back,2,s1714206,
71,1633611202713,-0.10229492,0.17401123,1.0768433,0.046875,0.703125,0.328125,Respeck,Lying down on back,2,s1714206,
72,1633611202788,-0.11254883,0.17816162,1.0726929,0.171875,0.28125,0.28125,Respeck,Lying down on back,2,s1714206,
73,1633611202795,-0.10498047,0.17156982,1.0787964,0.59375,0.0,0.40625,Respeck,Lying down on back,2,s1714206,
74,1633611202863,-0.10668945,0.17303467,1.0734253,0.734375,-0.0625,0.296875,Respeck,Lying down on back,2,s1714206,
75,1633611202876,-0.10839844,0.17938232,1.0665894,0.46875,0.203125,0.3125,Respeck,Lying down on back,2,s1714206,
76,1633611202907,-0.110839844,0.17962646,1.079773,0.609375,0.4375,0.390625,Respeck,Lying down on back,2,s1714206,
