,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633609732518,-0.6699219,-0.30859375,0.60839844,-1.25,2.125,-0.03125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
1,1633609732561,-0.6699219,-0.3076172,0.60546875,-1.625,2.84375,-0.21875,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
2,1633609732584,-0.67285156,-0.31152344,0.5966797,-0.875,2.3125,-0.15625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
3,1633609732630,-0.6689453,-0.31640625,0.60058594,-0.53125,2.3125,-0.21875,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
4,1633609732676,-0.6669922,-0.30273438,0.59765625,-1.0625,1.3125,0.09375,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
5,1633609732719,-0.68359375,-0.30859375,0.6044922,-0.53125,0.71875,0.15625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
6,1633609732767,-0.6767578,-0.3125,0.59277344,-0.09375,0.03125,0.34375,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
7,1633609732786,-0.6923828,-0.30371094,0.6044922,0.34375,-1.0625,0.4375,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
8,1633609732835,-0.67871094,-0.31152344,0.5878906,0.8125,-1.96875,0.75,-42.4375,35.4375,-126.0625,Thingy,Sitting bent backward,5,s1714206,1
9,1633609732880,-0.6748047,-0.30664062,0.6044922,1.0625,-2.46875,0.40625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
10,1633609732923,-0.68066406,-0.30664062,0.6064453,1.0625,-2.21875,0.28125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
11,1633609732945,-0.6660156,-0.3125,0.6035156,0.75,-2.03125,0.21875,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
12,1633609732991,-0.67089844,-0.3125,0.5966797,0.625,-2.59375,0.34375,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
13,1633609733039,-0.66308594,-0.3076172,0.62109375,0.6875,-1.40625,0.34375,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
14,1633609733081,-0.6660156,-0.31347656,0.6152344,0.21875,-0.6875,0.15625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
15,1633609733127,-0.6660156,-0.30371094,0.62109375,0.21875,-1.3125,0.40625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
16,1633609733148,-0.6699219,-0.30273438,0.6074219,0.8125,-2.65625,0.40625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
17,1633609733194,-0.6669922,-0.30859375,0.6171875,1.5,-2.53125,0.5625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
18,1633609733239,-0.6767578,-0.31640625,0.6220703,1.25,-2.65625,0.4375,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
19,1633609733285,-0.6689453,-0.29589844,0.62109375,0.46875,-1.84375,0.28125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
20,1633609733305,-0.65527344,-0.2998047,0.61816406,0.40625,-2.65625,-0.15625,-42.75,35.125,-124.6875,Thingy,Sitting bent backward,5,s1714206,1
21,1633609733351,-0.66503906,-0.30078125,0.6191406,1.5,-3.625,0.03125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
22,1633609733397,-0.66015625,-0.29785156,0.6298828,1.625,-2.8125,0.28125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
23,1633609733441,-0.6669922,-0.30273438,0.6074219,0.625,-1.96875,0.15625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
24,1633609733485,-0.65625,-0.30273438,0.62597656,0.28125,-1.0625,0.28125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
25,1633609733509,-0.6591797,-0.29589844,0.63378906,0.34375,-0.4375,0.28125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
26,1633609733554,-0.66015625,-0.30078125,0.63378906,-0.03125,-0.4375,0.34375,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
27,1633609733598,-0.6582031,-0.30371094,0.6220703,0.03125,-1.0625,0.40625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
28,1633609733643,-0.6582031,-0.3017578,0.61621094,0.53125,-1.1875,0.34375,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
29,1633609733666,-0.6611328,-0.2998047,0.625,0.875,-1.40625,0.34375,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
30,1633609733714,-0.65625,-0.29589844,0.6230469,0.59375,-1.25,0.21875,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
31,1633609733757,-0.6640625,-0.29589844,0.6328125,0.15625,-0.6875,0.03125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
32,1633609733802,-0.6513672,-0.29882812,0.63378906,0.40625,-0.4375,-0.03125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
33,1633609733847,-0.6582031,-0.29296875,0.6464844,0.34375,-0.5625,0.03125,-41.25,34.5625,-123.9375,Thingy,Sitting bent backward,5,s1714206,1
34,1633609733871,-0.6640625,-0.3017578,0.6357422,0.34375,-1.25,0.28125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
35,1633609733913,-0.65722656,-0.29589844,0.63183594,0.46875,-1.3125,0.28125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
36,1633609733959,-0.6425781,-0.29785156,0.63378906,0.34375,-0.375,0.21875,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
37,1633609734004,-0.64941406,-0.2919922,0.6328125,-0.03125,-0.3125,0.15625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
38,1633609734025,-0.6611328,-0.29101562,0.6279297,0.21875,-0.625,-0.09375,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
39,1633609734072,-0.6582031,-0.29785156,0.6220703,0.34375,-0.5,0.21875,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
40,1633609734115,-0.6591797,-0.2939453,0.6308594,0.46875,-1.0625,0.40625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
41,1633609734161,-0.64453125,-0.296875,0.63378906,-0.34375,0.65625,-0.15625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
42,1633609734206,-0.64941406,-0.29492188,0.6347656,-0.53125,-0.03125,-0.40625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
43,1633609734228,-0.64453125,-0.2939453,0.6220703,0.34375,-0.5,0.21875,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
44,1633609734274,-0.6542969,-0.29882812,0.6503906,0.09375,0.28125,0.15625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
45,1633609734319,-0.6513672,-0.30273438,0.63378906,-1.0625,2.4375,-0.40625,-42.4375,34.375,-124.375,Thingy,Sitting bent backward,5,s1714206,1
46,1633609734364,-0.6542969,-0.29882812,0.6435547,-1.875,4.0625,-0.28125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
47,1633609734385,-0.6582031,-0.30273438,0.62597656,-1.5,4.25,-0.21875,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
48,1633609734431,-0.65722656,-0.29589844,0.62402344,-1.6875,3.71875,-0.21875,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
49,1633609734475,-0.65625,-0.30273438,0.61621094,-1.5625,2.65625,0.03125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
50,1633609734521,-0.6621094,-0.31054688,0.62597656,-0.53125,2.3125,-0.03125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
51,1633609734567,-0.66796875,-0.30273438,0.6113281,-0.46875,2.0,-0.03125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
52,1633609734592,-0.65625,-0.3076172,0.6152344,-0.6875,2.125,-0.28125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
53,1633609734634,-0.6582031,-0.296875,0.6142578,-0.875,2.53125,-0.28125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
54,1633609734679,-0.6660156,-0.30078125,0.6152344,-0.9375,2.53125,-0.15625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1714206,1
