,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633611050341,-0.04638672,-1.024231,0.08123779,2.8125,-2.484375,1.65625,Respeck,Sitting,0,s1714206,
1,1633611050417,-0.026123047,-1.0007935,0.11859131,1.546875,-2.90625,2.234375,Respeck,Sitting,0,s1714206,
2,1633611050420,-0.040283203,-1.017395,0.09564209,1.78125,-2.421875,2.3125,Respeck,Sitting,0,s1714206,
3,1633611050491,-0.020263672,-0.9990845,0.08074951,1.0,-1.84375,2.4375,Respeck,Sitting,0,s1714206,
4,1633611050507,-0.009277344,-1.0181274,0.09979248,1.421875,-2.390625,1.921875,Respeck,Sitting,0,s1714206,
5,1633611050536,-0.0063476562,-1.0125122,0.09857178,0.78125,-2.390625,2.125,Respeck,Sitting,0,s1714206,
6,1633611050613,-0.041748047,-1.0125122,0.09442139,2.203125,-2.296875,2.53125,Respeck,Sitting,0,s1714206,
7,1633611050615,-0.050048828,-1.019104,0.08880615,5.140625,-0.5,2.0625,Respeck,Sitting,0,s1714206,
8,1633611050688,-0.02709961,-1.0161743,0.081726074,5.265625,-0.84375,1.6875,Respeck,Sitting,0,s1714206,
9,1633611050701,-0.036376953,-1.0222778,0.07293701,4.703125,0.453125,1.109375,Respeck,Sitting,0,s1714206,
10,1633611050732,-0.048095703,-1.0252075,0.07122803,4.171875,2.421875,0.90625,Respeck,Sitting,0,s1714206,
11,1633611050809,-0.036865234,-1.0176392,0.09637451,3.984375,4.09375,0.515625,Respeck,Sitting,0,s1714206,
12,1633611050811,0.018066406,-1.0078735,0.048034668,2.890625,2.71875,0.0625,Respeck,Sitting,0,s1714206,
13,1633611050882,0.04736328,-1.0010376,0.09832764,1.9375,-0.625,0.828125,Respeck,Sitting,0,s1714206,
14,1633611050897,0.0026855469,-1.0376587,0.034851074,1.03125,-3.140625,2.375,Respeck,Sitting,0,s1714206,
15,1633611050928,-0.044677734,-1.0332642,0.07196045,0.109375,-2.828125,3.484375,Respeck,Sitting,0,s1714206,
16,1633611051003,-0.15795898,-1.0637817,0.081970215,-1.078125,0.859375,2.921875,Respeck,Sitting,0,s1714206,
17,1633611051006,-0.010498047,-1.0088501,0.06951904,1.1875,2.59375,-0.140625,Respeck,Sitting,0,s1714206,
18,1633611051077,0.038330078,-0.9402466,0.042175293,1.671875,3.6875,0.546875,Respeck,Sitting,0,s1714206,
19,1633611051097,0.043945312,-0.9570923,0.040222168,-0.515625,0.78125,-0.171875,Respeck,Sitting,0,s1714206,
20,1633611051121,-0.0053710938,-1.0628052,0.066101074,0.9375,0.5,0.453125,Respeck,Sitting,0,s1714206,
21,1633611051200,-0.037109375,-1.0491333,0.059509277,0.453125,0.671875,2.03125,Respeck,Sitting,0,s1714206,
22,1633611051202,-0.0146484375,-1.0244751,0.07366943,0.46875,-1.4375,1.03125,Respeck,Sitting,0,s1714206,
23,1633611051276,-0.020507812,-1.0161743,0.08685303,1.03125,-2.0,1.140625,Respeck,Sitting,0,s1714206,
24,1633611051286,-0.0012207031,-0.9883423,0.053649902,2.8125,-1.140625,1.390625,Respeck,Sitting,0,s1714206,
25,1633611051316,0.018066406,-1.0149536,0.05291748,1.375,-1.859375,0.8125,Respeck,Sitting,0,s1714206,
26,1633611051395,-0.012939453,-1.0230103,0.066589355,2.84375,-2.25,1.109375,Respeck,Sitting,0,s1714206,
27,1633611051409,-0.0061035156,-1.0144653,0.046081543,1.828125,-1.5,0.859375,Respeck,Sitting,0,s1714206,
28,1633611051437,0.016113281,-1.0064087,0.057800293,2.4375,-0.125,1.078125,Respeck,Sitting,0,s1714206,
