,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
49,1633611289670,0.89501953,-0.3718872,-0.058410645,-0.953125,-0.96875,-0.1875,Respeck,Lying down right,6,s1714206,
50,1633611289703,0.9055176,-0.38702393,-0.06866455,-0.1875,-1.296875,0.078125,Respeck,Lying down right,6,s1714206,
51,1633611289773,0.907959,-0.38189697,-0.04425049,0.359375,-0.796875,0.53125,Respeck,Lying down right,6,s1714206,
52,1633611289788,0.8947754,-0.37677002,-0.03668213,1.328125,1.140625,0.25,Respeck,Lying down right,6,s1714206,
53,1633611289818,0.90771484,-0.38555908,-0.050842285,0.4375,0.859375,0.765625,Respeck,Lying down right,6,s1714206,
54,1633611289894,0.8984375,-0.3760376,-0.06329346,0.671875,0.15625,0.546875,Respeck,Lying down right,6,s1714206,
55,1633611289899,0.90283203,-0.3867798,-0.050109863,-0.21875,0.296875,-0.0625,Respeck,Lying down right,6,s1714206,
56,1633611289969,0.89990234,-0.37164307,-0.0635376,0.34375,-0.03125,-0.375,Respeck,Lying down right,6,s1714206,
57,1633611290043,0.90600586,-0.3862915,-0.059143066,-0.8125,-0.453125,-0.375,Respeck,Lying down right,6,s1714206,
58,1633611290049,0.9030762,-0.38531494,-0.062561035,-1.171875,-0.5625,0.65625,Respeck,Lying down right,6,s1714206,
59,1633611290061,0.8881836,-0.3718872,-0.04840088,-0.46875,-0.09375,0.921875,Respeck,Lying down right,6,s1714206,
60,1633611290087,0.8925781,-0.3682251,-0.05328369,-0.46875,-0.09375,-0.0625,Respeck,Lying down right,6,s1714206,
61,1633611290166,0.88500977,-0.38433838,-0.05987549,0.0,-0.796875,-0.625,Respeck,Lying down right,6,s1714206,
62,1633611290180,0.9116211,-0.3814087,-0.027160645,0.125,-0.953125,-1.5,Respeck,Lying down right,6,s1714206,
63,1633611290207,0.8991699,-0.36627197,-0.04888916,0.25,0.53125,-0.953125,Respeck,Lying down right,6,s1714206,
64,1633611290283,0.90283203,-0.40142822,-0.06427002,-0.546875,0.8125,-0.6875,Respeck,Lying down right,6,s1714206,
65,1633611290288,0.9301758,-0.40533447,-0.043273926,-1.296875,-2.109375,-1.140625,Respeck,Lying down right,6,s1714206,
66,1633611290357,0.8496094,-0.37017822,-0.020080566,0.53125,0.5,0.4375,Respeck,Lying down right,6,s1714206,
67,1633611290373,0.8952637,-0.38824463,-0.066711426,-0.21875,-0.578125,0.234375,Respeck,Lying down right,6,s1714206,
68,1633611290403,0.86987305,-0.3711548,-0.04522705,-0.5,-0.5625,-0.171875,Respeck,Lying down right,6,s1714206,
69,1633611290481,0.923584,-0.39190674,-0.04058838,-0.6875,-0.84375,-1.796875,Respeck,Lying down right,6,s1714206,
70,1633611290485,0.9140625,-0.41607666,-0.04473877,-0.484375,-0.15625,1.15625,Respeck,Lying down right,6,s1714206,
71,1633611290553,0.9016113,-0.39215088,-0.045715332,-0.046875,-0.328125,2.140625,Respeck,Lying down right,6,s1714206,
72,1633611290568,0.89746094,-0.39263916,-0.04156494,0.765625,0.25,2.609375,Respeck,Lying down right,6,s1714206,
73,1633611290600,0.90478516,-0.38555908,-0.045715332,0.375,0.140625,2.546875,Respeck,Lying down right,6,s1714206,
74,1633611290675,0.8859863,-0.36846924,-0.03643799,-0.078125,-1.21875,1.96875,Respeck,Lying down right,6,s1714206,
75,1633611290683,0.87475586,-0.3652954,-0.038635254,-0.671875,-2.078125,0.59375,Respeck,Lying down right,6,s1714206,
76,1633611290749,0.89624023,-0.37261963,-0.040100098,-1.125,-2.140625,-0.078125,Respeck,Lying down right,6,s1714206,
77,1633611290763,0.89282227,-0.37994385,-0.038146973,-1.71875,-1.59375,-0.484375,Respeck,Lying down right,6,s1714206,
78,1633611290792,0.9091797,-0.3892212,-0.0134887695,-0.796875,-1.921875,0.359375,Respeck,Lying down right,6,s1714206,
79,1633611290869,0.9289551,-0.39385986,-0.032043457,-1.0,-1.296875,1.25,Respeck,Lying down right,6,s1714206,
80,1633611290875,0.90722656,-0.3875122,-0.006652832,0.015625,-1.28125,2.1875,Respeck,Lying down right,6,s1714206,
81,1633611290944,0.90527344,-0.37994385,-0.02178955,-0.875,0.078125,1.265625,Respeck,Lying down right,6,s1714206,
82,1633611290960,0.8991699,-0.37921143,-0.004699707,-0.265625,-0.125,0.9375,Respeck,Lying down right,6,s1714206,
83,1633611290987,0.89819336,-0.38189697,-0.018615723,-0.34375,0.84375,0.96875,Respeck,Lying down right,6,s1714206,
84,1633611291067,0.8947754,-0.3706665,-0.024719238,-0.65625,0.734375,0.671875,Respeck,Lying down right,6,s1714206,
85,1633611291075,0.90112305,-0.38116455,-0.025939941,-0.6875,0.140625,0.3125,Respeck,Lying down right,6,s1714206,
86,1633611291138,0.91015625,-0.37554932,-0.01763916,-0.359375,0.90625,0.453125,Respeck,Lying down right,6,s1714206,
87,1633611291154,0.90844727,-0.37701416,-0.034729004,-0.640625,0.109375,0.25,Respeck,Lying down right,6,s1714206,
88,1633611291183,0.9016113,-0.38653564,-0.016662598,-0.09375,0.171875,0.28125,Respeck,Lying down right,6,s1714206,
89,1633611291260,0.907959,-0.38458252,-0.022277832,-0.171875,0.078125,0.171875,Respeck,Lying down right,6,s1714206,
90,1633611291267,0.89819336,-0.3772583,-0.02130127,0.34375,0.40625,0.484375,Respeck,Lying down right,6,s1714206,
91,1633611291337,0.89331055,-0.3809204,-0.026184082,0.09375,0.28125,0.484375,Respeck,Lying down right,6,s1714206,
92,1633611291348,0.8977051,-0.38482666,-0.024230957,0.125,-0.046875,1.140625,Respeck,Lying down right,6,s1714206,
93,1633611291377,0.8989258,-0.37457275,-0.020812988,0.0,0.109375,1.09375,Respeck,Lying down right,6,s1714206,
94,1633611291454,0.9020996,-0.37823486,-0.024230957,-0.515625,0.375,1.0625,Respeck,Lying down right,6,s1714206,
95,1633611291462,0.89941406,-0.37286377,-0.012023926,0.5,0.53125,0.953125,Respeck,Lying down right,6,s1714206,
96,1633611291529,0.91796875,-0.3796997,-0.04156494,-0.640625,1.0,0.515625,Respeck,Lying down right,6,s1714206,
97,1633611291544,0.8984375,-0.362854,-0.014221191,0.015625,0.234375,0.65625,Respeck,Lying down right,6,s1714206,
98,1633611291572,0.904541,-0.37457275,-0.03375244,0.171875,0.75,0.234375,Respeck,Lying down right,6,s1714206,
99,1633611291648,0.90063477,-0.3723755,-0.0037231445,0.296875,0.8125,0.015625,Respeck,Lying down right,6,s1714206,
100,1633611291663,0.8886719,-0.37384033,-0.01739502,0.671875,0.828125,0.640625,Respeck,Lying down right,6,s1714206,
101,1633611291692,0.8991699,-0.3748169,-0.02911377,0.484375,0.578125,0.515625,Respeck,Lying down right,6,s1714206,
102,1633611291769,0.904541,-0.37213135,-0.026184082,0.84375,-0.015625,0.3125,Respeck,Lying down right,6,s1714206,
103,1633611291776,0.9108887,-0.37286377,-0.00982666,0.40625,0.71875,0.015625,Respeck,Lying down right,6,s1714206,
104,1633611291844,0.9050293,-0.37652588,-0.035217285,0.078125,0.1875,-0.171875,Respeck,Lying down right,6,s1714206,
105,1633611291859,0.9020996,-0.38189697,-0.032043457,0.734375,0.03125,-0.34375,Respeck,Lying down right,6,s1714206,
106,1633611291888,0.89746094,-0.3809204,-0.022521973,0.921875,0.03125,-0.234375,Respeck,Lying down right,6,s1714206,
107,1633611291964,0.90527344,-0.38360596,-0.03741455,0.765625,0.46875,-0.125,Respeck,Lying down right,6,s1714206,
108,1633611291972,0.8847656,-0.3665161,-0.01739502,1.65625,1.5,0.390625,Respeck,Lying down right,6,s1714206,
109,1633611292039,0.90185547,-0.36920166,-0.024475098,2.21875,1.046875,-0.3125,Respeck,Lying down right,6,s1714206,
110,1633611292052,0.9094238,-0.3772583,-0.028869629,0.75,0.71875,-0.671875,Respeck,Lying down right,6,s1714206,
111,1633611292085,0.9057617,-0.38336182,-0.039123535,0.625,0.78125,-0.390625,Respeck,Lying down right,6,s1714206,
112,1633611292160,0.89697266,-0.38482666,-0.0178833,1.1875,-0.015625,-0.28125,Respeck,Lying down right,6,s1714206,
113,1633611292167,0.9003906,-0.39361572,-0.057678223,0.21875,-0.09375,-0.15625,Respeck,Lying down right,6,s1714206,
114,1633611292233,0.89624023,-0.39068604,-0.020812988,0.15625,-0.875,0.296875,Respeck,Lying down right,6,s1714206,
115,1633611292249,0.89941406,-0.37823486,-0.04498291,-0.5,-0.203125,0.1875,Respeck,Lying down right,6,s1714206,
116,1633611292278,0.89746094,-0.380188,-0.023254395,0.109375,-0.734375,0.171875,Respeck,Lying down right,6,s1714206,
117,1633611292356,0.90405273,-0.39508057,-0.02545166,-0.203125,-0.34375,-0.140625,Respeck,Lying down right,6,s1714206,
118,1633611292361,0.8925781,-0.37994385,-0.036193848,-0.046875,-0.4375,-0.015625,Respeck,Lying down right,6,s1714206,
119,1633611292429,0.8972168,-0.38238525,-0.029846191,0.609375,-0.15625,-0.109375,Respeck,Lying down right,6,s1714206,
120,1633611292443,0.8952637,-0.38409424,-0.019836426,0.296875,1.015625,0.1875,Respeck,Lying down right,6,s1714206,
121,1633611292474,0.89941406,-0.38970947,-0.0335083,0.4375,0.734375,0.21875,Respeck,Lying down right,6,s1714206,
122,1633611292551,0.89038086,-0.38116455,-0.02520752,1.203125,1.03125,0.625,Respeck,Lying down right,6,s1714206,
123,1633611292562,0.89160156,-0.39239502,-0.026916504,1.265625,0.8125,0.5,Respeck,Lying down right,6,s1714206,
124,1633611292623,0.9069824,-0.38946533,-0.026428223,0.65625,0.21875,0.40625,Respeck,Lying down right,6,s1714206,
125,1633611292637,0.90112305,-0.39019775,-0.030578613,0.484375,-0.21875,0.28125,Respeck,Lying down right,6,s1714206,
126,1633611292672,0.9003906,-0.38360596,-0.033996582,0.40625,-0.296875,0.359375,Respeck,Lying down right,6,s1714206,
127,1633611292744,0.90234375,-0.38970947,-0.033996582,0.40625,-0.015625,0.09375,Respeck,Lying down right,6,s1714206,
128,1633611292751,0.89990234,-0.38702393,-0.032043457,0.46875,0.359375,0.03125,Respeck,Lying down right,6,s1714206,
129,1633611292818,0.8996582,-0.38360596,-0.018615723,0.65625,0.515625,-0.046875,Respeck,Lying down right,6,s1714206,
130,1633611292832,0.8952637,-0.38067627,-0.04058838,0.203125,0.328125,-0.125,Respeck,Lying down right,6,s1714206,
131,1633611292862,0.89819336,-0.39215088,-0.022033691,0.296875,1.015625,-0.0625,Respeck,Lying down right,6,s1714206,
132,1633611292939,0.90063477,-0.3899536,-0.047180176,-0.46875,-0.03125,-0.09375,Respeck,Lying down right,6,s1714206,
133,1633611292946,0.89453125,-0.3892212,-0.04034424,0.0,0.015625,0.4375,Respeck,Lying down right,6,s1714206,
134,1633611293013,0.8991699,-0.39801025,-0.028381348,0.03125,-0.4375,0.3125,Respeck,Lying down right,6,s1714206,
135,1633611293029,0.8964844,-0.38287354,-0.028869629,0.203125,0.03125,0.828125,Respeck,Lying down right,6,s1714206,
136,1633611293058,0.9013672,-0.38897705,-0.030822754,-0.015625,-0.390625,0.78125,Respeck,Lying down right,6,s1714206,
137,1633611293135,0.9003906,-0.38189697,-0.030822754,-0.1875,-0.34375,0.53125,Respeck,Lying down right,6,s1714206,
138,1633611293140,0.8898926,-0.38653564,-0.024230957,-0.203125,0.40625,0.1875,Respeck,Lying down right,6,s1714206,
139,1633611293209,0.89941406,-0.38531494,-0.018371582,-0.046875,0.46875,0.109375,Respeck,Lying down right,6,s1714206,
140,1633611293224,0.8972168,-0.38824463,-0.0256958,-0.078125,0.3125,-0.109375,Respeck,Lying down right,6,s1714206,
141,1633611293253,0.8952637,-0.3899536,-0.020324707,0.3125,0.375,0.296875,Respeck,Lying down right,6,s1714206,
142,1633611293329,0.8925781,-0.38897705,-0.032043457,0.390625,0.3125,0.59375,Respeck,Lying down right,6,s1714206,
143,1633611293337,0.8967285,-0.395813,-0.03277588,0.453125,-0.171875,0.96875,Respeck,Lying down right,6,s1714206,
144,1633611293405,0.8959961,-0.3862915,-0.027893066,0.71875,0.265625,1.03125,Respeck,Lying down right,6,s1714206,
145,1633611293418,0.90478516,-0.38360596,-0.030334473,0.46875,0.265625,0.78125,Respeck,Lying down right,6,s1714206,
146,1633611293449,0.90112305,-0.38458252,-0.034973145,0.140625,-0.015625,0.515625,Respeck,Lying down right,6,s1714206,
147,1633611293525,0.89501953,-0.38165283,-0.038879395,0.328125,-0.6875,0.515625,Respeck,Lying down right,6,s1714206,
148,1633611293537,0.90405273,-0.3809204,-0.007873535,-0.296875,-0.421875,0.265625,Respeck,Lying down right,6,s1714206,
149,1633611293568,0.8972168,-0.3875122,-0.026428223,-0.328125,0.234375,0.90625,Respeck,Lying down right,6,s1714206,
150,1633611293644,0.88964844,-0.38287354,-0.034484863,-0.421875,0.59375,0.96875,Respeck,Lying down right,6,s1714206,
151,1633611293650,0.90234375,-0.38824463,-0.010803223,-0.1875,-0.609375,0.671875,Respeck,Lying down right,6,s1714206,
152,1633611293717,0.90405273,-0.38287354,-0.024230957,-0.265625,0.359375,1.21875,Respeck,Lying down right,6,s1714206,
153,1633611293734,0.8977051,-0.38165283,-0.020080566,-0.234375,0.203125,1.09375,Respeck,Lying down right,6,s1714206,
154,1633611293766,0.90625,-0.3838501,-0.024719238,-0.109375,0.203125,0.96875,Respeck,Lying down right,6,s1714206,
155,1633611293838,0.9074707,-0.37530518,-0.0134887695,-0.46875,0.625,0.828125,Respeck,Lying down right,6,s1714206,
156,1633611293843,0.89990234,-0.3821411,-0.027648926,-0.59375,0.296875,0.375,Respeck,Lying down right,6,s1714206,
157,1633611293913,0.9030762,-0.37701416,-0.027893066,-0.203125,0.15625,0.53125,Respeck,Lying down right,6,s1714206,
158,1633611293928,0.9013672,-0.3862915,-0.023010254,-0.15625,0.125,0.765625,Respeck,Lying down right,6,s1714206,
159,1633611293958,0.89697266,-0.3760376,-0.02545166,-0.71875,-0.328125,1.015625,Respeck,Lying down right,6,s1714206,
160,1633611294035,0.90625,-0.38336182,-0.023986816,-0.734375,-0.796875,1.328125,Respeck,Lying down right,6,s1714206,
161,1633611294042,0.9038086,-0.37335205,-0.02520752,-0.171875,-0.734375,0.890625,Respeck,Lying down right,6,s1714206,
162,1633611294106,0.90283203,-0.37335205,-0.019592285,0.15625,-0.109375,0.703125,Respeck,Lying down right,6,s1714206,
163,1633611294122,0.9050293,-0.37677002,-0.023986816,-0.5,0.21875,0.640625,Respeck,Lying down right,6,s1714206,
164,1633611294156,0.90625,-0.3838501,-0.0256958,-0.0625,-0.484375,0.5625,Respeck,Lying down right,6,s1714206,
165,1633611294230,0.9182129,-0.37506104,-0.031799316,-0.296875,-0.078125,0.5625,Respeck,Lying down right,6,s1714206,
166,1633611294235,0.90625,-0.3694458,-0.0115356445,-0.03125,-0.40625,0.796875,Respeck,Lying down right,6,s1714206,
167,1633611294304,0.8942871,-0.37579346,-0.023010254,0.078125,0.25,0.140625,Respeck,Lying down right,6,s1714206,
168,1633611294320,0.9086914,-0.37994385,-0.0037231445,-0.140625,-0.109375,0.03125,Respeck,Lying down right,6,s1714206,
169,1633611294349,0.8942871,-0.3821411,-0.025939941,0.328125,0.234375,0.53125,Respeck,Lying down right,6,s1714206,
170,1633611294424,0.9030762,-0.37213135,-0.018371582,0.359375,0.3125,0.375,Respeck,Lying down right,6,s1714206,
171,1633611294429,0.90893555,-0.3723755,-0.0134887695,0.546875,-0.140625,0.203125,Respeck,Lying down right,6,s1714206,
172,1633611294500,0.9169922,-0.37921143,-0.0056762695,0.78125,0.828125,0.078125,Respeck,Lying down right,6,s1714206,
173,1633611294514,0.91186523,-0.37750244,-0.024719238,0.34375,0.578125,0.015625,Respeck,Lying down right,6,s1714206,
174,1633611294543,0.8996582,-0.3743286,-0.0134887695,0.40625,0.546875,-0.15625,Respeck,Lying down right,6,s1714206,
175,1633611294620,0.9030762,-0.3892212,-0.011047363,0.8125,0.375,-0.046875,Respeck,Lying down right,6,s1714206,
176,1633611294625,0.89575195,-0.378479,-0.016906738,0.453125,0.265625,0.046875,Respeck,Lying down right,6,s1714206,
177,1633611294692,0.8911133,-0.38238525,-0.020324707,-0.046875,0.234375,0.53125,Respeck,Lying down right,6,s1714206,
178,1633611294706,0.90063477,-0.38482666,-0.0068969727,0.375,-0.109375,0.421875,Respeck,Lying down right,6,s1714206,
179,1633611294739,0.89501953,-0.37213135,-0.025939941,0.609375,-0.203125,0.640625,Respeck,Lying down right,6,s1714206,
180,1633611294815,0.91259766,-0.37164307,-0.02130127,-0.09375,-0.5,0.40625,Respeck,Lying down right,6,s1714206,
181,1633611294820,0.90722656,-0.3743286,-0.011291504,0.453125,-0.25,0.234375,Respeck,Lying down right,6,s1714206,
182,1633611294890,0.9135742,-0.3723755,-0.03277588,-0.28125,0.421875,0.234375,Respeck,Lying down right,6,s1714206,
183,1633611294904,0.9003906,-0.3826294,-0.006652832,0.6875,0.03125,0.1875,Respeck,Lying down right,6,s1714206,
184,1633611294932,0.8935547,-0.38336182,-0.023742676,0.203125,0.90625,0.265625,Respeck,Lying down right,6,s1714206,
185,1633611295008,0.8989258,-0.38531494,-0.0044555664,0.515625,0.15625,0.15625,Respeck,Lying down right,6,s1714206,
186,1633611295014,0.89819336,-0.3809204,-0.009094238,0.90625,0.59375,0.796875,Respeck,Lying down right,6,s1714206,
187,1633611295084,0.9008789,-0.37872314,-0.01373291,0.765625,0.75,1.078125,Respeck,Lying down right,6,s1714206,
188,1633611295098,0.8972168,-0.37579346,-0.026672363,0.578125,0.75,1.15625,Respeck,Lying down right,6,s1714206,
189,1633611295127,0.9182129,-0.38311768,-0.024475098,-0.375,0.78125,0.71875,Respeck,Lying down right,6,s1714206,
190,1633611295204,0.904541,-0.3657837,-0.04107666,-0.8125,0.28125,0.640625,Respeck,Lying down right,6,s1714206,
191,1633611295211,0.90185547,-0.37774658,-0.016174316,-0.453125,0.375,0.234375,Respeck,Lying down right,6,s1714206,
192,1633611295278,0.8977051,-0.38189697,-0.011779785,-0.015625,-0.015625,0.03125,Respeck,Lying down right,6,s1714206,
193,1633611295293,0.8942871,-0.37554932,-0.015686035,0.5625,-0.109375,0.0,Respeck,Lying down right,6,s1714206,
194,1633611295322,0.89819336,-0.38409424,-0.023742676,0.234375,-0.34375,0.15625,Respeck,Lying down right,6,s1714206,
195,1633611295398,0.90649414,-0.378479,-0.0134887695,0.4375,-0.65625,0.859375,Respeck,Lying down right,6,s1714206,
196,1633611295413,0.90478516,-0.3809204,-0.019836426,0.8125,0.015625,1.328125,Respeck,Lying down right,6,s1714206,
197,1633611295442,0.91015625,-0.3711548,-0.020324707,0.28125,-0.671875,0.859375,Respeck,Lying down right,6,s1714206,
198,1633611295519,0.9008789,-0.37530518,-0.006652832,0.625,-0.921875,1.09375,Respeck,Lying down right,6,s1714206,
199,1633611295525,0.8930664,-0.37799072,-0.035461426,-0.234375,-0.734375,0.96875,Respeck,Lying down right,6,s1714206,
200,1633611295594,0.9003906,-0.37774658,-0.007385254,0.390625,0.140625,0.734375,Respeck,Lying down right,6,s1714206,
201,1633611295669,0.9169922,-0.37750244,-0.024230957,-0.703125,-0.828125,0.65625,Respeck,Lying down right,6,s1714206,
202,1633611295676,0.8952637,-0.36798096,-0.004699707,0.09375,0.140625,0.875,Respeck,Lying down right,6,s1714206,
203,1633611295683,0.91381836,-0.3928833,0.00018310547,0.140625,0.0625,0.609375,Respeck,Lying down right,6,s1714206,
204,1633611295712,0.9082031,-0.36846924,-0.010559082,0.671875,-0.0625,1.5,Respeck,Lying down right,6,s1714206,
205,1633611295789,0.91503906,-0.37286377,-0.010314941,0.359375,-0.109375,1.421875,Respeck,Lying down right,6,s1714206,
206,1633611295865,0.9020996,-0.36309814,-0.013244629,0.390625,-0.078125,1.28125,Respeck,Lying down right,6,s1714206,
207,1633611295870,0.8979492,-0.36968994,-0.0178833,0.109375,0.5625,0.703125,Respeck,Lying down right,6,s1714206,
208,1633611295877,0.8996582,-0.3682251,-0.0068969727,-0.140625,0.140625,0.09375,Respeck,Lying down right,6,s1714206,
209,1633611295907,0.90771484,-0.3694458,-0.003967285,-0.078125,-0.15625,-0.09375,Respeck,Lying down right,6,s1714206,
210,1633611295985,0.90625,-0.3652954,-0.005432129,0.359375,0.21875,0.078125,Respeck,Lying down right,6,s1714206,
211,1633611295998,0.9067383,-0.37091064,-0.0064086914,0.484375,0.359375,0.484375,Respeck,Lying down right,6,s1714206,
212,1633611296027,0.91137695,-0.37042236,-0.008850098,0.34375,0.109375,0.78125,Respeck,Lying down right,6,s1714206,
213,1633611296103,0.9099121,-0.36627197,-6.1035156e-05,0.640625,0.140625,0.734375,Respeck,Lying down right,6,s1714206,
214,1633611296110,0.9091797,-0.36749268,-0.0037231445,0.4375,0.21875,0.484375,Respeck,Lying down right,6,s1714206,
215,1633611296179,0.9069824,-0.3657837,-0.0115356445,0.375,0.375,0.359375,Respeck,Lying down right,6,s1714206,
216,1633611296193,0.9086914,-0.36627197,-0.015197754,0.546875,-0.34375,0.171875,Respeck,Lying down right,6,s1714206,
217,1633611296224,0.9111328,-0.3718872,0.017028809,-0.109375,0.359375,-0.40625,Respeck,Lying down right,6,s1714206,
218,1633611296298,0.90966797,-0.37286377,-0.028625488,0.046875,0.84375,0.0,Respeck,Lying down right,6,s1714206,
219,1633611296306,0.9008789,-0.37335205,-0.0095825195,-0.0625,0.703125,0.46875,Respeck,Lying down right,6,s1714206,
