,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633611421412,0.06738281,-0.7197876,-0.2444458,40.921875,38.1875,12.84375,Respeck,Movement,9,s1714206,
1,1633611421493,-0.096191406,-0.63165283,-0.25079346,46.15625,30.03125,13.109375,Respeck,Movement,9,s1714206,
2,1633611421497,0.19506836,-0.44683838,-0.12677002,46.46875,17.34375,2.71875,Respeck,Movement,9,s1714206,
3,1633611421562,-0.04736328,-0.6074829,-0.47686768,41.0,14.84375,14.390625,Respeck,Movement,9,s1714206,
4,1633611421577,0.22827148,-0.673645,-0.36920166,45.25,-13.203125,5.5625,Respeck,Movement,9,s1714206,
5,1633611421609,0.14282227,-0.7732544,-0.41436768,39.171875,-3.15625,7.71875,Respeck,Movement,9,s1714206,
6,1633611421682,-0.19995117,-0.7666626,-0.522522,21.3125,-1.453125,14.34375,Respeck,Movement,9,s1714206,
7,1633611421688,0.25170898,-0.71881104,-0.6338501,14.3125,-6.328125,-0.625,Respeck,Movement,9,s1714206,
8,1633611421759,0.26782227,-1.013977,-0.71343994,13.65625,-9.703125,5.828125,Respeck,Movement,9,s1714206,
9,1633611421773,0.20703125,-1.0061646,-0.8880005,31.25,19.46875,-13.859375,Respeck,Movement,9,s1714206,
10,1633611421805,-0.0053710938,-1.2957153,-1.055481,-6.75,-0.375,-0.46875,Respeck,Movement,9,s1714206,
11,1633611421878,0.27563477,-1.2600708,-1.3093872,15.78125,-9.734375,5.796875,Respeck,Movement,9,s1714206,
12,1633611421883,0.52905273,-1.5388794,-1.3574829,-26.015625,2.140625,-0.796875,Respeck,Movement,9,s1714206,
13,1633611421957,0.09350586,-1.2510376,-0.8237915,-56.953125,21.046875,-4.4375,Respeck,Movement,9,s1714206,
14,1633611421968,0.14160156,-1.2664185,-0.9258423,12.0,-18.421875,3.1875,Respeck,Movement,9,s1714206,
15,1633611421998,0.35083008,-1.3103638,-0.84381104,-36.578125,3.125,-2.671875,Respeck,Movement,9,s1714206,
16,1633611422072,0.055908203,-1.0457153,-0.6646118,-45.3125,1.578125,-1.578125,Respeck,Movement,9,s1714206,
17,1633611422075,0.14086914,-0.93707275,-0.5029907,-39.890625,-6.625,-3.265625,Respeck,Movement,9,s1714206,
18,1633611422148,0.103027344,-0.7295532,-0.1560669,-32.28125,2.609375,-2.328125,Respeck,Movement,9,s1714206,
19,1633611422161,-0.083740234,-0.36431885,-0.13946533,-34.765625,7.015625,3.5625,Respeck,Movement,9,s1714206,
20,1633611422192,-0.072753906,-0.11553955,-0.039611816,-21.671875,2.78125,3.390625,Respeck,Movement,9,s1714206,
21,1633611422268,-0.061767578,-0.06036377,-0.077941895,-16.46875,3.421875,2.078125,Respeck,Movement,9,s1714206,
22,1633611422282,0.07519531,-0.12335205,-0.19268799,-11.0625,-1.21875,-2.484375,Respeck,Movement,9,s1714206,
23,1633611422313,0.114990234,-0.28131104,-0.077697754,-4.5,-5.1875,-10.875,Respeck,Movement,9,s1714206,
24,1633611422389,-0.033447266,-0.43145752,-0.21295166,-9.03125,0.671875,-3.140625,Respeck,Movement,9,s1714206,
25,1633611422395,0.013671875,-0.5928345,-0.50567627,-5.09375,-7.96875,-0.734375,Respeck,Movement,9,s1714206,
26,1633611422464,0.3310547,-0.6799927,-0.33135986,3.875,-11.78125,-8.15625,Respeck,Movement,9,s1714206,
27,1633611422478,0.4086914,-1.0410767,-0.30010986,5.046875,-10.671875,0.46875,Respeck,Movement,9,s1714206,
28,1633611422508,0.10180664,-1.0947876,-0.32867432,-21.984375,-5.3125,-1.4375,Respeck,Movement,9,s1714206,
29,1633611422584,-0.025634766,-0.7893677,-0.28863525,-13.765625,-0.953125,-0.59375,Respeck,Movement,9,s1714206,
30,1633611422589,0.1875,-0.99224854,-0.25787354,-17.640625,2.234375,-1.296875,Respeck,Movement,9,s1714206,
31,1633611422659,0.13623047,-1.2732544,-0.21002197,-27.796875,5.359375,-18.8125,Respeck,Movement,9,s1714206,
32,1633611422675,0.07006836,-1.9234009,-0.39190674,-28.59375,-7.6875,-24.546875,Respeck,Movement,9,s1714206,
33,1633611422703,0.3330078,-2.0,-0.3106079,-10.703125,-1.296875,-21.21875,Respeck,Movement,9,s1714206,
34,1633611422779,-0.07324219,-1.779602,-0.22979736,-38.140625,5.53125,-1.828125,Respeck,Movement,9,s1714206,
35,1633611422785,-0.14575195,-0.80181885,0.21844482,-5.984375,8.0625,14.828125,Respeck,Movement,9,s1714206,
36,1633611422853,-0.34033203,-0.4463501,-0.034484863,-36.390625,2.125,13.703125,Respeck,Movement,9,s1714206,
37,1633611422868,0.056640625,-0.22198486,-0.12359619,-18.046875,-4.3125,-2.953125,Respeck,Movement,9,s1714206,
38,1633611422897,0.04248047,-0.81573486,0.028015137,-10.46875,-23.078125,-11.015625,Respeck,Movement,9,s1714206,
39,1633611422973,-0.028320312,-1.0776978,0.101989746,-13.453125,-15.265625,-11.484375,Respeck,Movement,9,s1714206,
40,1633611422981,-0.013183594,-1.0591431,0.17523193,-3.359375,-12.875,-2.234375,Respeck,Movement,9,s1714206,
41,1633611423048,-0.16992188,-1.1311646,0.19769287,7.734375,-3.671875,-6.34375,Respeck,Movement,9,s1714206,
42,1633611423062,-0.24414062,-1.1079712,0.2748413,36.109375,2.359375,1.875,Respeck,Movement,9,s1714206,
43,1633611423093,-0.08300781,-0.8543091,0.08880615,28.9375,8.15625,0.734375,Respeck,Movement,9,s1714206,
44,1633611423169,0.05102539,-0.7883911,0.07952881,34.578125,1.828125,-2.578125,Respeck,Movement,9,s1714206,
45,1633611423177,0.044189453,-0.9302368,0.0038452148,41.234375,-2.703125,-2.53125,Respeck,Movement,9,s1714206,
46,1633611423244,-0.024414062,-0.94732666,-0.035461426,47.984375,-9.96875,-4.234375,Respeck,Movement,9,s1714206,
47,1633611423257,-0.09472656,-1.038147,-0.006164551,40.640625,-5.5625,1.375,Respeck,Movement,9,s1714206,
48,1633611423289,-0.19213867,-1.1365356,-0.12237549,20.71875,5.078125,8.40625,Respeck,Movement,9,s1714206,
49,1633611423365,-0.24487305,-1.2717896,-0.25372314,21.609375,-2.890625,12.484375,Respeck,Movement,9,s1714206,
50,1633611423370,0.12792969,-1.1294556,-0.66363525,25.40625,-13.328125,9.3125,Respeck,Movement,9,s1714206,
51,1633611423439,0.3071289,-1.1253052,-0.66973877,73.359375,-21.578125,2.84375,Respeck,Movement,9,s1714206,
52,1633611423452,0.08886719,-1.6567993,-0.9048462,26.640625,-10.0,-16.625,Respeck,Movement,9,s1714206,
53,1633611423481,0.119628906,-1.321106,-0.7319946,-12.40625,-11.046875,9.234375,Respeck,Movement,9,s1714206,
54,1633611423557,0.15527344,-1.0393677,-0.6655884,-12.125,-16.859375,4.84375,Respeck,Movement,9,s1714206,
55,1633611423562,0.15429688,-0.9717407,-0.5274048,-4.234375,-14.15625,-2.890625,Respeck,Movement,9,s1714206,
56,1633611423635,0.028564453,-1.0083618,-0.5064087,-18.84375,-13.828125,0.875,Respeck,Movement,9,s1714206,
57,1633611423648,-0.038085938,-0.6589966,-0.23614502,-29.03125,-4.890625,9.1875,Respeck,Movement,9,s1714206,
58,1633611423678,-0.010986328,-0.4812622,-0.32159424,-0.703125,-2.828125,9.140625,Respeck,Movement,9,s1714206,
59,1633611423754,0.015136719,-0.37579346,-0.23858643,-0.96875,-0.640625,2.75,Respeck,Movement,9,s1714206,
60,1633611423761,0.056640625,-0.55255127,-0.19610596,21.34375,5.765625,2.390625,Respeck,Movement,9,s1714206,
61,1633611423830,-0.018310547,-0.53253174,-0.2571411,17.796875,8.796875,7.015625,Respeck,Movement,9,s1714206,
62,1633611423844,0.123291016,-0.39996338,-0.27471924,31.078125,10.8125,6.84375,Respeck,Movement,9,s1714206,
63,1633611423873,0.18066406,-0.34918213,-0.21929932,42.546875,12.484375,6.109375,Respeck,Movement,9,s1714206,
64,1633611423949,0.13671875,-0.44610596,-0.302063,33.0,13.875,12.796875,Respeck,Movement,9,s1714206,
65,1633611423955,0.036132812,-0.3164673,-0.35357666,30.640625,11.5625,15.59375,Respeck,Movement,9,s1714206,
66,1633611424022,0.052246094,-0.2876587,-0.42633057,37.140625,6.15625,12.21875,Respeck,Movement,9,s1714206,
67,1633611424037,0.1538086,-0.5198364,-0.47955322,36.6875,3.9375,7.921875,Respeck,Movement,9,s1714206,
68,1633611424069,0.2529297,-0.6543579,-0.38409424,27.4375,2.203125,4.046875,Respeck,Movement,9,s1714206,
69,1633611424143,0.037109375,-0.6838989,-0.59820557,21.78125,6.703125,8.90625,Respeck,Movement,9,s1714206,
70,1633611424158,0.11303711,-0.6511841,-0.6946411,17.78125,-1.484375,11.71875,Respeck,Movement,9,s1714206,
71,1633611424186,0.27124023,-0.6782837,-0.8130493,30.859375,-14.109375,12.6875,Respeck,Movement,9,s1714206,
72,1633611424264,0.4074707,-0.77349854,-0.8892212,31.125,-13.828125,4.171875,Respeck,Movement,9,s1714206,
