,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633609919967,-0.9472656,-0.0107421875,0.265625,-0.03125,-0.03125,0.34375,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
1,1633609920013,-0.9453125,-0.0068359375,0.27246094,-0.15625,-0.3125,0.15625,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
2,1633609920077,-0.9501953,-0.0048828125,0.27539062,-0.03125,-1.0,0.34375,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
3,1633609920100,-0.9472656,-0.009765625,0.29003906,-0.03125,-1.0625,0.09375,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
4,1633609920169,-0.9404297,-0.0107421875,0.28027344,-0.09375,-0.6875,0.03125,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
5,1633609920173,-0.953125,-0.0068359375,0.2890625,-0.03125,-1.375,0.21875,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
6,1633609920215,-0.94140625,-0.0048828125,0.28125,0.15625,-1.1875,0.28125,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
7,1633609920259,-0.94628906,-0.0087890625,0.28222656,-0.21875,-0.375,-0.03125,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
8,1633609920302,-0.9345703,0.0,0.2734375,-0.21875,-0.4375,0.09375,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
9,1633609920325,-0.9501953,-0.0029296875,0.27148438,-0.21875,-0.875,0.5625,-40.0625,51.625,-144.8125,Thingy,Desk work,31,s1714206,1
10,1633609920374,-0.94433594,-0.0087890625,0.2861328,-0.03125,-0.5,0.5625,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
11,1633609920416,-0.953125,0.0029296875,0.26757812,-0.28125,-1.96875,1.0,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
12,1633609920463,-0.9482422,-0.0009765625,0.2841797,-0.46875,-0.3125,0.5625,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
13,1633609920505,-0.9482422,-0.0107421875,0.28515625,-0.34375,-0.5,0.9375,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
14,1633609920530,-0.94628906,-0.0009765625,0.27539062,-0.9375,-0.1875,1.96875,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
15,1633609920573,-0.94433594,-0.00390625,0.2734375,-1.375,-1.78125,0.4375,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
16,1633609920620,-0.95410156,0.001953125,0.28222656,-0.6875,-1.59375,0.40625,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
17,1633609920666,-0.9511719,0.00390625,0.2919922,-1.625,-1.90625,0.625,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
18,1633609920686,-0.94140625,-0.001953125,0.2919922,-0.03125,-1.0625,0.40625,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
19,1633609920732,-0.9355469,0.0068359375,0.30566406,-0.28125,0.78125,-0.09375,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
20,1633609920780,-0.94140625,-0.0087890625,0.2919922,-0.65625,2.375,-0.46875,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
21,1633609920820,-0.9423828,-0.0126953125,0.2939453,-0.21875,3.03125,-0.53125,-39.4375,51.5,-145.6875,Thingy,Desk work,31,s1714206,1
22,1633609920866,-0.94433594,-0.016601562,0.27246094,-0.28125,3.34375,-0.28125,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
23,1633609920889,-0.9609375,-0.0107421875,0.28027344,-0.40625,4.1875,0.40625,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
24,1633609920933,-0.95703125,0.0009765625,0.27734375,-0.875,4.0625,1.375,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
25,1633609920979,-0.95214844,0.001953125,0.2783203,-0.75,2.65625,1.5625,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
26,1633609921023,-0.9404297,0.001953125,0.27929688,-0.875,1.875,1.625,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
27,1633609921046,-0.9453125,-0.0009765625,0.2763672,-1.25,2.375,1.5625,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
28,1633609921091,-0.953125,0.009765625,0.2734375,-1.0625,2.96875,1.125,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
29,1633609921137,-0.94628906,0.0,0.26464844,-2.03125,4.5625,0.75,0.0,0.0,0.0,Thingy,Desk work,31,s1714206,1
