,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633614051291,-1.0957031,0.08300781,0.13574219,-2.8125,30.4375,-19.90625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
1,1633614051318,-1.1669922,0.24023438,0.083984375,-1.125,12.1875,-8.9375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
2,1633614051345,-1.3769531,0.17871094,-0.24609375,5.65625,1.09375,-3.75,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
3,1633614051405,-1.1650391,0.57910156,-0.26660156,-29.5,25.8125,-27.59375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
4,1633614051435,-0.9453125,0.41210938,-0.23925781,-14.90625,-39.1875,17.0625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
5,1633614051466,-0.92089844,0.24609375,-0.041992188,23.4375,-51.71875,40.75,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
6,1633614051526,-0.9873047,0.3154297,0.078125,9.09375,-11.0,30.0,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
7,1633614051556,-0.6699219,0.20019531,-0.15234375,7.8125,14.375,38.4375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
8,1633614051585,-0.5058594,0.16210938,-0.0107421875,32.09375,23.125,37.59375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
9,1633614051645,-0.60253906,0.19921875,0.022460938,39.0,-42.875,46.875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
10,1633614051677,-0.6435547,0.14941406,0.10449219,34.40625,-44.75,43.75,-51.625,28.0625,-171.625,Thingy,Climbing stairs,12,s1714206,
11,1633614051705,-0.79296875,0.23925781,0.13085938,31.65625,-24.5,28.625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
12,1633614051765,-0.9814453,0.5029297,0.28222656,16.53125,28.0,4.875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
13,1633614051797,-1.0878906,0.4814453,0.28125,14.15625,-18.625,4.0,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
14,1633614051826,-1.0703125,0.3466797,-0.140625,19.15625,-15.34375,-23.34375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
15,1633614051885,-1.5439453,0.5361328,0.0234375,46.875,5.0625,-10.03125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
16,1633614051915,-0.8232422,0.21679688,-0.4375,45.28125,43.1875,-12.59375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
17,1633614051947,-0.5986328,0.48632812,-0.33984375,62.78125,57.59375,-21.3125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
18,1633614052009,-0.9267578,0.34570312,-0.17382812,34.40625,26.21875,-41.21875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
19,1633614052037,-0.6933594,0.28125,-0.12109375,-6.4375,-4.65625,-41.34375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
20,1633614052066,-0.57714844,0.19824219,-0.08105469,-12.96875,-8.0,-44.9375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
21,1633614052125,-0.56933594,0.12597656,-0.18847656,0.90625,17.875,-15.28125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
22,1633614052156,-0.7421875,0.25097656,0.041015625,-1.71875,21.71875,-18.5625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
23,1633614052186,-0.88964844,0.21191406,0.08300781,-15.15625,23.4375,-23.6875,-52.5,23.3125,-174.5,Thingy,Climbing stairs,12,s1714206,
24,1633614052247,-0.98339844,0.021484375,0.0546875,-19.0,36.65625,-16.4375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
25,1633614052280,-1.1904297,0.14257812,0.005859375,-9.15625,25.0,-8.3125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
26,1633614052305,-1.2460938,0.25390625,0.09667969,-8.4375,-1.125,-6.375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
27,1633614052365,-1.1347656,0.29003906,-0.6298828,-33.40625,16.28125,-5.25,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
28,1633614052398,-1.1767578,0.63671875,-0.35253906,-34.6875,-18.3125,-11.0625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
29,1633614052425,-0.93066406,0.69433594,-0.22167969,-34.5,-20.40625,35.75,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
30,1633614052485,-0.9980469,0.24414062,0.037109375,14.8125,-37.6875,53.9375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
31,1633614052517,-0.8378906,0.20507812,-0.043945312,-61.71875,-85.34375,33.4375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
32,1633614052545,-0.43652344,0.14648438,-0.14648438,-24.75,19.28125,23.0625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
33,1633614052606,-0.44140625,0.38964844,-0.06933594,-7.9375,-23.75,42.59375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
34,1633614052664,-0.6933594,0.25,0.040039062,-3.25,-57.5,38.75,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
35,1633614052667,-0.7558594,0.15722656,0.28222656,-7.53125,-15.21875,28.5625,-52.8125,34.5625,-171.1875,Thingy,Climbing stairs,12,s1714206,
36,1633614052725,-0.9921875,0.3779297,0.19628906,-14.3125,24.40625,4.25,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
37,1633614052756,-0.9785156,0.34960938,0.28027344,7.125,15.625,-12.71875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
38,1633614052785,-0.92871094,0.22070312,0.3935547,19.625,-27.53125,-8.125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
39,1633614052845,-1.2988281,0.8642578,-0.051757812,15.25,-66.78125,-45.78125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
40,1633614052875,-1.2148438,0.29101562,-0.22363281,2.0,7.90625,-27.96875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
41,1633614052905,-0.7988281,0.2763672,-0.3544922,23.125,62.4375,-18.09375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
42,1633614052965,-0.9404297,0.4716797,-0.18847656,19.46875,43.25,-32.1875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
43,1633614052995,-0.7011719,0.34375,-0.08496094,-8.5,23.3125,-26.5625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
44,1633614053025,-0.48046875,0.31347656,-0.06933594,-34.3125,1.625,-27.34375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
45,1633614053087,-0.38867188,-0.07910156,-0.16113281,-16.5,7.96875,-19.125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
46,1633614053117,-0.7089844,0.020507812,-0.10644531,14.15625,72.875,-11.78125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
47,1633614053149,-0.8769531,0.31933594,-0.015625,5.125,34.28125,-24.125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
48,1633614053207,-1.0449219,0.27539062,0.08300781,-32.5625,30.375,-30.53125,-43.1875,25.6875,-177.8125,Thingy,Climbing stairs,12,s1714206,
49,1633614053239,-1.1484375,0.08300781,0.16699219,-35.96875,23.90625,-16.25,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
50,1633614053265,-1.234375,0.0107421875,0.17675781,-7.15625,-3.375,-4.84375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
51,1633614053325,-1.1445312,0.17578125,-0.5625,-22.84375,-0.8125,6.34375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
52,1633614053355,-1.3505859,0.484375,-0.39453125,0.21875,-3.0,-5.3125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
53,1633614053385,-0.87109375,0.63378906,-0.2626953,-13.875,-4.21875,12.625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
54,1633614053445,-1.0537109,0.44921875,-0.12109375,-10.21875,-45.71875,31.90625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
55,1633614053475,-0.890625,0.16699219,-0.040039062,-22.34375,-65.75,32.46875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
56,1633614053507,-0.6542969,0.0390625,-0.14746094,-20.15625,-34.875,41.0625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
57,1633614053567,-0.359375,0.29003906,-0.08105469,-2.6875,22.125,37.8125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
58,1633614053595,-0.6904297,0.32714844,0.17773438,3.28125,-44.875,47.71875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
59,1633614053626,-0.7246094,0.068359375,0.078125,-16.6875,-54.9375,29.40625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
60,1633614053687,-0.79785156,0.25976562,0.20117188,10.125,-16.0625,18.84375,-43.9375,38.0,-171.375,Thingy,Climbing stairs,12,s1714206,
61,1633614053716,-0.85253906,0.39648438,0.30566406,19.875,-18.21875,8.59375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
62,1633614053746,-0.8544922,0.2548828,0.4501953,33.75,-32.96875,-8.4375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
63,1633614053806,-1.2363281,0.95410156,0.25097656,4.3125,-81.75,-51.96875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
64,1633614053837,-1.421875,0.4326172,0.111328125,4.125,4.1875,-12.65625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
65,1633614053866,-0.7714844,0.20410156,-0.21386719,21.90625,87.8125,-22.59375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
66,1633614053925,-0.93066406,0.33789062,-0.23925781,20.6875,60.46875,-40.0625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
67,1633614053956,-0.7949219,0.453125,-0.026367188,8.84375,29.65625,-26.5,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
68,1633614053985,-0.5097656,0.27148438,-0.032226562,-28.15625,9.09375,-23.5625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
69,1633614054049,-0.45703125,0.12402344,-0.15527344,-42.9375,23.84375,-26.5625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
70,1633614054079,-0.6064453,0.048828125,-0.23828125,-16.125,39.65625,-9.84375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
71,1633614054105,-0.7949219,0.23828125,-0.09472656,-23.9375,41.71875,-11.375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
72,1633614054166,-0.9707031,0.2685547,0.041992188,-44.28125,39.09375,-11.78125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
73,1633614054198,-1.0664062,0.15039062,0.06347656,-54.75,39.96875,-19.4375,-35.6875,32.5625,-170.0,Thingy,Climbing stairs,12,s1714206,
74,1633614054225,-1.2441406,0.123046875,0.2607422,-25.65625,12.1875,-8.1875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
75,1633614054286,-1.2158203,0.125,0.3154297,-10.09375,-5.5625,8.71875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
76,1633614054317,-1.1982422,0.24804688,-0.27539062,13.90625,-0.25,10.59375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
77,1633614054345,-1.015625,0.66015625,-0.28320312,-12.53125,-10.75,-2.40625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
78,1633614054406,-0.84375,0.47265625,-0.08300781,-8.875,-3.8125,16.65625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
79,1633614054436,-0.98828125,0.27539062,-0.099609375,-14.53125,-51.40625,16.53125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
80,1633614054465,-0.85546875,0.091796875,-0.047851562,-17.71875,-55.875,26.46875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
81,1633614054527,-0.40820312,0.08984375,-0.12695312,-3.125,0.21875,32.6875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
82,1633614054557,-0.43652344,0.34472656,0.028320312,15.125,-7.34375,39.15625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
83,1633614054586,-0.7363281,0.27734375,0.13476562,20.25,-26.3125,36.0,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
84,1633614054645,-0.93652344,0.3251953,0.18164062,12.0,-30.71875,23.4375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
85,1633614054677,-0.97265625,0.40234375,0.20996094,4.5,-11.96875,4.9375,-35.375,42.5,-159.375,Thingy,Climbing stairs,12,s1714206,
86,1633614054706,-0.82128906,0.18261719,0.25878906,30.875,-22.59375,9.9375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
87,1633614054767,-1.0117188,0.119140625,0.020507812,60.65625,-39.25,-22.71875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
88,1633614054796,-1.5517578,0.72753906,0.08496094,64.8125,-37.5,-20.84375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
89,1633614054828,-1.0039062,0.3828125,-0.42773438,35.5,31.65625,-30.53125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
90,1633614054887,-0.8046875,0.43359375,-0.22851562,34.65625,43.75,-13.1875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
91,1633614054947,-0.8828125,0.4765625,-0.078125,5.34375,20.1875,-15.09375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
92,1633614054950,-0.6894531,0.16308594,-0.037109375,-9.0,-0.4375,-26.625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
93,1633614055007,-0.6875,0.15820312,-0.10546875,-25.65625,32.8125,-28.65625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
94,1633614055036,-0.7285156,0.203125,-0.18164062,-18.5625,42.15625,-17.34375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
95,1633614055065,-0.6972656,0.076171875,-0.049804688,-12.65625,37.46875,-18.25,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
96,1633614055126,-0.83984375,0.23730469,-0.07128906,-8.25,55.28125,-26.75,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
97,1633614055159,-1.0224609,0.30371094,0.09863281,-17.46875,38.375,-31.6875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
98,1633614055187,-1.1025391,0.030273438,0.13769531,-18.4375,19.8125,-9.15625,-27.625,37.5625,-163.875,Thingy,Climbing stairs,12,s1714206,
99,1633614055246,-1.1992188,0.18847656,0.24414062,-11.0625,-4.71875,7.90625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
100,1633614055275,-1.1064453,0.15625,-0.46484375,-9.34375,-2.46875,6.03125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
101,1633614055307,-1.0673828,0.6220703,-0.21972656,9.4375,-5.3125,-17.40625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
102,1633614055365,-0.97558594,0.5800781,-0.12207031,20.25,-13.8125,23.46875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
103,1633614055398,-0.97265625,0.31933594,-0.2578125,4.25,-41.03125,40.625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
104,1633614055427,-0.8388672,0.17675781,0.0126953125,-0.4375,-42.3125,35.3125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
105,1633614055485,-0.52734375,0.125,-0.11035156,-10.28125,-6.96875,30.0,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
106,1633614055517,-0.41210938,0.36816406,-0.013671875,-2.46875,6.625,33.375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
107,1633614055546,-0.7519531,0.17675781,0.17578125,10.0,-39.0625,31.65625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
108,1633614055606,-0.7910156,0.2109375,0.0546875,5.71875,-32.125,14.375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
109,1633614055636,-1.0351562,0.41210938,0.17675781,18.65625,-4.96875,18.53125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
110,1633614055667,-0.9277344,0.4033203,0.29003906,26.0,-22.28125,1.15625,-28.375,45.625,-160.375,Thingy,Climbing stairs,12,s1714206,
111,1633614055725,-0.9628906,0.28125,0.18554688,39.84375,-48.71875,-32.1875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
112,1633614055755,-1.4677734,0.8203125,0.19335938,15.90625,-139.96875,-42.96875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
113,1633614055786,-0.6621094,0.13769531,-0.2626953,1.5,17.0625,-18.09375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
114,1633614055848,-0.82421875,0.30078125,-0.33691406,42.28125,39.65625,-26.5625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
115,1633614055878,-1.0966797,0.5126953,0.0126953125,13.40625,32.53125,-37.90625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
116,1633614055906,-0.6894531,0.36914062,0.01953125,-27.25,26.40625,-36.8125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
117,1633614058397,-1.2451172,0.11816406,0.47265625,-73.25,16.46875,-15.8125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
118,1633614058426,-1.3261719,0.09472656,0.39648438,-53.90625,19.625,-20.65625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
119,1633614058486,-1.6044922,0.22070312,-0.15136719,-21.375,12.9375,12.9375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
120,1633614058517,-1.2412109,0.48046875,-0.57714844,-44.75,19.5625,7.0,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
121,1633614058545,-0.7734375,0.62597656,-0.14453125,-27.1875,-2.34375,17.3125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
122,1633614058609,-0.8876953,0.051757812,0.001953125,1.09375,-56.90625,24.28125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
123,1633614058635,-0.6669922,0.04296875,-0.043945312,17.8125,-45.1875,26.09375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
124,1633614058665,-0.5019531,0.091796875,-0.020507812,39.46875,0.34375,56.9375,-22.1875,45.8125,-129.0625,Thingy,Climbing stairs,12,s1714206,
125,1633614058726,-0.3857422,0.3359375,0.13085938,35.8125,-14.90625,46.0,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
126,1633614058755,-0.5859375,0.3173828,0.078125,21.40625,-49.5,35.75,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
127,1633614058787,-0.83203125,0.23925781,0.3359375,20.375,-16.1875,50.53125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
128,1633614058850,-1.1708984,0.3330078,0.33398438,15.0625,10.84375,20.375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
129,1633614058875,-1.1152344,0.51464844,0.3779297,18.125,18.71875,-5.6875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
130,1633614058906,-0.9238281,0.25,0.32421875,31.53125,-57.28125,-2.46875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
131,1633614058967,-1.0585938,1.0615234,-0.080078125,24.03125,-35.21875,-12.40625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
132,1633614058996,-1.4707031,0.24511719,0.0107421875,-3.5,-2.75,0.0,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
133,1633614059025,-0.6533203,0.13574219,-0.41015625,25.375,71.6875,-31.03125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
134,1633614059087,-0.8925781,0.45703125,-0.2421875,22.125,56.6875,-30.96875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
135,1633614059115,-0.71191406,0.4404297,-0.08105469,-13.875,31.71875,-22.46875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
136,1633614059145,-0.484375,0.22070312,-0.043945312,-31.9375,-10.5,-17.03125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
137,1633614059206,-0.39648438,0.047851562,-0.18359375,-20.40625,32.9375,-21.0,-21.0,48.8125,-136.6875,Thingy,Climbing stairs,12,s1714206,
138,1633614059238,-0.703125,0.23828125,-0.0068359375,-9.78125,57.46875,-14.65625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
139,1633614059266,-0.91796875,0.33203125,0.10058594,-26.125,55.21875,-16.5625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
140,1633614059326,-1.015625,-0.021484375,-0.041992188,-31.5625,50.9375,-17.71875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
141,1633614059356,-1.3085938,0.23730469,0.052734375,14.625,31.0,-16.5625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
142,1633614059384,-0.9580078,0.1484375,0.20703125,7.4375,-4.34375,0.65625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
143,1633614059446,-1.2880859,0.0625,-0.3828125,20.5,14.3125,14.75,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
144,1633614059509,-1.0791016,0.6308594,-0.1875,9.3125,-31.625,1.3125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
145,1633614059514,-1.0136719,0.58691406,-0.27246094,4.3125,-36.5,34.84375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
146,1633614059565,-0.8261719,0.44921875,-0.13769531,-18.6875,-55.375,26.28125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
147,1633614059595,-0.8183594,0.140625,-0.06933594,-14.78125,-32.0,43.5625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
148,1633614059625,-0.4765625,0.032226562,-0.15917969,-6.0625,3.65625,43.5625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
149,1633614059687,-0.4326172,0.4560547,0.1328125,12.5,15.3125,45.21875,-26.375,43.6875,-136.375,Thingy,Climbing stairs,12,s1714206,
150,1633614059716,-0.8408203,0.26757812,0.19433594,2.0625,-47.4375,30.9375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
151,1633614059746,-0.9482422,0.2783203,0.08300781,-3.0,-49.5,28.4375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
152,1633614059806,-1.0361328,0.45898438,0.16503906,30.8125,31.125,26.09375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
153,1633614059837,-0.9003906,0.23632812,0.4267578,42.40625,-32.96875,-0.125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
154,1633614059865,-0.7089844,0.18164062,-0.25683594,52.40625,-56.65625,-52.03125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
155,1633614059927,-1.5087891,1.2255859,-0.041992188,26.59375,-56.59375,-48.78125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
156,1633614059957,-0.8388672,0.099609375,-0.4736328,4.0625,26.0,-17.09375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
157,1633614059984,-0.6933594,0.42382812,-0.4267578,54.1875,47.65625,-41.65625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
158,1633614060045,-1.0917969,0.5263672,-0.17578125,32.8125,48.5625,-29.625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
159,1633614060074,-0.6748047,0.48339844,-0.09277344,-12.46875,29.9375,-26.5,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
160,1633614060105,-0.4716797,0.19726562,-0.047851562,-34.0,-3.1875,-29.4375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
161,1633614060165,-0.4560547,-0.09863281,-0.25585938,-15.15625,34.28125,-20.21875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
162,1633614060196,-0.8720703,0.2626953,-0.0087890625,6.6875,52.15625,-23.40625,-32.5625,39.3125,-132.9375,Thingy,Climbing stairs,12,s1714206,
163,1633614060225,-0.8408203,0.3125,0.09472656,-13.875,42.40625,-28.28125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
164,1633614060288,-1.0078125,0.048828125,-0.048828125,-15.8125,35.8125,-22.84375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
165,1633614060315,-1.1640625,0.24511719,0.11230469,-0.3125,17.0,-14.78125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
166,1633614060345,-0.98828125,0.26757812,0.025390625,-15.53125,-10.09375,-1.84375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
167,1633614060405,-1.2773438,0.29003906,-0.5517578,-10.03125,1.28125,13.15625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
168,1633614060437,-1.1777344,0.7949219,-0.19824219,-23.4375,-36.21875,7.8125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1714206,
