,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
0,1633609407777,-1.0009766,0.23242188,-0.06347656,5.03125,-12.53125,-2.71875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
1,1633609407842,-0.9951172,0.22851562,-0.052734375,5.28125,-11.0625,-1.875,-31.0625,57.0625,-161.875,Thingy,Sitting,0,s1714206,1
2,1633609407846,-0.9785156,0.23144531,-0.036132812,5.71875,-7.28125,-0.90625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
3,1633609407890,-0.9892578,0.23828125,-0.04296875,4.3125,-3.125,-0.71875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
4,1633609407935,-0.99902344,0.24121094,-0.049804688,2.71875,0.34375,-0.65625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
5,1633609407979,-0.9863281,0.24804688,-0.05078125,0.6875,4.0,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
6,1633609408024,-0.9785156,0.23828125,-0.0546875,-0.34375,5.0,-1.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
7,1633609408048,-0.99316406,0.23242188,-0.046875,-0.8125,4.375,-0.03125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
8,1633609408090,-0.98046875,0.24023438,-0.05078125,-2.40625,4.1875,-0.59375,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
9,1633609408137,-1.0048828,0.23632812,-0.052734375,-2.65625,2.3125,-1.0,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
10,1633609408181,-0.98339844,0.22363281,-0.06347656,-1.25,0.53125,-1.6875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
11,1633609408204,-0.9814453,0.23828125,-0.068359375,-1.125,4.6875,-3.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
12,1633609408251,-0.99609375,0.21875,-0.06933594,0.21875,2.5,-3.75,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
13,1633609408293,-1.0,0.21875,-0.057617188,0.625,-0.8125,-3.46875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
14,1633609408339,-0.9824219,0.2265625,-0.0703125,0.8125,1.3125,-3.46875,-31.625,55.6875,-161.625,Thingy,Sitting,0,s1714206,1
15,1633609408382,-1.0058594,0.21777344,-0.055664062,0.59375,1.375,-3.46875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
16,1633609408406,-0.98339844,0.21972656,-0.059570312,0.6875,-0.8125,-2.59375,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
17,1633609408451,-0.9941406,0.21777344,-0.059570312,0.46875,0.96875,-2.65625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
18,1633609408496,-0.9980469,0.22070312,-0.06933594,0.6875,1.8125,-2.46875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
19,1633609408543,-0.99902344,0.2109375,-0.05078125,1.0,-0.375,-1.8125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
20,1633609408564,-0.98828125,0.20703125,-0.06347656,0.8125,1.375,-1.6875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
21,1633609408610,-1.0,0.20019531,-0.06347656,0.53125,3.59375,-2.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
22,1633609408655,-0.99121094,0.20410156,-0.056640625,0.28125,2.5,-1.875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
23,1633609408699,-1.0,0.20898438,-0.06542969,0.46875,0.84375,-2.1875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
24,1633609408745,-0.99121094,0.20214844,-0.07421875,0.625,-0.4375,-2.84375,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
25,1633609408765,-1.0009766,0.203125,-0.072265625,0.625,-0.25,-3.34375,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
26,1633609408813,-0.9970703,0.2109375,-0.0625,0.46875,0.53125,-2.34375,-30.625,55.375,-162.625,Thingy,Sitting,0,s1714206,1
27,1633609408860,-0.9921875,0.19433594,-0.072265625,0.21875,-0.5,-1.625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
28,1633609408907,-0.9980469,0.19824219,-0.060546875,-0.15625,0.96875,-1.0,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
29,1633609408922,-0.9980469,0.1875,-0.072265625,-0.40625,0.21875,-0.03125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
30,1633609408970,-1.0048828,0.1953125,-0.06738281,-0.09375,-1.1875,0.28125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
31,1633609409015,-1.0,0.19921875,-0.076171875,-0.75,0.28125,1.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
32,1633609409061,-0.9951172,0.20507812,-0.068359375,-0.34375,1.15625,0.5,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
33,1633609409107,-0.98535156,0.20703125,-0.06542969,0.15625,0.21875,1.375,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
34,1633609409127,-1.0,0.20898438,-0.048828125,-0.53125,2.125,1.625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
35,1633609409173,-0.99316406,0.21191406,-0.06640625,-1.8125,3.40625,1.6875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
36,1633609409215,-0.99609375,0.203125,-0.05859375,-2.09375,3.59375,1.6875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
37,1633609409263,-1.0,0.20898438,-0.07421875,-2.59375,2.65625,1.125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
38,1633609409282,-0.9980469,0.20019531,-0.078125,-2.90625,1.5,1.0,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
39,1633609409330,-1.0068359,0.20214844,-0.07421875,-3.75,-0.6875,2.03125,-30.625,55.375,-162.625,Thingy,Sitting,0,s1714206,1
40,1633609409372,-0.98046875,0.2109375,-0.07519531,-3.15625,0.28125,1.5,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
41,1633609409421,-1.0019531,0.20898438,-0.08105469,-1.3125,3.28125,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
42,1633609409464,-1.0,0.21679688,-0.06933594,-1.5,2.96875,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
43,1633609409486,-0.9921875,0.22265625,-0.07128906,-1.5625,1.8125,-0.53125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
44,1633609409532,-0.9970703,0.19921875,-0.078125,-1.4375,3.8125,-1.5,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
45,1633609409577,-1.0019531,0.20996094,-0.07910156,-2.09375,3.21875,-0.03125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
46,1633609409627,-0.9824219,0.19824219,-0.07421875,-1.6875,1.5,0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
47,1633609409644,-1.0019531,0.21289062,-0.08203125,-1.8125,2.90625,-0.28125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
48,1633609409688,-0.9951172,0.20800781,-0.0859375,-1.0,0.34375,-0.34375,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
49,1633609409736,-0.984375,0.2109375,-0.09082031,-0.8125,0.21875,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
50,1633609409781,-0.9941406,0.21191406,-0.08984375,-0.40625,0.53125,-0.90625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
51,1633609409823,-0.98828125,0.21875,-0.09375,0.03125,1.25,-0.78125,-30.0,54.625,-163.6875,Thingy,Sitting,0,s1714206,1
52,1633609409845,-0.9921875,0.20605469,-0.08886719,-0.46875,2.71875,-0.65625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
53,1633609409891,-0.99121094,0.20996094,-0.09082031,-0.40625,3.03125,-1.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
54,1633609409936,-0.9892578,0.21582031,-0.08691406,0.03125,0.96875,-1.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
55,1633609409982,-0.9980469,0.21484375,-0.10058594,-0.03125,-0.25,-1.125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
56,1633609410004,-0.9921875,0.20117188,-0.09375,-0.15625,-0.9375,-1.4375,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
57,1633609410050,-1.0039062,0.20117188,-0.08203125,0.15625,-1.25,-0.78125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
58,1633609410093,-0.99902344,0.20703125,-0.08300781,0.59375,-0.875,-0.90625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
59,1633609410139,-0.9941406,0.19921875,-0.08105469,1.25,-0.125,0.03125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
60,1633609410184,-0.9824219,0.2109375,-0.08203125,0.875,1.875,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
61,1633609410207,-0.99902344,0.21875,-0.11035156,0.34375,2.0,-1.4375,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
62,1633609410251,-1.0009766,0.21777344,-0.1171875,-1.25,0.15625,-1.625,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
63,1633609410299,-1.0019531,0.20019531,-0.12207031,-1.375,-2.28125,-1.875,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
64,1633609410343,-0.98535156,0.21582031,-0.08496094,-0.15625,-2.09375,-1.4375,-29.5625,55.375,-164.0,Thingy,Sitting,0,s1714206,1
65,1633609410364,-1.0048828,0.20996094,-0.07324219,1.0,-2.65625,-1.5,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
66,1633609410409,-0.9951172,0.18847656,-0.056640625,1.5,-3.6875,-0.28125,0.0,0.0,0.0,Thingy,Sitting,0,s1714206,1
