timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1632423405674,-0.07910156,-0.27246094,0.9580078,-0.15625,-0.15625,-0.0625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423405735,-0.07910156,-0.28027344,0.9667969,-0.09375,-0.03125,0.125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423405765,-0.08105469,-0.27539062,0.9667969,0.03125,0.03125,-0.25,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423405795,-0.080078125,-0.27734375,0.97753906,-0.03125,-0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423405855,-0.080078125,-0.2939453,0.96484375,-0.28125,0.03125,0.0,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423405885,-0.07519531,-0.28125,0.96484375,0.25,0.03125,-0.0625,-65.6875,5.125,-111.8125,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423405915,-0.08105469,-0.29003906,0.9716797,-0.21875,-0.09375,-0.125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423405975,-0.078125,-0.28125,0.97753906,0.125,-0.03125,0.0,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423406006,-0.083984375,-0.28125,0.95996094,-0.03125,0.15625,-0.0625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423406037,-0.07324219,-0.27539062,0.9814453,0.03125,-0.03125,0.0,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423406126,-0.08496094,-0.2734375,0.9638672,-0.09375,0.03125,0.0,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423406128,-0.080078125,-0.2734375,0.9560547,0.03125,0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423406155,-0.08203125,-0.28027344,0.96484375,-0.09375,0.21875,0.0625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423406215,-0.07910156,-0.27734375,0.97558594,-0.09375,0.03125,-0.1875,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423406245,-0.076171875,-0.28808594,0.97265625,-0.03125,0.09375,-0.125,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
1632423406275,-0.07519531,-0.2841797,0.9716797,-0.03125,-0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting bent backward,5,s1711661,,Thingy_s1711661_Sitting bent backward_23-09-2021_19-57-28
