timestamp,seq,accel_x,accel_y,accel_z,sensor_position,sensor_side,subject_id,activity_type,recording_id
1601411110322,0,-0.26635742,-1.0007935,0.12957764,Chest,Right,s1711507,9,123
1601411110323,1,-0.24951172,-1.0181274,0.15130615,Chest,Right,s1711507,9,123
1601411110324,2,-0.21166992,-0.9590454,0.15130615,Chest,Right,s1711507,9,123
1601411110325,3,-0.16186523,-1.0056763,0.17962646,Chest,Right,s1711507,9,123
1601411110325,4,-0.07836914,-1.0056763,0.19036865,Chest,Right,s1711507,9,123
1601411110326,5,-0.084228516,-0.99835205,0.24090576,Chest,Right,s1711507,9,123
1601411110328,6,-0.114990234,-1.0515747,0.27020264,Chest,Right,s1711507,9,123
1601411110331,7,-0.21655273,-1.0950317,0.116882324,Chest,Right,s1711507,9,123
1601411110331,8,-0.17211914,-1.0547485,0.09954834,Chest,Right,s1711507,9,123
1601411110332,9,-0.13549805,-0.92193604,0.018737793,Chest,Right,s1711507,9,123
1601411110333,10,-0.15161133,-1.1106567,-0.010559082,Chest,Right,s1711507,9,123
1601411110334,11,-0.12670898,-1.0339966,0.06512451,Chest,Right,s1711507,9,123
1601411110334,12,-0.06958008,-0.97906494,-0.0020141602,Chest,Right,s1711507,9,123
1601411110336,13,-0.2277832,-1.1038208,0.008972168,Chest,Right,s1711507,9,123
1601411110336,14,-0.15185547,-0.9734497,-0.11016846,Chest,Right,s1711507,9,123
1601411110337,15,-0.18945312,-1.0606079,-0.09698486,Chest,Right,s1711507,9,123
1601411110337,16,-0.39453125,-1.0474243,0.05706787,Chest,Right,s1711507,9,123
1601411110338,17,-0.40649414,-1.02594,0.08294678,Chest,Right,s1711507,9,123
1601411110339,18,-0.55029297,-1.0794067,0.08782959,Chest,Right,s1711507,9,123
1601411110339,19,-0.19628906,-0.92681885,0.04437256,Chest,Right,s1711507,9,123
1601411110340,20,-0.07763672,-0.9277954,0.08050537,Chest,Right,s1711507,9,123
1601411110341,21,-0.22216797,-1.09552,0.23260498,Chest,Right,s1711507,9,123
1601411110341,22,-0.21313477,-0.8726196,0.23260498,Chest,Right,s1711507,9,123
1601411110342,23,-0.15771484,-0.9175415,0.2597046,Chest,Right,s1711507,9,123
1601411110343,24,-0.29711914,-0.9307251,0.27996826,Chest,Right,s1711507,9,123
1601411110343,25,-0.28686523,-1.0906372,0.13006592,Chest,Right,s1711507,9,123
1601411110345,26,-0.060546875,-1.2835083,-0.117004395,Chest,Right,s1711507,9,123
1601411110346,27,-0.0068359375,-1.0908813,-0.0491333,Chest,Right,s1711507,9,123
1601411110347,28,-0.0012207031,-0.78375244,0.05657959,Chest,Right,s1711507,9,123
1601411110348,29,-0.14404297,-0.8599243,0.02166748,Chest,Right,s1711507,9,123
1601411110349,30,-0.11279297,-1.2427368,0.1564331,Chest,Right,s1711507,9,123
1601411110350,31,-0.114990234,-1.0877075,0.14227295,Chest,Right,s1711507,9,123
1601411113050,32,-7.324219E-4,-1.170227,0.07611084,Chest,Right,s1711507,9,123
