,accel_x,accel_y,accel_z
0,0.21191406,0.25,-0.98046875
1,0.20117188,0.29101562,-0.9941405999999999
2,0.35839844,0.26660156,-0.9970703000000002
3,0.45898438,0.28808594,-0.97558594
4,0.60839844,0.3154297,-0.94628906
5,0.65234375,0.2861328,-0.8847655999999999
6,0.8046875,0.2109375,-0.8017578000000001
7,0.9355469000000001,0.2109375,-0.7167969
8,0.9609375,0.21386719,-0.6464844
9,1.0048828,0.18652344,-0.5957031
10,1.2197266000000002,0.18847656,-0.57128906
11,1.2587891000000002,0.15917969,-0.484375
12,1.4736328,0.15039062,-0.45703125
13,1.3632812,0.12988281,-0.29882812
14,1.0869141000000002,0.15820312,-0.14160156
15,0.64453125,0.16210938,-0.028320312
16,0.4140625,0.15625,0.064453125
17,0.30859375,0.12109375,0.056640625
18,0.24804688,0.07128906,0.01953125
19,0.21777344,0.06640625,-0.14355469
20,0.15332031,0.087890625,-0.18164062
21,0.29296875,0.13769531,-0.33789062
22,0.65722656,0.27929688,-0.39941406
23,1.9267578,0.5546875,-0.74121094
24,2.0,0.7128906,-0.7080078000000001
25,1.9648438000000001,0.6376953000000001,-0.14453125
26,1.9394531000000004,0.5107422,0.080078125
27,1.546875,0.3955078,0.27734375
28,1.0341797,0.33691406,0.2919922
29,0.41015625,0.23535156,0.38476562
30,0.115234375,0.16992188,0.53222656
31,0.12109375,0.18847656,0.5253906
32,0.055664062,0.22558594,0.60839844
33,0.28027344,0.07421875,0.7910156
34,1.4296875,-0.0625,1.0859375
35,2.0,-0.018554688,0.8886719000000001
36,2.0,-0.021484375,0.81933594
37,2.0,0.22070312,0.24902344
38,1.1943358999999998,0.08886719,-0.0048828125
39,0.7216796999999999,0.0107421875,0.021484375
40,0.060546875,-0.056640625,-0.24902344
41,0.23046875,0.030273438,-0.6894531
42,0.6582031,0.13671875,-0.5205078
43,1.9365234,0.49609375,-0.45996094
44,2.0,0.66503906,-0.42480470000000004
45,2.0,0.5996094,0.080078125
46,2.0,0.42285156,0.40429688
47,1.4853516000000002,0.30566406,0.39453125
48,0.71875,0.21289062,0.56640625
49,0.18554688,0.17480469,0.7109375
50,-0.03125,0.16113281,0.73339844
51,0.047851562,0.09667969,0.5732421999999999
52,0.2626953,-0.00390625,0.57421875
53,0.9892578000000002,-0.03515625,0.63671875
54,2.0,0.20410156,0.65234375
55,2.0,0.18164062,0.7246094
56,2.0,0.3779297,0.16210938
57,1.3212891000000002,0.3720703,0.06933594
58,0.7060546999999999,0.16308594,-0.06347656
59,0.24414062,0.036132812,-0.3017578
60,0.072265625,-0.0078125,-0.6328125
61,-0.043945312,-0.021484375,-0.76953125
62,-0.12402344,-0.12207031,-0.75390625
63,-0.04296875,-0.111328125,-0.7265625
64,0.6855469,0.06347656,-0.60546875
65,1.9501953,0.5097656,-0.36914062
66,2.0,0.5136719,-0.3408203
67,2.0,0.6113281,0.17871094
68,2.0,0.5283203000000001,0.33984375
69,1.1953125,0.3076172,0.41308594
70,0.5751953000000001,0.15722656,0.48242188
71,0.43652344,0.11328125,0.6220703000000001
72,0.31347656,0.1171875,0.6308594
73,0.17089844,0.059570312,0.6308594
74,0.2841797,0.0703125,0.6113281
75,0.9550780999999999,-0.0859375,0.66015625
76,2.0,0.17089844,0.6748046999999999
77,0.44238279999999996,0.0703125,-0.3466797
78,0.06640625,-0.1015625,-0.625
79,-0.047851562,-0.140625,-0.9169921999999998
80,0.12988281,-0.20214844,-0.9316405999999999
81,0.1171875,-0.103515625,-0.76953125
82,0.51660156,0.013671875,-0.5234375
83,1.5488281000000002,0.33691406,0.052734375
84,2.0,0.62109375,0.4140625
85,2.0,0.6230469,0.71777344
86,2.0,0.45703125,0.8388671999999998
87,1.1328125,0.2763672,0.6201171999999999
88,0.45605470000000004,0.18261719,0.6689453000000001
89,0.21777344,0.16894531,0.66308594
90,0.078125,0.17675781,0.7236328000000001
91,0.044921875,0.08105469,0.74902344
92,0.2529297,0.055664062,0.65234375
93,0.9951171999999998,0.0048828125,0.7705078000000001
94,2.0,0.22363281,0.9638671999999998
95,2.0,0.2919922,0.9736328000000002
96,2.0,0.36523438,0.5644531
97,1.4658203,0.35839844,0.53125
98,0.796875,0.2685547,0.23535156
99,0.34960938,0.06347656,-0.1953125
100,-0.057617188,-0.12597656,-0.6152344
101,-0.15722656,-0.17285156,-0.96972656
102,0.0078125,-0.21972656,-0.87402344
103,0.0703125,-0.107421875,-0.80566406
104,0.30664062,0.08203125,-0.57128906
105,2.0,0.44335938,-0.3564453
106,2.0,0.5292969,-0.14648438
