timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1633635330394,0.09204101599999999,-0.56744385,0.28778076,-16.0,-6.265625,-15.328125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330428,0.13842773,-0.8440552,0.29022217,-14.328125,2.484375,-19.6875,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330475,0.11230469,-0.92633057,0.18475342,-15.625,-1.8125,-15.171875,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330511,0.022216797000000003,-0.6231079,0.2736206,-1.40625,10.796875,0.9375,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330553,0.22045898,-1.4683228000000002,0.22186279999999997,2.03125,-12.328125,11.890625,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330586,0.31274414,-1.6655883999999999,-0.26715088,17.8125,-8.703125,28.921875,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330631,0.15283203,-2.0,0.18719482,23.5625,-8.609375,15.015625,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330665,0.033447266,-1.4700316999999998,0.23748779999999997,11.625,-2.1875,-9.359375,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330710,0.15673828,-1.1275024,0.5075073,-5.921875,10.703125,-8.03125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330744,0.28442383,-0.8826294,0.07659912,-13.3125,11.4375,0.65625,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330790,0.029052734,-0.5508423000000001,0.07342529,13.609375,-9.25,-10.828125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330823,-0.024169922000000003,-0.60601807,0.24090576,3.6875,6.171875,2.53125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330868,0.02319336,-0.9092406999999999,0.24066162,-16.46875,-3.3125,3.828125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330902,-0.029052734,-0.7761840999999999,-0.005432129,-2.671875,-4.296875,-1.15625,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330946,0.03100586,-0.7612915,0.10662842,-1.359375,-11.078125,1.828125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635330981,-0.059326172,-0.4451294,0.28802490000000003,-12.671875,-11.5,1.875,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331025,-0.25268555,-0.7241820999999999,0.45648193,-18.234375,19.40625,-4.78125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331057,-0.09594726599999999,-1.1294556,0.25457764,-3.09375,-5.484375,0.875,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331102,0.008300781,-0.67071533,0.16595459,-13.15625,12.0,-12.90625,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331138,0.11376953,-0.48126220000000003,0.27386475,7.96875,-5.015625,-7.75,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331182,0.5168457000000001,-1.5703735,0.18109131,36.34375,-27.21875,-0.625,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331217,0.53930664,-2.0,0.39739990000000003,14.65625,-10.78125,13.9375,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331261,-0.06738281,-1.4180298,0.52801514,1.515625,2.453125,-0.625,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331295,-0.44726562,-1.0007935,0.24945068,17.203125,25.25,-6.390625,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331340,0.24975586,-0.9011841,0.19134521,13.4375,3.328125,-9.921875,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331378,0.24462889999999998,-0.9702759,0.2904663,0.09375,-0.03125,0.171875,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331431,-0.015380858999999998,-0.5889281999999999,0.20111084,-2.59375,18.125,7.203125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331452,-0.021484375,-0.5618286,0.21649169999999998,6.296875,3.125,-2.53125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331499,0.23974610000000002,-0.85821533,0.26165770000000005,-3.546875,-2.453125,-1.859375,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331531,-0.0041503906,-0.597229,0.29998779999999997,-8.859375,13.4375,-2.078125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331576,-0.08154297,-0.3965454,0.246521,-3.53125,7.90625,-2.28125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331609,0.18554688,-0.8164673000000001,0.39886475,-8.0625,-23.0625,-6.984375,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331655,0.01586914,-0.7305298000000001,0.24481201,-8.1875,5.109375,-2.09375,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331689,-0.21411133,-1.3635864,0.012878418,17.421875,-4.625,18.65625,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331734,0.43139648,-1.7212523999999998,-0.29937744,10.125,5.984375,17.84375,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331777,0.030761719,-2.0,0.54315186,7.71875,11.375,19.96875,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331814,0.021240234,-1.552063,0.15301514,-12.71875,9.3125,11.171875,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331848,0.30810547,-0.9717406999999999,0.40496826,7.40625,-1.015625,-1.546875,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331892,0.17016602,-0.90411377,0.45452879999999996,-20.625,-6.046875,-7.890625,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331926,-0.068359375,-0.85943604,0.08685303,-15.953125,13.375,0.28125,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
1633635331970,-0.08666992,-0.5774536,0.19573975,3.4375,6.5,-7.234375,Respeck,Descending stairs,13,s1826390,,Respeck_s1826390_Descending stairs_07-10-2021_20-36-21
