Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
65,1633547878906,-0.21484375,0.18261719,0.96875,-0.15625,-0.15625,-0.21875,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
66,1633547878966,-0.2109375,0.17578125,0.96484375,0.15625,-0.03125,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
67,1633547878996,-0.21875,0.1796875,0.96191406,-0.03125,-0.03125,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
68,1633547879027,-0.21289062,0.17578125,0.9716797,-0.09375,-0.21875,0.15625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
69,1633547879086,-0.22070312,0.17285156,0.9560547,-0.03125,0.03125,0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
70,1633547879117,-0.2109375,0.17773438,0.9707031,0.09375,0.03125,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
71,1633547879146,-0.21386719,0.17480469,0.9716797,-0.03125,-0.09375,0.15625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
72,1633547879207,-0.21484375,0.18164062,0.9667969,0.03125,0.03125,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
73,1633547879236,-0.21582031,0.18359375,0.96777344,0.34375,-0.03125,-0.15625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
74,1633547879266,-0.21191406,0.16992188,0.9785156,-0.03125,0.03125,0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
75,1633547879328,-0.22167969,0.18164062,0.96777344,-0.1875,-0.09375,0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
76,1633547879359,-0.2109375,0.1796875,0.96972656,0.09375,-0.03125,0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
77,1633547879387,-0.21679688,0.17675781,0.96972656,-0.03125,-0.03125,-0.34375,-12.3125,-15.6875,-60.375,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
78,1633547879446,-0.22070312,0.16894531,0.9746094,-0.25,-0.15625,0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
79,1633547879477,-0.21972656,0.171875,0.9707031,0.03125,0.15625,0.28125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
80,1633547879506,-0.203125,0.18164062,0.95703125,0.21875,-0.21875,0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
81,1633547879568,-0.22070312,0.1796875,0.97558594,0.15625,0.03125,-0.28125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
82,1633547879598,-0.22167969,0.17480469,0.97753906,-0.1875,-0.15625,-0.28125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
