Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
75,1633275532956,0.016113281,0.061706543,1.0848999,-0.703125,1.40625,-0.15625,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
76,1633275533000,0.01953125,0.0692749,1.0853882,1.453125,2.625,-0.34375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
77,1633275533031,0.012939453,0.05731201,1.0978394,2.1875,1.65625,-0.453125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
78,1633275533075,0.01928711,0.059753418,1.0824585,2.171875,0.859375,-0.46875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
79,1633275533119,0.022460938,0.059265137,1.0848999,2.09375,0.90625,-0.359375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
80,1633275533150,0.018554688,0.0602417,1.0905151,2.03125,1.28125,-0.3125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
81,1633275533193,0.020263672,0.054626465,1.0961304,2.0625,1.203125,-0.390625,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
82,1633275533239,0.016357422,0.054870605,1.0983276,1.515625,1.390625,-0.21875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
83,1633275533269,0.017333984,0.06097412,1.0761108,0.53125,0.484375,-0.3224450459317585,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
84,1633275533315,0.019042969,0.06536865,1.079773,2.21875,1.296875,-0.28125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
85,1633275533358,0.016113281,0.049743652,1.0975952,2.234375,1.171875,-0.34375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
86,1633275533392,0.013671875,0.062927246,1.0836792,1.734375,0.75,-0.03125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
87,1633275533435,0.013916016,0.059753418,1.0963745,1.578125,0.828125,-0.203125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
88,1633275533464,0.018066406,0.06048584,1.0900269,2.125,1.34375,-0.1875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
89,1633275533510,0.01977539,0.059509277,1.0900269,1.765625,1.015625,0.09375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
90,1633275533571,0.017333984,0.050231934,1.095398,1.84375,1.28125,-0.078125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
91,1633275533585,0.0234375,0.055358887,1.0914917,1.90625,1.375,-0.015625,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
92,1633275533630,0.013671875,0.05706787,1.0946655,1.734375,1.265625,-0.21875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
93,1633275533659,0.018310547,0.062194824,1.0858765,1.59375,0.953125,-0.21875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
94,1633275533704,0.016845703,0.06097412,1.0883179,1.625,0.96875,-0.171875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
95,1633275533750,0.011962891,0.059020996,1.0922241,1.484375,0.859375,-0.125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
96,1633275533780,0.020019531,0.057800293,1.093689,2.15625,1.15625,-0.421875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
97,1633275533825,0.01586914,0.05999756,1.0988159,1.953125,1.5,-0.21875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
98,1633275533870,0.025146484,0.06756592,1.1056519,2.671875,1.609375,-0.25,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
99,1633275533899,0.0126953125,0.0602417,1.0802612,1.34375,0.515625,0.0,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
100,1633275533961,0.01586914,0.05657959,1.0884129159429874,2.21875,2.953125,-0.359375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
101,1633275533974,0.015136719,0.06341553,1.095398,1.875,1.0625,-0.421875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
102,1633275534036,0.016601562,0.057800293,1.0805054,1.546875,0.859375,-0.03125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
103,1633275534064,0.018310547,0.06317139,1.0958862,1.703125,0.765625,-0.109375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
104,1633275534096,0.013427734,0.057800293,1.0927124,1.671875,1.0,-0.3125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
105,1633275534141,0.011474609,0.05657959,1.0958862,1.21875,0.53125,-0.125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
106,1633275534171,0.013427734,0.06097412,1.0966187,1.828125,0.125,0.015625,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
107,1633275534213,0.013671875,0.06829834,1.0914917,1.0,1.21875,-0.21875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
108,1633275534259,0.009033203,0.06414795,1.0912476,1.671875,1.234375,-0.28125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
109,1633275534289,0.016113281,0.06585693,1.0932007,1.28125,0.21875,-0.125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
110,1633275534334,0.011962891,0.06878662,1.0934448,0.6875,0.203125,0.015625,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
111,1633275534380,0.0078125,0.06414795,1.0905151,0.9375,0.109375,-0.078125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
112,1633275534411,0.014404297,0.070007324,1.0946655,0.875,0.046875,-0.0625,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
113,1633275534455,0.004638672,0.06585693,1.0883179,0.828125,0.171875,-0.046875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
114,1633275534483,0.0009765625,0.07537842,1.0892944,0.703125,0.078125,-0.046875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
115,1633275534528,0.0029296875,0.070007324,1.0910034,0.53125,-0.203125,-0.078125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
116,1633275534573,0.00390625,0.07098389,1.09198,0.59375,0.125,-0.09375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
117,1633275534604,0.0026855469,0.07952881,1.0900269,0.671875,0.25,-0.09375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
118,1633275534650,-0.0026855469,0.078063965,1.0880737,0.65625,-0.3125,-0.109375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
119,1633275534698,-0.0026855469,0.0770874,1.0809937,0.0,0.09375,-0.09375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
120,1633275534725,-0.005859375,0.08026123,1.095398,0.796875,0.25,-0.1875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
121,1633275534770,-0.0041503906,0.08441162,1.0922241,0.546875,-0.34375,0.046875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
122,1633275534800,-0.014404297,0.074157715,1.0873413,-1.140625,0.609375,0.015625,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
123,1633275534845,-0.0034179688,0.09613037,1.0778198,-0.234375,2.765625,-0.484375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
124,1633275534890,-0.0075683594,0.07928467,1.107605,1.34375,0.265625,-0.15625,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
125,1633275534922,-0.0078125,0.09100342,1.0839233,0.078125,-1.09375,0.03125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
126,1633275534966,-0.0087890625,0.09320068,1.0866089,0.703125,0.296875,-0.203125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
127,1633275535010,-0.016113281,0.09564209,1.0907593,0.9375,0.484375,-0.234375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
128,1633275535040,-0.016845703,0.089538574,1.0863647,1.125,0.671875,-0.328125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
129,1633275535085,-0.009277344,0.08880615,1.1017456,1.484375,1.453125,-0.21875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
130,1633275535117,-0.0146484375,0.09686279,1.0807495,-0.078125,0.0,-0.234375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
131,1633275535161,-0.010009766,0.09979248,1.0963745,0.6875,0.828125,-0.421875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
132,1633275535205,-0.016113281,0.10028076,1.0963745,1.109375,0.625,-0.171875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
133,1633275535238,-0.01977539,0.09710693,1.0824585,0.75,-0.296875,-0.125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
134,1633275535309,-0.018798828,0.10418701,1.0912476,0.53125,-0.03125,-0.234375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
135,1633275535323,-0.01928711,0.105163574,1.0914917,0.59375,0.5,-0.203125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
136,1633275535353,-0.022460938,0.10076904,1.0814819,0.546875,0.28125,-0.046875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
137,1633275535401,-0.01977539,0.109069824,1.0861206,0.625,0.953125,-0.359375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
138,1633275535429,-0.018554688,0.10028076,1.0910034,1.3125,0.875,-0.3125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
139,1633275535474,-0.029785156,0.10662842,1.0846558,1.71875,1.140625,-0.453125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
140,1633275535521,-0.020263672,0.10662842,1.0941772,2.328125,1.234375,-0.484375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
141,1633275535549,-0.021484375,0.11419678,1.0805054,2.53125,2.046875,-0.359375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
142,1633275535594,-0.02709961,0.10614014,1.0883179,2.90625,1.859375,-0.34375,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
143,1633275535623,-0.020263672,0.09466553,1.072937,2.8125,1.71875,-0.53125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
144,1633275535669,-0.016113281,0.11663818,1.074646,1.453125,1.187253937007874,-0.3224450459317585,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
145,1633275535716,-0.01586914,0.11541748,1.0907593,4.21875,1.187253937007874,-0.3224450459317585,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
146,1633275535745,-0.018554688,0.08782959,1.1015015,4.125,1.734375,-0.546875,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
147,1633275535790,-0.0073242188,0.097351074,1.0897827,2.6875,1.09375,-0.703125,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
148,1633275535835,-0.013916016,0.09881592,1.0812378,4.046875,2.890625,-0.65625,Respeck,Lying down on back,2,s1724067,,Respeck_s1724067_Lying down on back_03-10-2021_16-39-39
