,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
0,1633547071578,0.01171875,0.103515625,1.0039062,0.21875,0.25,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
1,1633547071613,0.0107421875,0.103515625,1.0234375,-0.46875,-0.65625,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
2,1633547071636,0.020507812,0.10644531,1.0039062,-0.03125,0.375,-0.59375,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
3,1633547071695,0.00390625,0.10839844,0.99902344,-1.0,0.6875,-0.53125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
4,1633547071726,0.021484375,0.09765625,1.0107422,1.0,0.0,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
5,1633547071755,0.0126953125,0.0977659173663101,1.0048828,-0.71875,0.875,0.5625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
6,1633547071815,0.016601562,0.10644531,1.0175781,0.5625,-0.96875,0.625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
7,1633547071849,0.0009765625,0.11425781,1.0068359,-0.09375,0.5625,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
8,1633547071878,0.009765625,0.11328125,0.99609375,-0.34375,-0.0625,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
9,1633547071938,0.018554688,0.11035156,1.0,0.34375,0.0625,-0.40625,-33.625,-13.1875,-74.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
10,1633547071966,0.0087890625,0.103515625,1.0058594,-0.59375,0.5,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
11,1633547072003,-0.0048828125,0.0977659173663101,1.0039062,1.125,-0.59375,0.0625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
12,1633547072057,0.01171875,0.11035156,1.0087891,-0.40625,0.125,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
13,1633547072087,0.015625,0.115234375,1.0078125,0.21875,0.3125,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
14,1633547072116,0.0126953125,0.109375,0.9902344,-0.15625,0.0,-0.28125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
15,1633547072178,0.009765625,0.1171875,1.0,-0.59375,1.0,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
16,1633547072207,0.017578125,0.09375,0.9980469,0.40625,-0.84375,0.0,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
17,1633547072237,0.0087890625,0.107421875,0.9863281,-0.75,0.75,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
18,1633547072297,0.01953125,0.11230469,1.0,0.03125,-0.15625,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
19,1633547072326,0.0107421875,0.103515625,0.9892578,0.03125,0.125,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
20,1633547072357,0.015625,0.11230469,1.0058594,-0.09375,0.5,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
21,1633547072416,0.005859375,0.099609375,1.0136719,-0.03125,-0.21875,0.125,-34.0625,-11.9375,-73.6875,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
22,1633547072445,0.0068359375,0.095703125,1.0019531,-0.40625,0.5625,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
23,1633547072475,0.0107421875,0.107421875,1.0078125,-0.28125,0.375,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
24,1633547072537,0.015625,0.11328125,1.0068359,-0.40625,0.4375,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
25,1633547072596,0.0126953125,0.10449219,1.0136719,-0.09375,0.25,-0.28125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
26,1633547072598,0.0107421875,0.11425781,1.0019531,-0.34375,0.1875,-0.09375,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
27,1633547072656,0.01171875,0.109375,0.9980469,-0.53125,1.0,-0.34375,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
28,1633547072687,0.0087890625,0.1015625,1.0136719,-0.28125,0.25,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
29,1633547072716,0.015625,0.10546875,0.99609375,-0.21875,0.5625,-0.53125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
30,1633547072776,0.0126953125,0.109375,0.99902344,0.1104194518716577,1.0625,-0.78125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
31,1633547072805,0.0126953125,0.09863281,1.0048828,0.03125,0.125,-0.03125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
32,1633547072834,0.0126953125,0.11328125,0.9873047,-0.875,1.0,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
33,1633547072895,0.00390625,0.11328125,1.0019531,-0.15625,0.25,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
34,1633547072927,0.018554688,0.10839844,0.9921875,-0.59375,0.375,-0.53125,-32.6875,-12.875,-74.625,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
35,1633547072955,0.0019191803101604,0.10839844,1.0039062,0.03125,0.4375,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
36,1633547073015,0.0078125,0.09472656,1.0058594,-0.40625,0.0,-0.21875,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
37,1633547073045,0.013671875,0.10449219,1.0068359,-0.03125,0.75,-0.40625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
38,1633547073074,0.016601562,0.10253906,1.0175781,-0.28125,0.375,-0.15625,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
39,1633547073136,0.0146484375,0.10253906,1.0019531,-0.34375,1.21875,0.125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
40,1633547073166,0.009765625,0.099609375,0.99609375,-0.15625,0.625,-0.28125,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
41,1633547073200,0.0068359375,0.115234375,1.0039062,-0.15625,-0.15625,-0.84375,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
42,1633547073256,0.0019191803101604,0.10449219,1.0146484,-0.40625,0.0,-0.0406918449197861,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
43,1633547073286,0.005859375,0.0977659173663101,0.9951172,0.1104194518716577,1.125,-0.0406918449197861,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
44,1633547073317,0.01171875,0.08886719,1.0058594,0.75,-1.28125,0.4375,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
45,1633547073379,0.015625,0.1015625,1.0029297,-0.65625,1.125,-0.59375,0.0,0.0,0.0,Thingy,Sitting,0,s1724067,,Thingy_s1724067_Sitting_06-10-2021_20-05-12.csv
