,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
0,1633547810177,0.095703125,-0.85253906,-0.5292969,-0.59375,-0.0625,0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
1,1633547810207,0.09472656,-0.85253906,-0.5263672,-0.78125,-0.1875,0.21875,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
2,1633547810235,0.08691406,-0.85253906,-0.5361328,-0.59375,-0.125,0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
3,1633547810295,0.09277344,-0.85839844,-0.5185547,-0.53125,-0.0625,-0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
4,1633547810325,0.099609375,-0.8652344,-0.5371094,-0.53125,-0.125,-0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
5,1633547810387,0.09765625,-0.8619939624197861,-0.5201331156550802,-0.34375,-0.0625,-0.03125,-2.375,-11.9375,-177.375,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
6,1633547810419,0.09765625,-0.85839844,-0.51464844,-0.09375,-0.0625,0.15625,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
7,1633547810445,0.091796875,-0.85253906,-0.53515625,0.03125,0.0625,0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
8,1633547810481,0.095703125,-0.8564453,-0.5175781,0.03125,0.0,0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
9,1633547810537,0.09667969,-0.86035156,-0.51953125,-0.03125,0.0625,-0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
10,1633547810565,0.099609375,-0.8574219,-0.52246094,0.03125,0.0625,-0.15625,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
11,1633547810596,0.09472656,-0.8544922,-0.5234375,0.03125,0.0,0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
12,1633547810656,0.09765625,-0.8564453,-0.5292969,0.25,0.0625,0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
13,1633547810687,0.10058594,-0.859375,-0.53515625,0.1875,0.0,-0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
14,1633547810716,0.09277344,-0.8564453,-0.5136719,0.09375,-0.0625,-0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
15,1633547810776,0.091796875,-0.8613281,-0.53027344,0.09375,0.0,0.21875,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
16,1633547810806,0.09277344,-0.84765625,-0.5292969,0.03125,0.0625,-0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
17,1633547810836,0.09765625,-0.8574219,-0.53027344,-0.09375,0.0,0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
18,1633547810897,0.09375,-0.8544922,-0.5214844,-0.28125,-0.125,-0.09375,-2.875,-13.1875,-177.0625,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
19,1633547810926,0.09375,-0.8574219,-0.5341797,-0.15625,-0.125,-0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
20,1633547810956,0.103515625,-0.85058594,-0.5332031,0.09375,0.0,0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
21,1633547811016,0.09375,-0.86328125,-0.52441406,0.1875,0.0,-0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
22,1633547811050,0.09667969,-0.8574219,-0.5253906,0.4375,0.125,0.03125,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
23,1633547811108,0.099609375,-0.859375,-0.5292969,0.1875,-0.0625,-0.09375,0.0,0.0,0.0,Thingy,Lying down left,7,s1724067,,Thingy_s1724067_Lying down left_06-10-2021_20-17-30.csv
