Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
56,1633548324771,-1.9902344,2.0048828,0.11035156,-13.625,-155.6875,35.5625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
57,1633548324825,1.6123047,0.5830078,0.0234375,-67.6875,26.375,-9.25,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
58,1633548324857,-1.0537109,-0.69140625,0.19921875,32.09375,59.625,-25.21875,-70.375,45.3125,-65.625,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
59,1633548324886,-1.2421875,-1.6181641,1.5302734,63.03125,-9.65625,-31.9375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
60,1633548324946,0.16015625,0.41015625,0.42871094,167.59375,63.71875,30.875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
61,1633548324976,-0.56347656,-0.09765625,0.7207031,27.8125,62.4375,61.375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
62,1633548325006,-0.8964844,-0.74316406,0.3779297,-44.125,95.34375,10.46875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
63,1633548325067,-1.0390625,-0.052734375,0.09863281,-41.03125,54.9375,33.1875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
64,1633548325096,-0.9609375,0.076171875,0.016601562,8.28125,41.5625,8.59375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
65,1633548325126,-1.0126953,0.25585938,-0.15039062,-31.1875,63.21875,25.5625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
66,1633548325186,-1.1523438,0.25683594,-0.23046875,-11.53125,50.71875,35.0,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
67,1633548325216,-1.0732422,0.03515625,-0.07128906,14.09375,38.75,25.0625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
68,1633548325246,-0.94921875,-0.049804688,0.057617188,11.96875,33.875,19.6875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
69,1633548325306,-0.9951172,0.045898438,-0.080078125,9.5625,26.6875,22.1875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
70,1633548325335,-1.0273438,0.15332031,-0.07324219,-20.5625,28.03125,8.28125,-65.375,61.0625,-82.5625,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
71,1633548325372,-0.83984375,0.18261719,-0.06933594,-6.78125,25.09375,9.5625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
72,1633548325424,-1.0371094,0.171875,-0.20996094,20.125,17.21875,21.71875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
73,1633548325454,-1.0869141,0.041992188,-0.0859375,22.09375,6.09375,13.15625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
74,1633548325547,-1.0195312,0.041015625,-0.12207031,-3.25,10.375,10.40625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
75,1633548325555,-0.9238281,0.22363281,-0.15527344,0.0,2.125,11.46875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
76,1633548325577,-1.0068359,0.20898438,-0.10644531,1.625,0.625,15.125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
77,1633548325635,-1.0322266,0.13574219,-0.17480469,-3.4375,2.03125,10.0625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-25
78,1633548329025,-0.7441406,-0.08886719,0.24511719,-21.0625,-51.28125,-35.84375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
79,1633548329058,-0.54003906,0.0029296875,0.14648438,-28.375,-18.84375,-33.21875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
80,1633548329117,-0.55566406,0.07421875,0.036132812,-53.96875,-16.46875,-48.25,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
81,1633548329145,-0.5019531,0.022460938,0.08105469,-15.6875,-24.96875,-38.09375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
82,1633548329177,-0.0078125,-0.31347656,0.013671875,9.28125,-15.5,-38.65625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
83,1633548329237,-0.83203125,0.4716797,-0.5263672,24.03125,-43.09375,39.53125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
84,1633548329266,-1.1259766,0.31445312,-0.5908203,44.4375,-18.25,23.90625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
85,1633548329297,-1.9902344,2.0048828,1.9814453,48.875,-108.28125,0.21875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
86,1633548329355,0.072265625,-1.0546875,-1.3339844,145.125,-111.25,-280.125,-59.6875,49.25,-56.9375,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
87,1633548329385,0.73339844,1.578125,0.34375,78.4375,-170.15625,134.8125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
88,1633548329417,-1.1367188,-1.1162109,1.0078125,139.28125,-18.6875,-29.9375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
