timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,recording_id,sensor_type,activity_type,activity_code,subject_id,notes
1634167084748,-0.01953125,-0.98150635,0.18597412,11.71875,5.3125,3.296875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167084787,0.020263672,-0.98223877,0.1227417,9.65625,4.828125,4.03125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167084831,0.018310547,-0.93927,0.1395874,8.765625,2.53125,4.6875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167084868,0.014404297,-0.9085083,0.08807373,13.359375,8.703125,4.328125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167084913,0.014892578,-0.90411377,0.022888184,11.078125,4.921875,5.1875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167084947,0.111816406,-0.8213501,0.058288574,11.1875,5.09375,6.078125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167084994,0.052246094,-0.8272095,0.12225342,11.359375,3.140625,4.46875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085027,-0.04638672,-0.7271118,0.06585693,15.125,7.15625,2.984375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085067,-0.11791992,-0.68463135,-0.09307861,23.109375,16.90625,4.40625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085107,0.15136719,-0.6655884,-0.11798096,16.859375,15.953125,5.640625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085147,0.2277832,-0.49298096,-0.07696533,27.65625,-3.84375,11.21875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085188,0.21459961,-0.5647583,-0.10479736,25.78125,-21.09375,8.46875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085236,0.14038086,-0.6343384,0.2189331,15.609375,-20.125,1.515625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085272,-0.08886719,-0.8928833,-0.19171143,9.84375,-31.96875,3.390625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085294,0.12866211,-0.7114868,-0.03253174,9.96875,-33.46875,-3.890625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085327,-0.111083984,-0.7683716,-0.13800049,9.890625,-27.53125,-0.046875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085367,0.13134766,-0.5640259,-0.21905518,23.75,-18.703125,7.96875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085407,0.16821289,-0.6416626,-0.2456665,54.140625,-24.828125,24.703125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085447,0.061035156,-0.52716064,-0.47174072,80.59375,-10.109375,36.21875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085488,0.5041504,-1.0808716,-1.659729,138.1875,35.015625,60.46875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085527,1.999939,-1.6983032,-1.9055786,144.82812,26.9375,86.109375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085568,0.021728516,-1.6401978,-0.9985962,126.453125,48.4375,67.1875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085607,0.5773926,-0.43756104,-0.68585205,72.234375,-25.0625,28.796875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085647,0.5576172,-0.47418213,-0.7317505,90.375,12.328125,40.46875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085687,0.27197266,-0.65460205,-0.9795532,92.390625,13.25,24.078125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085727,0.86450195,0.4484253,-1.3757935,12.828125,-31.703125,-4.890625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085767,0.52612305,0.10443115,-0.72613525,42.84375,-21.640625,8.671875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085812,0.21777344,0.07928467,-0.85943604,22.96875,-16.71875,14.546875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085847,0.22729492,0.496521,-1.0349731,32.375,-14.390625,22.609375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085892,0.4453125,0.14520264,-0.7974243,16.625,12.125,24.25,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085927,0.5031738,0.18328857,-0.9968872,5.09375,11.296875,19.734375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167085987,0.6582031,0.23651123,-0.9795532,-15.765625,-13.703125,11.03125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086009,0.4560547,0.1449585,-0.8118286,-8.875,6.28125,11.5,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086046,0.5258789,0.15570068,-0.78204346,-4.234375,3.296875,3.546875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086087,0.47192383,0.120788574,-0.80010986,-1.78125,0.984375,2.671875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086127,0.52563477,0.12591553,-0.8257446,-3.34375,-2.578125,0.6875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086167,0.5131836,0.13543701,-0.8167114,-2.734375,7.109375,1.328125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086207,0.5578613,0.14520264,-0.8484497,-1.984375,4.5625,1.4375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086250,0.5498047,0.14251709,-0.8010864,6.125,1.75,0.65625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086287,0.7253418,0.15960693,-0.7398071,3.671875,-4.140625,-2.234375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086327,0.63256836,0.1149292,-0.7959595,3.328125,-8.46875,1.359375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086367,0.63305664,0.12738037,-0.87042236,-1.890625,-1.359375,-0.125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086407,0.49902344,0.16595459,-0.9348755,7.03125,6.53125,-1.1875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086468,0.4230957,0.16815186,-0.86431885,11.265625,8.21875,-1.75,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086487,0.32421875,0.054382324,-0.75323486,4.140625,-5.609375,-4.1875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086548,0.39892578,0.12567139,-0.78985596,-1.84375,-7.890625,-4.453125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086567,0.46362305,0.1395874,-0.8726196,-18.8125,-9.015625,-3.703125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086607,0.52368164,0.12762451,-0.8687134,-14.46875,-6.203125,-4.109375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086647,0.48486328,0.09661865,-0.7893677,-3.46875,0.09375,-1.796875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086690,0.41845703,0.09832764,-0.7737427,-3.046875,-0.671875,-0.90625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086727,0.46972656,0.120788574,-0.74102783,-5.0,-2.578125,-0.921875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086766,0.4831543,0.09637451,-0.7788696,-4.40625,-0.921875,0.796875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086807,0.5473633,0.13372803,-0.8093872,-2.296875,-2.359375,-0.375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086847,0.48754883,0.10638428,-0.7559204,2.421875,-1.953125,1.03125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086887,0.49365234,0.09100342,-0.7529907,4.15625,0.046875,3.1875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086927,0.5571289,0.14886475,-0.833313,1.140625,-3.4375,3.890625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167086967,0.56103516,0.078063965,-0.8045044,4.828125,-5.234375,7.09375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167087007,0.50805664,0.16888428,-0.8428345,6.6875,-2.859375,5.578125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167087047,0.5583496,0.12005615,-0.8189087,2.390625,-4.03125,4.203125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167087087,0.53564453,0.14031982,-0.78985596,3.75,-5.75,2.390625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167087128,0.5280762,0.11053467,-0.756897,1.15625,0.0,2.609375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167087167,0.5876465,0.17059326,-0.7996216,0.203125,-0.265625,1.09375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167087208,0.6188965,0.17254639,-0.7901001,-1.203125,-1.828125,0.03125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167087251,0.62524414,0.17791748,-0.8110962,0.8125,3.59375,-1.453125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167087287,0.58447266,0.16912842,-0.79278564,4.015625,3.796875,0.1875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-07,Respeck,Falling on knees,48,s1970333,
1634167092668,-0.022949219,-1.0005493,0.21014404,-6.609375,5.40625,-3.109375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167092707,0.064208984,-1.0078735,0.14764404,-2.8125,3.640625,-2.359375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167092747,0.013427734,-0.9834595,0.18670654,-0.609375,1.375,-0.828125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167092792,0.025878906,-0.98638916,0.17156982,0.515625,0.4375,-0.71875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167092827,-0.016845703,-0.98516846,0.19329834,2.796875,1.515625,-1.03125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167092871,-0.029785156,-0.99176025,0.21038818,1.890625,2.921875,-1.625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167092907,-0.012207031,-0.98028564,0.17840576,1.109375,2.421875,-1.390625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167092950,-0.0075683594,-0.9819946,0.19500732,1.84375,1.640625,-0.828125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167092988,-0.0078125,-0.9795532,0.19403076,1.96875,1.28125,-0.40625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093027,-0.022216797,-1.00177,0.14447021,1.5625,1.53125,0.65625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093072,-0.031982422,-0.9915161,0.21746826,0.984375,2.0625,0.140625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093107,-0.0041503906,-0.97906494,0.15228271,0.375,2.21875,0.4375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093151,-0.030761719,-0.97613525,0.1864624,2.140625,3.703125,0.328125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093187,-0.030029297,-0.9963989,0.20355225,2.6875,1.890625,0.578125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093228,-0.007080078,-0.98028564,0.15960693,3.515625,1.390625,0.859375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093267,-0.018798828,-0.98883057,0.17767334,4.46875,2.515625,0.734375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093307,-0.0068359375,-0.991272,0.15032959,4.0,-0.71875,1.21875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093347,-0.0007324219,-0.97320557,0.15203857,6.703125,1.65625,1.296875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093394,-0.028564453,-0.9944458,0.15570068,7.078125,-0.546875,1.296875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093431,-0.029541016,-0.99591064,0.18011475,7.703125,0.125,1.1875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093447,-0.00048828125,-0.9741821,0.14642334,9.5,2.03125,1.59375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093511,-0.020507812,-0.958313,0.20306396,9.28125,1.203125,-0.375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093527,-0.006591797,-1.0466919,0.062194824,7.0625,1.0625,1.828125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093567,0.017089844,-0.99420166,0.07611084,2.34375,-2.765625,1.90625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093608,0.02734375,-1.0132446,0.061706543,1.875,-3.5625,1.015625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093648,-0.020019531,-0.99468994,0.11834717,2.8125,1.8125,0.375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093688,-0.026855469,-1.0078735,0.121032715,0.859375,-1.796875,0.078125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093727,0.009765625,-0.9871216,0.109313965,1.40625,1.390625,0.140625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093767,-0.0087890625,-0.98028564,0.062194824,0.96875,1.65625,1.09375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093807,0.0017089844,-0.9812622,0.06585693,1.96875,0.5,1.28125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093847,0.014892578,-0.989563,0.08148193,3.71875,2.71875,1.828125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093887,-0.0056152344,-0.9793091,0.113708496,3.78125,0.796875,2.875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093927,-0.057373047,-0.991272,0.17816162,2.984375,1.390625,1.625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167093967,-0.042236328,-0.93048096,0.22479248,4.171875,6.75,1.203125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094008,-0.033203125,-0.8833618,0.20941162,-0.21875,2.3125,0.546875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094047,-0.043945312,-0.8748169,0.1708374,-1.140625,0.9375,-0.03125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094087,-0.032470703,-0.7854614,0.15301514,1.453125,1.84375,-0.046875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094147,-0.07836914,-0.9451294,0.12005615,-7.25,-3.84375,-2.765625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094168,-0.06518555,-0.90216064,0.19500732,-1.328125,7.921875,-2.171875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094208,-0.1081543,-1.1199341,0.25946045,-7.46875,1.375,-3.390625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094247,-0.0053710938,-0.8184204,0.12249756,4.703125,16.0,-1.65625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094288,0.106933594,-0.6633911,-0.010803223,2.40625,11.1875,7.40625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094327,-0.033935547,-0.9234009,0.10760498,0.28125,3.265625,-0.203125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094368,0.14550781,-0.67803955,0.04559326,13.40625,3.9375,7.78125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094407,-0.08251953,-0.64141846,0.121032715,10.21875,-8.78125,3.703125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094447,-0.0043945312,-0.74102783,0.093444824,5.390625,-6.671875,4.28125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094487,-0.017578125,-0.7156372,0.10760498,7.5625,-1.9375,5.015625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094531,0.031982422,-0.63531494,0.113464355,32.703125,6.5,6.15625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094571,0.5554199,-0.53619385,0.07171631,10.203125,-47.609375,-2.109375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094609,-0.83740234,-0.81866455,0.12884521,-0.578125,-31.0625,8.40625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094648,0.009521484,-0.62677,0.1552124,16.453125,1.84375,0.78125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094687,0.10058594,-0.7666626,-0.222229,36.03125,-8.46875,10.140625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094750,0.171875,-0.97735596,-0.40338135,60.296875,-2.234375,26.328125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094768,0.6533203,-1.7122192,-1.8609009,120.203125,-6.796875,34.171875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094807,1.048584,-2.0,-1.2297974,107.203125,-3.078125,62.765625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094847,0.29956055,-1.0862427,-0.6157837,70.734375,8.203125,41.765625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094887,0.30859375,-0.6140747,-0.4180298,88.453125,-10.28125,39.984375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094927,0.20800781,-0.67681885,-0.36627197,71.453125,-0.9375,37.953125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167094969,-0.05517578,-0.67633057,-0.3904419,69.140625,9.328125,28.84375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095007,0.44311523,-0.26593018,-0.6692505,44.609375,-13.875,33.46875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095047,0.5644531,-0.6448364,-0.9053345,66.5625,-7.703125,37.484375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095087,0.7392578,-0.36871338,-0.7329712,43.0625,-20.03125,37.59375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095127,0.57373047,-0.8057251,-0.7341919,64.53125,-3.71875,37.171875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095168,0.39404297,0.15667725,-0.9204712,34.53125,-14.859375,24.546875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095207,0.60009766,-0.05328369,-1.0181274,74.109375,9.015625,35.34375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095247,1.0507812,-0.038879395,-1.2981567,15.390625,-44.015625,10.046875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095290,0.18554688,0.23284912,-0.9221802,31.5625,-2.515625,27.25,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095326,0.5344238,0.14276123,-0.9807739,8.28125,1.890625,10.640625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095367,0.5996094,0.1942749,-0.8713989,2.984375,11.609375,5.90625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095447,0.48388672,0.1906128,-0.86920166,-8.90625,2.984375,1.96875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095472,0.38427734,0.24017334,-0.7415161,-7.234375,9.78125,1.046875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095488,0.52001953,0.16595459,-0.71539307,-1.625,11.515625,-0.03125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095507,0.5463867,0.14227295,-0.67974854,-1.328125,6.859375,0.65625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095547,0.62280273,0.137146,-0.80474854,-1.625,-0.703125,-1.796875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095587,0.51660156,0.1317749,-0.6956177,10.546875,3.078125,0.453125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095634,0.4243164,0.10076904,-0.8213501,8.828125,5.109375,5.859375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095667,0.5366211,0.11541748,-0.8530884,8.796875,0.046875,2.703125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095707,0.6369629,0.1071167,-0.881897,3.75,-5.296875,2.578125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095751,0.5341797,0.06317139,-0.8796997,-1.265625,-6.234375,4.40625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095787,0.5192871,0.097351074,-0.79156494,-5.078125,0.984375,3.25,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095831,0.56689453,0.13543701,-0.81036377,-7.09375,-4.859375,2.421875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095867,0.6086426,0.09979248,-0.8352661,-1.40625,2.703125,2.28125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095907,0.5593262,0.18109131,-0.82403564,4.359375,0.625,1.453125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095952,0.5644531,0.15814209,-0.85406494,10.359375,3.96875,2.21875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167095991,0.56396484,0.168396,-0.77178955,6.640625,1.171875,-1.421875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167096028,0.44995117,0.16937256,-0.82037354,5.109375,0.59375,-3.953125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167096067,0.42700195,0.23822021,-0.76763916,5.140625,8.171875,-5.6875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
1634167096107,0.44750977,0.15472412,-0.7727661,-2.0,5.6875,-4.734375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-16,Respeck,Falling on knees,48,s1970333,
