timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1633352978134,0.13574219,-0.4267578,-0.9013672,-0.5,-0.375,0.25,114.4375,-58.0,-74.875,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978172,0.13476562,-0.41503906,-0.9013672,-0.625,-0.375,0.3125,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978209,0.13574219,-0.4296875,-0.89746094,-0.8125,-1.0625,0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978246,0.12988281,-0.4267578,-0.8935547,-0.75,-1.34375,0.4375,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978284,0.13769531,-0.4248047,-0.90625,-1.25,-0.8125,0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978322,0.14160156,-0.42773438,-0.9267578,-1.84375,-0.0625,0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978360,0.13378906,-0.42773438,-0.9140625,-2.46875,0.03125,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978397,0.1328125,-0.41601562,-0.91308594,-1.65625,0.40625,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978454,0.140625,-0.41308594,-0.9033203,-0.5625,-0.3125,0.375,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978491,0.13085938,-0.41015625,-0.89746094,-0.28125,-0.875,0.5625,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978528,0.13378906,-0.4111328,-0.9111328,-0.375,-1.3125,0.4375,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
1633352978567,0.12597656,-0.421875,-0.90722656,-0.375,-1.3125,0.5625,0.0,0.0,0.0,Thingy,Lying down right,6,s1718069,,Thingy_s1718069_Lying down right_04-10-2021_14-10-09
