"# PDIoT walking data"
"# Start time: 20180925T182016"
"# Group: D"
"# Subject: Alex Descending Stairs 100"
"# Activity type: Descending stairs"
"# Sensor position: Upper arm"
"# Side of body: Right"
"# Sensor mounting: Pocket"
"# Number of steps: 100"
"# Notes: Appleton Stairs"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1537896016376","0","0.01171875","-0.9951172","0.19921875","0.3125","-0.71875","-0.6875"
"1537896016376","1","0.0146484375","-0.9970703","0.18945312","0.0625","-0.46875","-0.3125"
"1537896016377","2","0.016601562","-0.984375","0.20117188","-0.4375","-0.34375","-0.375"
"1537896016378","3","0.0087890625","-0.9892578","0.19238281","-0.1875","-1.3125","-0.5625"
"1537896016378","4","0.022460938","-0.9902344","0.19921875","-0.125","-0.59375","-0.75"
"1537896016575","5","0.016601562","-0.9873047","0.203125","0.0","-1.0","-0.875"
"1537896016577","6","0.017578125","-0.9863281","0.20214844","-0.0625","-1.75","-0.8125"
"1537896016577","7","0.0078125","-0.9892578","0.19433594","0.0","-1.4375","-0.875"
"1537896016577","8","0.0078125","-0.9951172","0.18554688","-0.5","0.03125","-1.3125"
"1537896016577","9","0.005859375","-0.9951172","0.18359375","-1.09375","0.34375","-1.125"
"1537896016773","10","0.015625","-1.0146484","0.15917969","-1.71875","0.75","-1.1875"
"1537896016774","11","-0.016601562","-1.0","0.14941406","-2.9375","2.34375","-0.75"
"1537896016774","12","-0.0126953125","-1.0185547","0.14746094","-3.84375","5.875","-0.75"
"1537896016972","13","-0.0048828125","-1.0126953","0.13085938","-6.65625","8.15625","0.59375"
"1537896016972","14","-0.013671875","-1.03125","0.1015625","-7.8125","9.84375","3.59375"
"1537896016973","15","-0.013671875","-1.0263672","0.09765625","-12.53125","12.96875","4.9375"
"1537896016975","16","-0.034179688","-1.0136719","0.099609375","-19.15625","10.96875","8.03125"
"1537896016976","17","-0.052734375","-1.0117188","0.053710938","-28.625","15.28125","12.75"
"1537896016976","18","-0.0625","-0.98339844","0.018554688","-44.875","17.46875","19.625"
"1537896016976","19","-0.041992188","-0.94433594","0.052734375","-62.125","20.46875","22.6875"
"1537896017171","20","0.005859375","-1.0068359","0.12011719","-75.75","23.59375","15.3125"
"1537896017171","21","-0.0107421875","-1.1445312","0.11816406","-67.625","12.0625","9.5"
"1537896017172","22","-0.056640625","-1.03125","-0.037109375","-50.3125","22.1875","15.25"
"1537896017172","23","-0.025390625","-1.0546875","-0.19335938","-61.46875","61.90625","-2.03125"
"1537896017173","24","0.037109375","-0.92285156","-0.028320312","-47.84375","41.15625","-9.125"
"1537896017370","25","0.005859375","-0.78808594","0.0","-11.1875","-0.15625","-25.53125"
"1537896017370","26","-0.060546875","-1.0820312","0.0107421875","14.875","-10.96875","-16.0625"
"1537896017370","27","-0.041015625","-1.0439453","-0.12011719","23.96875","12.40625","5.21875"
"1537896017371","28","-0.02734375","-0.9169922","-0.14160156","17.34375","-9.125","10.78125"
"1537896017372","29","-0.0048828125","-1.2480469","-0.23730469","-1.46875","4.96875","16.75"
"1537896017570","30","-0.0859375","-1.0878906","-0.23339844","-35.40625","28.71875","12.1875"
"1537896017570","31","-0.02734375","-0.9033203","-0.26367188","-58.53125","10.46875","2.25"
"1537896017570","32","-0.030273438","-1.1210938","-0.33203125","-66.59375","1.8125","-7.65625"
"1537896017571","33","-0.15039062","-0.9550781","-0.20214844","-56.40625","34.8125","5.84375"
"1537896017769","34","-0.10546875","-0.83691406","-0.17578125","-44.0","24.3125","11.28125"
"1537896017770","35","-0.0126953125","-0.8642578","-0.29492188","-26.0625","28.65625","10.1875"
"1537896017770","36","-0.056640625","-0.8232422","-0.23242188","-5.4375","21.6875","4.5625"
"1537896017770","37","-0.02734375","-0.8964844","-0.17871094","19.90625","-7.40625","-1.78125"
"1537896017770","38","-0.049804688","-0.9482422","-0.22753906","30.9375","-0.59375","-3.6875"
"1537896017965","39","-0.024414062","-0.97558594","-0.1953125","45.71875","-6.375","-2.15625"
"1537896017966","40","-0.07128906","-1.2128906","-0.31445312","38.75","0.28125","6.5625"
"1537896017967","41","-0.03515625","-0.9638672","-0.25195312","20.625","12.25","9.5625"
"1537896017967","42","0.059570312","-0.90625","-0.16503906","8.90625","-11.25","-3.125"
"1537896017968","43","-0.021484375","-1.1289062","-0.25195312","2.1875","9.5","2.1875"
"1537896018167","44","-0.036132812","-0.91308594","-0.20703125","-6.53125","0.75","3.09375"
"1537896018167","45","0.044921875","-0.92578125","-0.171875","-13.0","-6.0","3.53125"
"1537896018167","46","-0.099609375","-1.0664062","-0.27734375","-16.375","21.15625","7.0"
"1537896018168","47","-0.08105469","-1.0205078","-0.24804688","-15.5625","7.34375","7.96875"
"1537896018168","48","-0.016601562","-1.0751953","-0.3642578","-28.5","13.875","9.4375"
"1537896018365","49","-0.09667969","-0.9628906","-0.36035156","-19.09375","3.5","6.8125"
"1537896018365","50","-0.09277344","-0.9042969","-0.21777344","-15.25","22.0","5.78125"
"1537896018365","51","-0.005859375","-0.89746094","-0.28808594","-10.4375","16.375","5.90625"
"1537896018365","52","-0.040039062","-0.78027344","-0.2890625","-2.5","8.875","2.90625"
"1537896018366","53","0.0146484375","-0.76660156","-0.2890625","11.21875","-14.375","0.59375"
"1537896018564","54","-0.036132812","-0.8076172","-0.30078125","25.25","-38.5","-11.1875"
"1537896018564","55","-0.08984375","-0.6845703","-0.28027344","33.125","-39.46875","-21.375"
"1537896018564","56","-0.028320312","-0.67089844","-0.20898438","32.46875","-74.625","-9.59375"
"1537896018566","57","-0.0107421875","-0.7050781","-0.15234375","28.9375","-61.3125","5.21875"
"1537896018566","58","-0.12109375","-0.7636719","-0.23828125","27.8125","-1.3125","0.15625"
"1537896018765","59","-0.16308594","-0.7685547","-0.21484375","24.78125","-24.15625","-8.0625"
"1537896018765","60","-0.109375","-0.9375","-0.2607422","48.6875","-57.96875","-12.71875"
"1537896018960","61","0.055664062","-1.3417969","-0.3251953","41.125","-16.34375","-2.8125"
"1537896018960","62","0.11621094","-1.4941406","-0.06542969","16.78125","-47.34375","4.8125"
"1537896018961","63","-0.32128906","-1.1464844","-0.1484375","-21.4375","10.90625","23.0625"
"1537896018961","64","-0.23535156","-1.9960938","-0.3876953","-28.8125","-7.59375","-15.53125"
"1537896018962","65","-0.3076172","-0.7871094","0.31445312","-20.6875","11.375","4.3125"
"1537896018962","66","-0.33398438","-1.2089844","0.016601562","34.84375","-8.03125","-7.46875"
"1537896018963","67","-0.030273438","-1.0390625","-0.06542969","49.875","36.09375","13.21875"
"1537896018964","68","-0.06347656","-0.86621094","-0.12207031","41.125","-7.125","-0.8125"
"1537896019161","69","-0.19433594","-0.9375","-0.16699219","42.46875","0.6875","-1.71875"
"1537896019161","70","-0.26367188","-0.96875","-0.31445312","36.4375","5.9375","6.375"
"1537896019358","71","-0.22363281","-0.88183594","-0.4560547","7.625","8.9375","11.34375"
"1537896019358","72","-0.07421875","-0.62402344","-0.12597656","-33.6875","0.09375","3.28125"
"1537896019358","73","-0.13769531","-0.51953125","0.059570312","-54.5","11.75","5.96875"
"1537896019359","74","-0.18261719","-0.8701172","0.028320312","-24.78125","10.90625","20.96875"
"1537896019359","75","-0.049804688","-0.85546875","-0.119140625","-29.53125","15.53125","24.53125"
