,accel_x,accel_y,accel_z
0,0.9169921999999998,0.35839844,0.0234375
1,0.8730469000000001,0.29589844,0.030273438
2,0.8671875,0.24804688,-0.0146484375
3,0.8623046999999998,0.24609375,-0.0234375
4,0.8720703000000002,0.28320312,-0.017578125
5,0.87109375,0.29296875,-0.024414062
6,0.9394530999999999,0.28515625,-0.0234375
7,0.92871094,0.31835938,-0.0048828125
8,0.9248046999999998,0.34277344,-0.021484375
9,0.8984375,0.3515625,-0.00390625
10,0.9404296999999998,0.36914062,-0.0029296875
11,0.9375,0.3798828,-0.01171875
12,0.9296875,0.3935547,-0.0029296875
13,0.9267578000000002,0.39648438,0.005859375
14,0.92089844,0.40429688,0.038085938
15,0.9482421999999998,0.4013672,0.038085938
16,0.9628905999999999,0.37597656,0.07910156
17,1.3242188,0.3515625,0.087890625
18,1.46875,0.33203125,0.23242188
19,1.1503906000000002,0.41113279999999996,0.20800781
20,0.9296875,0.43359375,0.022460938
21,1.0273438,0.22265625,0.083984375
22,1.1269531000000002,0.080078125,0.15917969
23,1.0537108999999998,0.083984375,0.19238281
24,0.8623046999999998,0.14746094,0.14746094
25,0.7236328000000001,0.22753906,0.107421875
26,0.64941406,0.3125,0.12109375
27,0.7421875,0.40820312,0.12695312
28,0.86035156,0.41992188,0.16015625
29,0.99902344,0.42871094,0.18261719
30,1.0185547,0.41308594,0.15820312
31,1.0419922,0.34375,0.16503906
32,1.0166016,0.39746094,0.13476562
33,0.9707030999999999,0.38378906,0.1015625
34,0.9814453000000002,0.34277344,0.08691406
35,0.96777344,0.28222656,0.09667969
36,1.0351562,0.2578125,0.09472656
37,1.1044922,0.23046875,0.1328125
38,1.1689453,0.16308594,0.16601562
39,1.3994141000000002,0.12695312,0.25195312
40,1.4707031000000002,0.14160156,0.30078125
41,1.2841797,0.39648438,0.20214844
42,1.0537108999999998,0.6064453000000001,-0.06640625
43,0.9921875,0.20019531,-0.013671875
44,0.9550780999999999,-0.21386719,0.033203125
45,0.8125,-0.048828125,0.076171875
46,0.7246094,0.14453125,0.025390625
47,0.60546875,0.3046875,-0.0048828125
48,0.57128906,0.35351562,-0.03125
49,0.56152344,0.2626953,-0.013671875
50,0.58984375,0.22949219,-0.0087890625
51,0.6738281,0.2626953,0.021484375
52,0.8574219000000001,0.34179688,0.08984375
53,1.0029297,0.37890625,0.11425781
54,1.21875,0.37304688,0.22265625
55,1.4130858999999998,0.5107422,0.12988281
56,1.4150391000000002,0.75878906,0.02734375
57,1.4716797,0.6933594,0.17480469
58,1.3095703,0.4033203,0.21777344
59,1.1035156000000002,0.11230469,0.15429688
60,0.8828125,0.16992188,0.083984375
61,0.73535156,0.1953125,0.06738281
62,0.6660156,0.2529297,0.07910156
63,0.7265625,0.1953125,0.13476562
64,0.9160155999999999,0.095703125,0.21191406
65,1.0810547,0.040039062,0.3095703
66,1.2304688,0.15234375,0.35058594
67,1.2001953,0.20214844,0.31347656
68,1.3505858999999998,-0.045898438,0.3359375
