,accel_x,accel_y,accel_z
0,0.9628905999999999,0.041992188,0.12402344
1,0.95214844,0.055664062,0.12792969
2,0.95703125,0.059570312,0.12109375
3,0.97265625,0.064453125,0.12207031
4,0.94628906,0.068359375,0.11425781
5,0.9375,0.07910156,0.10058594
6,0.9580078000000002,0.07714844,0.09863281
7,0.9140625,0.07128906,0.087890625
8,0.82421875,0.07519531,0.08691406
9,0.8828125,0.0859375,0.13085938
10,1.1367188,0.10058594,0.14355469
11,1.0507812,0.040039062,0.16503906
12,0.9970703000000002,0.06640625,0.16113281
13,1.0390625,0.087890625,0.15039062
14,0.91015625,0.03125,0.14257812
15,0.8310546999999998,0.047851562,0.13574219
16,0.8027344,0.06347656,0.12792969
17,0.8544921999999998,0.06738281,0.15136719
18,0.8671875,0.07128906,0.1484375
19,0.7597656,0.06933594,0.14355469
20,0.71484375,0.07910156,0.14648438
21,0.7265625,0.076171875,0.15136719
22,0.7265625,0.07324219,0.15332031
23,0.8125,0.06347656,0.15527344
24,1.2080078,0.057617188,0.13964844
25,1.3007812,0.022460938,0.20410156
26,1.6357422,0.16894531,0.032226562
27,1.2421875,0.103515625,-0.03515625
28,1.2666016000000002,0.064453125,-0.02734375
29,0.9560546999999998,0.025390625,-0.015625
30,0.7763671999999999,-0.01953125,-0.033203125
31,0.7207031,0.037109375,-0.041015625
32,0.6816406,-0.051757812,-0.16210938
33,0.68359375,-0.0107421875,-0.036132812
34,0.71191406,0.0048828125,-0.05078125
35,0.6455078000000001,0.06347656,0.01953125
36,0.6152344,0.11621094,0.0703125
37,0.69433594,0.044921875,0.06933594
38,0.8359375,0.0048828125,0.068359375
39,1.0869141000000002,-0.0087890625,0.0859375
40,1.3369141000000002,-0.024414062,0.0859375
41,1.7578125,-0.08886719,0.19824219
42,1.8466797,0.00390625,0.19921875
43,1.2158203,0.0029296875,0.18652344
44,0.9033203000000002,-0.0078125,0.11816406
45,0.796875,0.1015625,0.095703125
46,0.7207031,0.078125,0.08203125
47,0.6269531,0.0625,0.0625
48,0.6621094,-0.009765625,0.08105469
49,0.6767578000000001,-0.080078125,0.107421875
50,0.63964844,-0.040039062,0.125
51,0.6152344,0.018554688,0.14746094
52,0.8232421999999998,0.072265625,0.16503906
53,1.2109375,0.14160156,0.14160156
54,1.2939453,0.10839844,0.19726562
55,1.8076172,0.11035156,0.09375
56,1.2480468999999998,0.080078125,-0.06933594
57,1.1601562,-0.0009765625,-0.09765625
58,0.8564453000000002,-0.047851562,-0.052734375
59,0.79785156,-0.001953125,-0.03515625
60,0.6640625,0.10058594,-0.080078125
61,0.54589844,0.3125,-0.12695312
62,0.45996094,-0.0009765625,-0.19042969
63,0.53515625,-0.19726562,-0.21484375
64,0.84472656,-0.17773438,-0.14453125
65,1.4082031000000002,-0.030273438,-0.038085938
66,1.6054688,-0.115234375,0.21582031
67,1.9677734,-0.09082031,0.234375
68,1.3154297,0.03125,0.1640625
69,0.96777344,0.103515625,0.10644531
70,0.8876953000000002,0.029296875,-0.036132812
71,0.7050781,0.083984375,0.049804688
72,0.5175781,0.068359375,0.11425781
73,0.4140625,-0.01953125,0.10839844
74,0.45507812,-0.07128906,0.115234375
75,0.6826171999999999,-0.038085938,0.091796875
76,0.68359375,-0.01171875,0.12988281
77,1.0166016,0.0009765625,0.076171875
78,1.0712891000000002,-0.044921875,0.19726562
79,1.3427733999999998,0.19238281,0.23828125
80,1.6621093999999996,0.40429688,-0.08496094
81,1.4863281000000002,0.42773438,-0.057617188
82,1.0957031000000002,0.30664062,-0.099609375
83,0.8642578000000002,0.16308594,0.05859375
84,0.875,0.119140625,-0.038085938
85,0.6230469,0.111328125,-0.016601562
86,0.48046875,0.140625,-0.068359375
87,0.38476562,0.16503906,-0.022460938
88,0.6230469,0.15136719,0.0546875
89,0.94628906,0.14550781,0.123046875
90,1.2548828,0.12988281,0.07421875
91,1.4462891000000002,0.04296875,0.107421875
92,1.9677734,-0.15332031,0.14648438
93,1.59375,-0.009765625,0.123046875
94,1.0693358999999998,-0.0,0.025390625
95,0.87597656,-0.029296875,-0.08984375
96,0.63378906,0.0078125,-0.030273438
97,0.4921875,0.015625,0.0126953125
98,0.40429688,-0.013671875,0.028320312
99,0.5390625,0.0068359375,0.041015625
100,0.63964844,0.061523438,0.07519531
101,0.78808594,0.13867188,0.061523438
102,0.9794921999999998,0.19726562,0.13769531
103,1.2539062,0.24804688,0.107421875
104,1.6523438000000001,0.36523438,0.09375
105,1.34375,0.28320312,-0.03125
106,1.140625,0.16308594,-0.076171875
107,1.0009766,0.171875,-0.015625
108,0.85058594,0.13574219,0.040039062
109,0.77246094,0.1875,0.076171875
110,0.7167969,0.23242188,0.032226562
111,0.7167969,0.20410156,0.053710938
112,0.8261719000000001,0.17089844,0.08691406
113,0.9394530999999999,0.15136719,0.123046875
114,1.1738281000000002,0.13867188,0.10449219
115,1.6894531000000004,0.021484375,0.23535156
116,1.7636718999999996,0.0068359375,0.14648438
117,1.2421875,0.0625,0.09863281
118,1.1904297,0.051757812,0.009765625
119,0.96484375,0.13378906,0.005859375
120,0.7109375,0.119140625,0.059570312
121,0.6113281,0.14550781,0.0546875
122,0.6503906,-0.015625,-0.015625
123,0.68359375,0.0390625,0.0048828125
124,0.75390625,0.059570312,0.0009765625
125,0.8046875,-0.033203125,0.060546875
126,0.8183594,-0.020507812,0.0625
127,0.8203125,-0.00390625,0.07714844
128,1.2011718999999998,0.047851562,0.09863281
129,1.4931641000000002,-0.057617188,0.16113281
130,1.8417968999999996,0.13085938,0.052734375
131,1.6464843999999996,0.13476562,-0.08105469
132,1.2011718999999998,0.115234375,-0.26171875
133,0.6904296999999999,-0.060546875,-0.16503906
