,accel_x,accel_y,accel_z
0,0.9511719000000001,0.05859375,0.06347656
1,0.9589844000000001,0.055664062,0.06933594
2,0.96484375,0.060546875,0.0703125
3,0.9628905999999999,0.059570312,0.06933594
4,0.9667969000000001,0.06542969,0.0703125
5,0.96972656,0.064453125,0.0625
6,0.9736328000000002,0.059570312,0.061523438
7,0.9638671999999998,0.056640625,0.06542969
8,0.9667969000000001,0.059570312,0.055664062
9,0.9580078000000002,0.053710938,0.064453125
10,0.96875,0.052734375,0.0703125
11,0.96875,0.055664062,0.06640625
12,0.94921875,0.053710938,0.07519531
13,0.9111328000000002,0.07421875,0.08691406
14,0.9580078000000002,0.12207031,0.1328125
15,1.0859375,0.15332031,0.13867188
16,0.9238280999999999,0.11035156,0.15722656
17,0.9873046999999998,0.13867188,0.16308594
18,1.0371094,0.15136719,0.17089844
19,0.93066406,0.09277344,0.16894531
20,0.9267578000000002,0.09863281,0.16894531
21,0.9580078000000002,0.107421875,0.17382812
22,0.9423828000000002,0.09667969,0.17871094
23,0.9160155999999999,0.09863281,0.17480469
24,0.89941406,0.123046875,0.14453125
25,0.91796875,0.12890625,0.13378906
26,0.97558594,0.12207031,0.12695312
27,1.0498047,0.09765625,0.11621094
28,1.0859375,0.08496094,0.09082031
29,1.1582031000000002,0.02734375,0.09375
30,1.2041016000000002,0.0126953125,0.06542969
31,1.1210938,0.11425781,0.026367188
32,0.8955078000000002,0.1484375,-0.0078125
33,0.6298828000000001,0.111328125,-0.0146484375
34,0.7158203000000001,0.02734375,0.001953125
35,0.8925780999999999,0.028320312,0.03125
36,0.84277344,0.10839844,0.08691406
37,0.91796875,0.08496094,0.040039062
38,0.9501953000000002,0.001953125,0.005859375
39,0.9453125,-0.021484375,0.0078125
40,1.0908203,0.055664062,0.009765625
41,1.2011718999999998,0.1484375,0.032226562
42,1.1640625,0.15722656,0.037109375
43,1.1494141000000002,0.18652344,0.047851562
44,1.1230468999999998,0.26171875,0.028320312
45,0.9921875,0.24023438,0.032226562
46,0.98339844,0.17480469,0.06640625
47,1.0380859,0.1015625,0.12109375
48,1.0712891000000002,0.055664062,0.11328125
49,0.9746094000000001,0.022460938,0.12011719
50,0.89453125,0.024414062,0.13574219
51,0.87597656,0.056640625,0.15039062
52,0.8857421999999998,0.041992188,0.15722656
53,0.8779296999999998,0.005859375,0.16699219
54,0.8330078000000002,0.016601562,0.16210938
55,0.86621094,0.036132812,0.15820312
56,1.1015625,0.037109375,0.16992188
57,1.0986328,0.040039062,0.1328125
58,1.1269531000000002,0.009765625,0.10644531
59,1.2548828,0.0048828125,0.10449219
60,0.9707030999999999,0.12597656,0.0029296875
61,0.82910156,0.099609375,-0.01953125
62,1.0673828,0.07421875,-0.049804688
63,1.0380859,0.057617188,-0.041992188
64,0.8232421999999998,0.001953125,-0.032226562
65,0.71191406,0.034179688,-0.028320312
66,0.7714844,0.046875,0.03125
67,0.8847655999999999,0.091796875,0.068359375
68,0.9238280999999999,0.11425781,0.0390625
69,0.90722656,0.15820312,0.0048828125
70,1.0185547,0.22167969,0.026367188
71,1.1845703,0.15136719,0.08496094
72,1.1972656000000002,0.20898438,0.08886719
73,1.2802733999999998,0.20703125,0.10546875
74,1.1035156000000002,0.3017578,0.029296875
75,0.90722656,0.2626953,0.046875
76,1.0917968999999998,0.19238281,0.09472656
77,1.1816406000000002,0.12109375,0.15332031
78,1.1269531000000002,0.13476562,0.12011719
79,0.9736328000000002,0.115234375,0.09277344
80,0.8701171999999998,0.07910156,0.091796875
81,0.8613280999999999,0.06738281,0.109375
82,0.9121094000000001,0.09667969,0.083984375
83,0.7861328000000001,0.18847656,0.048828125
84,0.78027344,0.14746094,0.08496094
85,0.9453125,0.16699219,0.08300781
86,0.98535156,0.19824219,0.038085938
87,1.09375,0.13671875,0.06933594
88,1.1396483999999998,0.125,0.041992188
89,0.8095703000000001,0.09082031,0.0234375
90,1.0126953,0.022460938,0.0546875
91,1.1083983999999998,0.111328125,0.029296875
92,0.9238280999999999,0.10644531,0.03125
93,0.7705078000000001,0.06738281,0.04296875
94,0.82910156,0.11621094,0.048828125
95,0.9267578000000002,0.20605469,0.068359375
96,0.9814453000000002,0.32128906,0.076171875
97,0.9902344000000001,0.35351562,0.047851562
98,1.0009766,0.36035156,0.0078125
99,1.1298828,0.25390625,0.026367188
100,1.1289062,0.19921875,0.030273438
101,1.2978516000000002,0.15332031,0.07324219
102,1.3085938,0.22949219,0.0068359375
103,1.203125,0.20214844,0.052734375
104,1.2880858999999998,0.15917969,0.11425781
105,1.2480468999999998,0.032226562,0.13183594
106,1.0322266,-0.016601562,0.12597656
107,0.8642578000000002,-0.034179688,0.09375
108,0.8613280999999999,-0.01953125,0.13183594
109,0.96484375,-0.02734375,0.15625
110,0.99902344,0.0009765625,0.16894531
111,0.8613280999999999,-0.00390625,0.123046875
112,0.7294921999999999,0.001953125,0.11425781
113,0.8408203000000002,0.076171875,0.12109375
114,0.88378906,0.14648438,0.07519531
115,1.0771483999999998,0.12695312,0.09765625
116,1.0751953,0.20605469,0.07128906
117,0.8046875,0.1328125,0.041015625
118,1.1533203,0.13574219,0.033203125
119,1.2587891000000002,0.21191406,-0.03125
120,1.0068359,0.08886719,0.05859375
121,0.8574219000000001,0.018554688,0.040039062
122,0.8642578000000002,0.043945312,0.03515625
123,0.9355469000000001,0.10058594,0.068359375
124,1.0332031,0.14550781,0.064453125
125,0.9970703000000002,0.16894531,0.040039062
126,0.93652344,0.18359375,0.03515625
127,1.0322266,0.18066406,0.043945312
128,1.0996093999999998,0.15625,0.049804688
129,1.25,0.07324219,0.09082031
130,1.3457031000000002,0.13867188,0.037109375
131,1.1923828,0.12109375,0.0703125
132,1.2363281000000002,0.080078125,0.109375
133,1.2265625,0.0107421875,0.12402344
134,1.0615233999999998,-0.01953125,0.140625
135,0.9003905999999999,-0.06738281,0.14453125
136,0.8720703000000002,-0.0546875,0.15039062
137,0.9453125,-0.0390625,0.19824219
138,1.0263672,-0.02734375,0.24511719
139,1.0136719,-0.044921875,0.2705078
140,0.9453125,-0.06542969,0.2626953
141,0.99609375,-0.044921875,0.23730469
142,1.0019531,0.015625,0.15527344
143,1.2509766000000002,-0.0009765625,0.14355469
144,1.0166016,0.09375,-0.030273438
145,0.7607421999999999,0.10253906,-0.06542969
146,1.0166016,0.030273438,-0.028320312
147,0.96777344,-0.0078125,-0.015625
148,0.86621094,-0.018554688,-0.037109375
149,0.7763671999999999,0.0068359375,-0.08886719
150,0.7919921999999999,0.07714844,-0.076171875
151,0.86328125,0.091796875,-0.059570312
152,0.9560546999999998,0.13964844,-0.059570312
153,1.0742188,0.19824219,-0.045898438
154,1.0439453,0.2265625,-0.044921875
155,1.1298828,0.19824219,-0.036132812
156,1.1728516000000002,0.18261719,-0.0390625
157,1.4169922,0.123046875,0.040039062
158,1.3066406000000002,0.20703125,-0.053710938
159,1.0888672,0.17089844,0.0087890625
160,1.0673828,0.12695312,0.05078125
161,1.0888672,0.056640625,0.08105469
162,0.99316406,-0.0234375,0.0859375
163,0.8154296999999999,-0.03515625,0.103515625
164,0.7998046999999999,-0.02734375,0.1015625
165,0.90625,0.005859375,0.115234375
166,0.94921875,-0.01953125,0.13476562
167,0.9638671999999998,-0.01171875,0.18945312
168,0.87890625,-0.0,0.15625
169,0.9892578000000002,0.0234375,0.13574219
170,1.0898438,0.046875,0.09667969
171,1.2890625,0.0234375,0.08203125
172,1.0224609,0.037109375,0.021484375
173,0.8388671999999998,-0.07128906,0.01953125
174,1.1992188,0.026367188,-0.01953125
175,1.0664062,0.10253906,0.024414062
176,0.8222655999999999,0.08984375,0.040039062
177,0.7265625,0.12109375,0.0
178,0.71191406,0.10253906,0.055664062
179,0.8125,0.076171875,0.076171875
180,0.92578125,0.08496094,0.052734375
181,0.98535156,0.022460938,0.11328125
182,1.0185547,0.17675781,0.12402344
183,1.2138672,0.20703125,0.059570312
184,1.2441406000000002,0.25878906,0.030273438
185,1.4882812,0.13378906,0.04296875
186,1.2705078,0.25878906,-0.040039062
187,0.9667969000000001,0.17089844,0.0009765625
188,1.0576172,0.06738281,0.0390625
189,1.0898438,0.016601562,0.083984375
190,1.0214844,-0.068359375,0.0546875
191,0.8359375,-0.041992188,0.06640625
192,0.8730469000000001,-0.026367188,0.038085938
193,0.96777344,0.001953125,0.053710938
194,1.0166016,0.0087890625,0.045898438
195,0.8955078000000002,0.030273438,0.055664062
196,0.87890625,0.06347656,0.05078125
197,0.9345703000000002,0.09863281,0.0390625
198,0.9609375,0.16308594,0.01171875
199,1.0185547,0.125,0.046875
200,1.0996093999999998,0.10546875,0.052734375
201,0.82128906,0.11816406,0.09765625
202,1.0800781000000002,0.11230469,0.08300781
203,1.2070312,0.17675781,0.040039062
204,0.6923828000000001,0.095703125,0.033203125
205,0.6738281,0.09863281,0.052734375
206,0.81933594,0.1015625,0.09863281
207,1.0175781,0.12695312,0.10253906
208,1.0585938,0.15625,0.06347656
209,0.9892578000000002,0.23632812,0.025390625
210,1.1064453,0.24707031,0.0234375
211,1.2402343999999998,0.22851562,0.0048828125
212,1.2158203,0.17773438,0.030273438
213,1.3574218999999998,0.21484375,0.0029296875
214,1.0966797,0.21289062,-0.04296875
215,1.0976562,0.12988281,0.04296875
216,1.1933593999999998,0.036132812,0.07421875
217,1.140625,-0.0029296875,0.0859375
218,0.95214844,-0.029296875,0.07421875
219,0.85058594,-0.037109375,0.08984375
220,0.9013671999999998,-0.032226562,0.109375
221,0.98828125,-0.01953125,0.13964844
222,0.9892578000000002,-0.059570312,0.12402344
223,0.8671875,-0.056640625,0.1484375
224,0.8623046999999998,-0.025390625,0.1484375
225,0.9873046999999998,0.043945312,0.111328125
226,1.0458984,0.06933594,0.078125
227,1.2353516000000002,0.0703125,0.034179688
228,0.9375,0.07128906,0.021484375
229,0.9589844000000001,0.06640625,-0.0107421875
230,1.2060547,0.12695312,-0.05859375
231,1.0605468999999998,0.10449219,-0.030273438
232,0.83984375,0.045898438,-0.0390625
233,0.7529296999999999,0.036132812,-0.0126953125
234,0.80078125,0.07324219,0.055664062
235,0.9316405999999999,0.10449219,0.078125
236,1.0146484,0.13183594,0.032226562
237,0.95703125,0.1640625,-0.0068359375
238,1.0419922,0.18847656,0.0087890625
239,1.2080078,0.19433594,0.01953125
240,1.1816406000000002,0.16015625,0.005859375
241,1.3710938,0.13964844,0.034179688
242,1.1425781000000002,0.21386719,-0.0625
243,1.0556641000000002,0.1953125,-0.0009765625
244,1.2138672,0.10253906,0.083984375
245,1.2236328,0.001953125,0.09863281
246,1.1005858999999998,-0.055664062,0.07910156
247,0.91796875,-0.08691406,0.09375
248,0.8808594000000001,-0.0625,0.08691406
249,0.8964844000000001,-0.025390625,0.109375
250,0.92089844,-0.03125,0.123046875
251,0.8486328000000002,0.005859375,0.111328125
252,0.76660156,0.022460938,0.07714844
253,0.82421875,0.04296875,0.07324219
254,0.96191406,0.076171875,0.046875
255,1.2148438,0.10253906,0.043945312
256,1.1767578,0.14550781,-0.0126953125
