,accel_x,accel_y,accel_z
0,0.9482421999999998,0.15429688,-0.14160156
1,0.9746094000000001,0.15625,-0.15722656
2,0.95703125,0.16601562,-0.16699219
3,0.9824219000000001,0.16992188,-0.15917969
4,0.9794921999999998,0.16699219,-0.171875
5,0.9951171999999998,0.1796875,-0.18066406
6,0.9707030999999999,0.18261719,-0.16796875
7,0.94140625,0.18164062,-0.17285156
8,0.93652344,0.18261719,-0.18164062
9,1.0205078,0.18652344,-0.17773438
10,1.0917968999999998,0.19726562,-0.15917969
11,1.140625,0.21386719,-0.15429688
12,1.2109375,0.23925781,-0.18847656
13,1.4189453,0.23242188,-0.1328125
14,1.640625,0.25976562,-0.21679688
15,1.3720703,0.203125,-0.24609375
16,0.92089844,0.05859375,-0.21289062
17,0.9941405999999999,0.14746094,-0.24414062
18,1.1240233999999998,0.07421875,-0.29492188
19,1.1708983999999998,0.036132812,-0.24707031
20,1.0263672,0.045898438,-0.21484375
21,0.84375,0.0546875,-0.19335938
22,0.6816406,0.13476562,-0.19824219
23,0.6171875,0.1796875,-0.21289062
24,0.6015625,0.18847656,-0.33496094
25,0.6386719,0.2529297,-0.3955078
26,0.6357421999999999,0.29882812,-0.3701172
27,0.5878906,0.29492188,-0.49023438
28,0.625,0.20507812,-0.5
29,0.8642578000000002,0.19335938,-0.41601562
30,1.3984375,0.21386719,-0.44824220000000004
31,1.1943358999999998,0.26367188,-0.3779297
32,1.0761718999999998,0.21289062,-0.20703125
33,1.2197266000000002,0.19726562,-0.16503906
34,1.1308593999999998,0.20410156,-0.14648438
35,0.96484375,0.083984375,-0.051757812
36,0.82910156,0.1171875,-0.099609375
37,0.6845703000000001,0.16699219,-0.078125
38,0.8359375,0.13769531,-0.017578125
39,1.0654297,0.18359375,-0.030273438
40,1.4208983999999998,0.19042969,-0.013671875
41,1.2392578,0.16308594,-0.10644531
42,1.3408203,0.09472656,-0.16113281
43,1.5732422,0.11816406,-0.15136719
44,1.1435547,0.05078125,-0.22167969
45,0.8613280999999999,0.07519531,-0.35546875
46,1.1367188,0.07519531,-0.2763672
47,1.3574218999999998,-0.0068359375,-0.17675781
48,1.0195312,0.05859375,-0.19921875
49,0.8232421999999998,0.14355469,-0.21875
50,0.6611328000000001,0.17089844,-0.21386719
51,0.52246094,0.11035156,-0.15136719
52,0.5292969,0.18554688,-0.24804688
53,0.7158203000000001,0.26953125,-0.27441406
54,0.6953125,0.30566406,-0.43359375
55,0.82714844,0.35253906,-0.48339844
56,1.0830078,0.515625,-0.49316406
57,1.4296875,0.7441406,-0.48046875
58,1.1601562,0.61621094,-0.47460938
59,0.8310546999999998,0.41894529999999996,-0.3173828
60,0.85058594,0.53027344,-0.31347656
61,0.8701171999999998,0.41503906,-0.3388672
62,0.6894531,0.42382812,-0.2421875
63,0.61328125,0.37304688,-0.33691406
64,0.43164062,0.36132812,-0.25683594
65,0.40234375,0.4013672,-0.27734375
66,0.49511720000000004,0.40039062,-0.28515625
67,0.66796875,0.3720703,-0.17578125
68,0.83984375,0.34570312,-0.20507812
69,1.0927733999999998,0.3017578,-0.22167969
70,1.3945312,0.28222656,-0.2265625
71,1.5400391000000002,0.15820312,-0.18652344
72,1.65625,0.06542969,-0.13476562
