,accel_x,accel_y,accel_z
0,0.8779296999999998,0.4375,-0.18847656
1,0.890625,0.44140625,-0.19238281
2,0.8857421999999998,0.44726562,-0.19140625
3,0.8925780999999999,0.4375,-0.18945312
4,0.890625,0.43359375,-0.19335938
5,0.88671875,0.4453125,-0.18847656
6,0.86816406,0.43652344,-0.18554688
7,0.8935546999999998,0.44335938,-0.18066406
8,0.8886719000000001,0.44335938,-0.16992188
9,0.875,0.45605470000000004,-0.15234375
10,0.8652344000000001,0.47265625,-0.13476562
11,0.8623046999999998,0.48632812,-0.1171875
12,0.8408203000000002,0.48144529999999996,-0.08886719
13,0.8886719000000001,0.48730470000000004,-0.08203125
14,0.8935546999999998,0.47070312,-0.072265625
15,0.9033203000000002,0.48632812,-0.07910156
16,0.86621094,0.47070312,-0.08496094
17,0.8691405999999999,0.48925779999999996,-0.11035156
18,0.8886719000000001,0.45605470000000004,-0.123046875
19,0.8847655999999999,0.46875,-0.16308594
20,0.9277344000000001,0.48144529999999996,-0.17773438
21,0.99609375,0.47851562,-0.1484375
22,0.9091796999999998,0.46875,-0.19628906
23,0.8535155999999999,0.45214844,-0.20507812
24,0.8798828000000002,0.43945312,-0.21582031
25,0.9326171999999998,0.45800779999999996,-0.22753906
26,0.86035156,0.45117188,-0.24121094
27,0.8515625,0.42578125,-0.24902344
28,0.84765625,0.41503906,-0.18261719
29,0.8652344000000001,0.41992188,-0.13183594
30,0.8515625,0.41992188,-0.111328125
31,0.87109375,0.32421875,-0.0703125
32,0.83203125,0.32910156,-0.07519531
33,0.84472656,0.36132812,-0.060546875
34,0.87890625,0.33007812,-0.087890625
35,0.8876953000000002,0.3798828,-0.08300781
36,0.9921875,0.46386720000000004,-0.08496094
37,1.0390625,0.45410156,-0.09863281
38,1.2880858999999998,0.5917969,-0.06640625
39,1.1318358999999998,0.64453125,-0.09082031
40,0.88183594,0.39453125,-0.13964844
41,0.74316406,0.52246094,-0.109375
42,0.92578125,0.6425781,-0.041992188
43,1.0751953,0.67285156,0.06738281
44,1.1123047,0.53222656,0.056640625
