,accel_x,accel_y,accel_z
0,-0.18261719,0.90625,-0.234375
1,-0.22558594,0.98339844,-0.29296875
2,-0.23144531,0.9550780999999999,-0.3310547
3,-0.23828125,0.92285156,-0.30566406
4,-0.2626953,0.9091796999999998,-0.25976562
5,-0.2734375,0.9033203000000002,-0.25976562
6,-0.25878906,0.859375,-0.2861328
7,-0.20507812,0.90722656,-0.33203125
8,-0.14941406,0.8173828000000001,-0.3701172
9,-0.13183594,0.7363281,-0.3798828
10,-0.08691406,0.77734375,-0.37109375
11,-0.08984375,0.70214844,-0.34960938
12,-0.07714844,0.71484375,-0.34570312
13,0.30078125,0.8574219000000001,-0.3671875
14,0.375,0.6748046999999999,-0.328125
15,0.625,0.64160156,-0.31054688
16,1.078125,0.671875,-0.23144531
17,1.0712891000000002,0.46386720000000004,-0.171875
18,1.1816406000000002,0.42382812,-0.16015625
19,1.3095703,0.36914062,-0.11035156
20,1.3720703,0.29882812,-0.059570312
21,1.1513672,0.2529297,-0.099609375
22,1.1962891000000002,0.107421875,-0.1328125
23,0.9941405999999999,-0.00390625,-0.07421875
24,1.0351562,-0.09765625,-0.06933594
25,0.87597656,-0.15722656,-0.043945312
26,0.8613280999999999,-0.20996094,-0.026367188
27,0.7675781,-0.2421875,-0.051757812
28,0.765625,-0.13574219,-0.07519531
29,0.84472656,-0.22558594,-0.024414062
30,0.7265625,-0.0625,-0.06933594
31,0.7626953000000001,-0.12597656,-0.043945312
32,0.81933594,-0.051757812,-0.0625
33,1.1337891000000002,-0.10058594,-0.11328125
34,1.265625,-0.1015625,-0.24414062
35,1.4277343999999998,-0.3984375,-0.28125
36,1.1123047,-0.27929688,-0.375
37,1.3173828,-0.171875,-0.33984375
38,1.4580078,-0.25,-0.21289062
39,1.1748047,0.15332031,-0.27929688
40,1.2587891000000002,0.12011719,-0.23144531
41,1.140625,0.123046875,-0.19335938
42,1.0429688,0.16992188,-0.16601562
43,0.9472655999999999,0.17382812,-0.13671875
44,0.8408203000000002,0.13769531,-0.15332031
45,0.81640625,0.22851562,-0.13671875
46,0.80859375,0.21679688,-0.15429688
47,0.7558594,0.21875,-0.15429688
48,0.7265625,0.22558594,-0.14355469
49,0.6933594,0.18457031,-0.21679688
50,0.6455078000000001,0.1953125,-0.21875
51,0.99609375,0.25683594,-0.19628906
52,1.1914062,0.28710938,-0.22167969
53,1.4433593999999998,0.21484375,-0.22070312
54,1.5351562,0.28808594,-0.15527344
55,1.2519531000000002,0.1875,-0.15136719
56,1.1689453,0.30566406,-0.26660156
57,0.9609375,0.19824219,-0.31445312
58,0.8183594,0.078125,-0.29003906
59,0.7392578000000001,-0.07519531,-0.13671875
60,0.7988281,-0.15820312,-0.052734375
61,0.9003905999999999,-0.028320312,0.01171875
62,0.92089844,0.13671875,-0.048828125
63,1.0068359,0.13183594,-0.14160156
64,1.0273438,0.2109375,-0.12207031
65,1.3564453,0.125,-0.07519531
66,1.1279297,-0.051757812,-0.22851562
67,1.6699218999999996,0.11035156,-0.3251953
68,1.2324218999999998,-0.16992188,-0.38085938
69,1.15625,0.08105469,-0.3515625
70,1.265625,0.0068359375,-0.3515625
71,1.0576172,0.040039062,-0.39746094
72,0.9482421999999998,0.14355469,-0.34277344
73,1.0244141,0.27148438,-0.3076172
74,1.0107422,0.24804688,-0.2607422
75,0.94140625,0.24511719,-0.25
76,0.86816406,0.26953125,-0.21289062
77,0.7636719,0.22851562,-0.19042969
78,0.75,0.2939453,-0.15527344
79,0.8623046999999998,0.29492188,-0.09472656
80,1.1337891000000002,0.42773438,-0.11230469
81,0.9765625,0.29882812,-0.13183594
82,1.1972656000000002,0.37695312,-0.13867188
83,1.1347656000000002,0.27441406,-0.091796875
84,1.1328125,0.24707031,-0.107421875
85,0.984375,0.20019531,-0.16699219
86,0.85546875,0.23632812,-0.26171875
87,0.85058594,0.23144531,-0.31445312
