,accel_x,accel_y,accel_z
0,0.9951171999999998,0.16601562,-0.16503906
1,0.9814453000000002,0.15625,-0.19238281
2,0.9707030999999999,0.15820312,-0.20214844
3,1.0029297,0.16601562,-0.2109375
4,0.96875,0.17382812,-0.20800781
5,0.9736328000000002,0.21484375,-0.1953125
6,0.9628905999999999,0.234375,-0.16308594
7,0.93652344,0.25,-0.16894531
8,1.0322266,0.2890625,-0.18457031
9,0.9013671999999998,0.30664062,-0.21191406
10,0.88671875,0.34960938,-0.203125
11,1.0,0.34179688,-0.21484375
12,1.0029297,0.30859375,-0.20019531
13,0.92089844,0.2861328,-0.23535156
14,0.9003905999999999,0.3017578,-0.24804688
15,0.8808594000000001,0.33789062,-0.21875
16,0.8378905999999999,0.30566406,-0.24023438
17,0.7265625,0.2685547,-0.2265625
18,0.7216796999999999,0.2998047,-0.22363281
19,0.64941406,0.30273438,-0.22949219
20,0.58203125,0.2529297,-0.20507812
21,0.640625,0.24121094,-0.19042969
22,0.76171875,0.24902344,-0.17089844
23,0.8984375,0.23535156,-0.23339844
24,1.1074218999999998,0.16015625,-0.21679688
25,1.3896483999999998,0.11328125,-0.06738281
26,1.7744141,0.22167969,-0.13183594
27,1.3017578,0.16894531,-0.37695312
28,1.1367188,0.15625,-0.30566406
29,0.859375,0.07714844,-0.2841797
30,0.7167969,0.08691406,-0.25878906
31,0.7441406,0.11230469,-0.23144531
32,0.7783203000000001,0.12695312,-0.22460938
33,0.7060546999999999,0.16503906,-0.24316406
34,0.45214844,0.19824219,-0.22167969
35,0.51464844,0.20800781,-0.28710938
36,0.6484375,0.24023438,-0.26660156
37,0.89746094,0.2607422,-0.33789062
38,1.1132812,0.24414062,-0.31933594
39,1.6015625,0.15722656,-0.13671875
40,1.4082031000000002,0.22070312,-0.12207031
41,1.6962891,0.16601562,-0.21582031
42,1.6572266,0.21289062,-0.083984375
43,1.515625,0.21484375,-0.00390625
44,1.1933593999999998,0.19042969,-0.07324219
45,0.90625,0.18847656,-0.08691406
46,0.7861328000000001,0.17382812,-0.107421875
47,0.703125,0.1875,-0.10546875
48,0.65625,0.13574219,-0.061523438
49,0.68847656,0.09472656,-0.076171875
50,0.76171875,0.048828125,-0.11230469
51,0.96484375,0.07324219,-0.10644531
52,1.0488281000000002,0.044921875,-0.33496094
53,1.0908203,0.17675781,-0.21777344
54,1.3369141000000002,0.21875,-0.25585938
55,1.4775391000000002,0.16210938,-0.34179688
56,1.3144531000000002,0.14941406,-0.22949219
57,1.0576172,0.19628906,-0.19335938
58,0.8486328000000002,0.1796875,-0.32128906
59,0.80859375,0.2109375,-0.23925781
60,0.72265625,0.20996094,-0.19140625
61,0.6982421999999999,0.33789062,-0.2607422
62,0.84472656,0.37890625,-0.34179688
63,0.94433594,0.3857422,-0.3017578
64,1.1503906000000002,0.39257812,-0.31152344
65,1.3662108999999998,0.28027344,-0.34472656
66,1.5019531000000002,0.23046875,-0.2734375
67,1.7597656000000004,0.24414062,-0.22265625
68,1.59375,0.15917969,-0.11425781
69,1.4111328,0.13085938,-0.046875
