"# PDIoT walking data"
"# Start time: 20180924T131012"
"# Group: C"
"# Subject: TestCjoao"
"# Activity type: Walking (level ground)"
"# Sensor position: Upper arm"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 30"
"# Notes: Blue side of sensor facing body, purple sensor
"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1537791012446","0","-1.0195312","-0.11816406","-0.125","-5.375","0.5","-1.09375"
"1537791012449","1","-0.9941406","-0.115234375","-0.15039062","-9.21875","4.21875","1.28125"
"1537791012449","2","-0.9560547","-0.09765625","-0.16308594","-14.53125","0.9375","5.875"
"1537791012449","3","-0.9736328","-0.052734375","-0.16992188","-17.9375","3.90625","7.15625"
"1537791012449","4","-0.9970703","-0.043945312","-0.18457031","-9.46875","1.71875","3.0"
"1537791012644","5","-1.0","-0.072265625","-0.17480469","-2.75","-3.71875","0.6875"
"1537791012645","6","-0.9824219","-0.087890625","-0.16015625","0.0","-5.90625","4.21875"
"1537791012646","7","-0.9736328","-0.119140625","-0.16210938","1.53125","-6.75","3.5"
"1537791012646","8","-0.96972656","-0.107421875","-0.1484375","-1.53125","-4.625","2.375"
"1537791012647","9","-0.9814453","-0.11425781","-0.15722656","-5.8125","-8.34375","1.59375"
"1537791012845","10","-1.0039062","-0.11328125","-0.17089844","-14.03125","-9.25","-0.46875"
"1537791012846","11","-0.9921875","-0.080078125","-0.17578125","-20.75","-10.1875","-1.03125"
"1537791012846","12","-1.0009766","-0.041015625","-0.16699219","-18.0","-4.3125","-1.75"
"1537791012846","13","-0.98828125","-0.068359375","-0.16308594","-9.78125","-1.34375","-2.96875"
"1537791013044","14","-1.0039062","-0.07128906","-0.12597656","-8.53125","1.53125","-4.6875"
"1537791013044","15","-1.0166016","-0.068359375","-0.09765625","-6.09375","0.1875","-7.875"
"1537791013045","16","-0.9980469","-0.09863281","-0.09863281","-7.875","-4.75","-8.15625"
"1537791013045","17","-0.95214844","-0.07324219","-0.09667969","-15.875","-2.78125","-6.59375"
"1537791013045","18","-0.95703125","-0.013671875","-0.08984375","-19.90625","0.5625","-12.25"
"1537791013045","19","-1.0039062","0.015625","-0.07324219","-12.5","-2.90625","-17.625"
"1537791013242","20","-1.0205078","-0.037109375","-0.07421875","1.9375","-6.6875","-15.1875"
"1537791013242","21","-1.0302734","-0.107421875","-0.08300781","4.40625","-7.25","-9.375"
"1537791013242","22","-1.0224609","-0.10449219","-0.07910156","-2.625","-3.40625","-5.65625"
"1537791013242","23","-1.0107422","-0.08203125","-0.07910156","-3.53125","-1.8125","-3.84375"
"1537791013244","24","-0.9980469","-0.095703125","-0.076171875","1.09375","-1.875","-2.5"
"1537791013641","25","-0.9873047","-0.12109375","-0.07421875","1.21875","-0.71875","-0.78125"
"1537791013641","26","-0.99902344","-0.115234375","-0.068359375","-3.34375","-1.34375","0.6875"
"1537791013641","27","-0.9921875","-0.11230469","-0.06347656","-5.75","-1.4375","1.96875"
"1537791013642","28","-0.9980469","-0.09375","-0.07128906","-4.09375","-3.53125","1.53125"
"1537791013642","29","-0.9892578","-0.09667969","-0.06933594","-1.28125","-3.46875","1.90625"
"1537791013837","30","-0.984375","-0.095703125","-0.07324219","1.15625","-1.21875","1.71875"
"1537791013839","31","-0.9980469","-0.09472656","-0.0703125","6.40625","0.8125","1.65625"
"1537791013840","32","-1.0029297","-0.11425781","-0.060546875","11.96875","-0.46875","2.6875"
"1537791013840","33","-1.0039062","-0.13378906","-0.0625","13.5","0.375","4.28125"
"1537791013840","34","-1.0048828","-0.11425781","-0.06542969","6.03125","0.75","6.0625"
"1537791013841","35","-1.0019531","-0.09082031","-0.064453125","8.46875","-0.53125","6.53125"
"1537791013841","36","-0.99121094","-0.09375","-0.07519531","14.46875","-0.90625","7.28125"
"1537791013841","37","-0.9863281","-0.12402344","-0.064453125","17.8125","-1.03125","9.03125"
"1537791013841","38","-1.0039062","-0.15917969","-0.05859375","15.5625","-0.0625","9.65625"
"1537791014037","39","-1.0224609","-0.19433594","-0.046875","6.34375","-5.46875","10.09375"
"1537791014037","40","-1.0","-0.23632812","-0.052734375","-7.5","-4.9375","8.90625"
"1537791014235","41","-0.95703125","-0.22753906","-0.025390625","-19.90625","-6.75","9.65625"
"1537791014235","42","-0.93847656","-0.29492188","0.015625","-32.59375","-1.5","10.15625"
"1537791014236","43","-0.9423828","-0.203125","0.034179688","-52.84375","-3.53125","9.40625"
"1537791014236","44","-1.0087891","-0.15234375","0.068359375","-67.75","-12.0625","1.78125"
"1537791014237","45","-1.0322266","-0.12597656","0.032226562","-61.59375","-19.03125","-3.78125"
"1537791014238","46","-1.0361328","-0.10644531","-0.0029296875","-58.65625","-19.09375","0.3125"
"1537791014238","47","-1.0214844","-0.095703125","0.024414062","-57.25","-8.84375","3.90625"
"1537791014238","48","-0.99609375","-0.078125","0.0703125","-42.71875","3.375","2.15625"
"1537791014433","49","-0.9785156","-0.11230469","0.047851562","-24.65625","6.375","2.625"
"1537791014433","50","-0.94140625","-0.18066406","0.06542969","-26.1875","7.03125","3.0625"
"1537791014435","51","-0.9404297","-0.16308594","0.06640625","-29.78125","8.5625","2.15625"
"1537791014435","52","-0.9580078","-0.16015625","0.036132812","-21.3125","10.375","-0.25"
"1537791014435","53","-0.98828125","-0.21484375","0.057617188","-13.1875","12.90625","-2.625"
"1537791014632","54","-1.1064453","-0.25097656","0.01953125","-5.6875","20.09375","-1.03125"
"1537791014634","55","-1.2041016","-0.25683594","-0.017578125","1.46875","27.90625","7.625"
