"# PDIoT walking data"
"# Start time: 20180927T113731"
"# Group: I"
"# Subject: Juan"
"# Activity type: Climbing stairs"
"# Sensor position: Foot"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 30"
"# Notes: 30"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1538044651855","0","-0.9951172","-0.10839844","0.23828125","-1.25","-8.15625","2.90625"
"1538044651855","1","-0.9863281","-0.14550781","0.27246094","-0.53125","-3.9375","3.46875"
"1538044651856","2","-0.9794922","-0.12988281","0.2421875","4.15625","1.0625","7.96875"
"1538044651856","3","-0.96484375","-0.14550781","0.24121094","7.84375","0.3125","15.90625"
"1538044651857","4","-0.9794922","-0.087890625","0.24316406","6.71875","-1.3125","20.65625"
"1538044652053","5","-0.984375","-0.111328125","0.25","9.0","-1.0625","22.75"
"1538044652054","6","-0.9814453","-0.0703125","0.23632812","4.40625","-4.125","28.65625"
"1538044652056","7","-0.94628906","-0.10546875","0.25683594","5.28125","-2.25","34.53125"
"1538044652056","8","-0.99121094","-0.034179688","0.24804688","7.71875","0.5625","41.25"
"1538044652056","9","-1.0419922","-0.064453125","0.28808594","5.28125","4.0","51.5"
"1538044652252","10","-1.1162109","0.08300781","0.16015625","15.46875","11.125","54.78125"
"1538044652253","11","-1.3837891","0.0703125","0.12402344","22.28125","7.71875","46.125"
"1538044652254","12","-1.4472656","-9.765625E-4","0.057617188","33.78125","9.78125","33.0625"
"1538044652254","13","-1.4609375","-0.2939453","-0.051757812","46.03125","4.90625","28.3125"
"1538044652256","14","-1.0419922","-0.5205078","0.123046875","58.25","-0.71875","34.78125"
"1538044652451","15","-1.4199219","0.19238281","0.7363281","12.09375","-42.28125","66.625"
"1538044652451","16","-1.4609375","0.24316406","0.4658203","3.3125","-60.28125","116.5625"
"1538044652452","17","-1.6494141","0.2763672","0.53027344","58.5","-50.34375","127.78125"
"1538044652452","18","-1.3193359","0.123046875","0.3876953","-19.5625","-68.875","136.8125"
"1538044652454","19","-1.0009766","0.38183594","0.23730469","-34.40625","-60.59375","111.5"
"1538044652650","20","-0.69433594","0.140625","0.10644531","-5.96875","-36.46875","57.0625"
"1538044652650","21","-0.390625","0.12402344","0.036132812","-20.96875","-19.8125","9.5"
"1538044652651","22","-0.25878906","-0.10253906","-0.064453125","-16.53125","14.90625","-45.4375"
"1538044652651","23","-0.1484375","-0.09765625","0.020507812","-33.5625","47.8125","-98.09375"
"1538044652652","24","-0.09375","-0.06347656","0.13964844","-47.28125","72.53125","-144.5625"
"1538044652849","25","-0.022460938","0.055664062","0.29296875","-20.90625","79.84375","-185.5625"
"1538044653048","26","-0.10839844","0.30566406","0.3984375","-38.1875","58.5625","-195.34375"
"1538044653249","27","-2.0","2.0","1.7392578","53.53125","-151.15625","-206.0625"
"1538044653249","28","-1.3681641","-0.8457031","1.359375","-28.71875","4.84375","67.5"
