,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
0,1633636998682,-0.78515625,0.24316406,0.16699219,-67.125,19.3125,-33.71875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
1,1633636998728,-0.77441406,0.31152344,0.2998047,-39.21875,10.90625,-1.0625,-61.0625,47.875,-91.875,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
2,1633636998751,-1.6748047,-0.051757812,0.6621094,50.6875,36.0625,-3.03125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
3,1633636998795,-2.0,0.2998047,-0.13085938,-55.40625,-25.53125,-0.9375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
4,1633636998841,1.2041016,0.2919922,-0.01953125,-114.0,-23.40625,1.125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
5,1633636998886,-2.0,-0.94433594,-0.7001953,-74.6875,92.8125,22.625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
6,1633636998931,-1.0742188,0.29589844,0.20996094,12.59375,31.21875,-43.625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
7,1633636998953,-0.82128906,0.2841797,-0.0146484375,-12.96875,53.03125,-13.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
8,1633636998998,-1.0273438,-0.10253906,0.08105469,10.03125,36.34375,-4.90625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
9,1633636999043,-0.71191406,0.09082031,0.29296875,-32.3125,7.84375,-9.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
10,1633636999088,-0.8330078,-0.21679688,0.26367188,-33.84375,-8.875,-1.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
11,1633636999110,-0.56933594,-0.08496094,0.3486328,9.90625,-36.15625,-11.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
12,1633636999157,-0.87109375,-0.19042969,0.24414062,32.625,-7.59375,-0.8125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
13,1633636999202,-0.5019531,0.16699219,0.19335938,5.6875,-46.34375,-6.25,-62.5625,47.125,-90.5,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
14,1633636999253,-0.9902344,-0.18847656,0.27148438,-11.375,1.5,2.09375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
15,1633636999269,-0.9199219,0.0703125,0.59277344,5.21875,-33.09375,1.84375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
16,1633636999313,-1.421875,-0.0087890625,0.32226562,-7.96875,-47.75,33.84375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
17,1633636999358,-2.0,-0.032226562,0.3125,37.125,-203.625,33.96875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
18,1633636999405,-1.4023438,0.69140625,0.54003906,36.84375,-223.15625,24.9375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
19,1633636999452,-0.9091797,0.17480469,0.41796875,-15.28125,-122.75,27.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
20,1633636999470,-1.4541016,0.07714844,0.24707031,-5.96875,-67.84375,1.125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
21,1633636999516,-0.39648438,0.203125,0.095703125,103.3125,-21.8125,-34.75,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
22,1633636999561,-0.22753906,0.22851562,0.29882812,25.1875,12.90625,0.75,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
23,1633636999606,-0.36132812,0.29882812,0.21875,-58.625,97.9375,20.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
24,1633636999629,-0.038085938,0.18261719,0.22753906,-73.03125,154.15625,27.125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1893474,,Thingy_s1893474_Descending stairs_07-10-2021_21-03-52
