"# PDIoT walking data"
"# Start time: 20190923T175747"
"# Group: C"
"# Subject: s1512742"
"# Activity type: Walking (level ground)"
"# Sensor position: Lower Leg"
"# Side of body: Right"
"# Sensor mounting: Body"
"# Number of steps: 100"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1569257867974","0","-0.41992188","-0.5673828","0.32910156","-104.1875","-9.125","-13.8125"
"1569257868063","1","-0.6923828","-0.20605469","-0.115234375","57.125","-97.96875","-219.4375"
"1569257868184","2","-1.7802734","-0.16601562","-0.36523438","8.78125","-97.5","-348.09375"
"1569257868275","3","-1.5419922","0.7167969","-0.3359375","19.09375","-8.375","-196.96875"
"1569257868365","4","-0.8730469","0.33007812","-0.16894531","-67.71875","11.875","-3.125"
"1569257868487","5","-0.8671875","0.1171875","0.0546875","65.34375","34.28125","59.125"
"1569257868575","6","-1.8642578","-2.0","1.3466797","-342.375","-54.09375","6.09375"
"1569257868669","7","-1.2382812","0.19140625","-0.5107422","23.65625","47.28125","69.1875"
"1569257868785","8","-0.9550781","0.08691406","-0.2578125","-6.375","39.0","47.15625"
"1569257868879","9","-0.98828125","-0.053710938","-0.265625","-19.1875","29.15625","26.71875"
"1569257868968","10","-0.9589844","0.0029296875","-0.2939453","-9.96875","33.125","38.0"
"1569257869088","11","-1.0195312","0.016601562","-0.3154297","-24.96875","48.1875","42.84375"
"1569257869178","12","-1.2197266","0.024414062","-0.40625","-45.71875","38.5","98.8125"
"1569257869268","13","-2.0","-1.0996094","0.28808594","-116.90625","11.75","208.0625"
"1569257869419","14","-0.7861328","-0.39257812","0.17578125","-109.03125","57.0625","91.90625"
"1569257869478","15","-0.4267578","-0.22167969","0.20507812","4.3125","-8.625","-209.0"
"1569257869598","16","-1.3779297","-0.056640625","0.23925781","-81.6875","-85.90625","-375.0625"
"1569257869688","17","-2.0","0.5957031","-0.32128906","-4.59375","-77.21875","-353.03125"
"1569257869779","18","-1.1279297","1.4541016","-0.5361328","-20.9375","7.84375","79.875"
"1569257869870","19","-2.0","2.0","0.06640625","140.5","34.78125","307.25"
"1569257869987","20","-0.8730469","-0.07421875","-0.24511719","-32.96875","36.90625","49.84375"
"1569257870076","21","-0.9296875","-0.076171875","-0.28125","-10.5","17.125","24.9375"
"1569257870166","22","-0.9433594","-0.029296875","-0.26171875","-23.15625","34.84375","12.9375"
"1569257870288","23","-0.9355469","-0.06542969","-0.37695312","-34.8125","42.96875","27.5625"
"1569257870379","24","-1.2353516","-0.08886719","-0.30371094","-49.03125","45.8125","78.15625"
"1569257870466","25","-1.9101562","-0.10546875","-0.0146484375","-130.3125","-15.15625","166.90625"
"1569257870588","26","-2.0","0.50390625","-0.5361328","-27.0625","50.59375","212.8125"
"1569257870679","27","-0.3203125","-0.17578125","0.18945312","-48.71875","-18.09375","-81.0"
"1569257870769","28","-0.87597656","-0.13671875","0.20703125","-48.84375","-67.09375","-322.21875"
"1569257870889","29","-2.0","0.22460938","0.0234375","-131.125","-66.125","-434.90625"
"1569257870979","30","-1.1826172","2.0","-0.5263672","83.0625","1.5625","-100.0625"
"1569257871099","31","-0.93359375","-2.0","0.9033203","-378.875","-10.8125","112.28125"
"1569257871189","32","-1.0488281","0.7519531","-0.35546875","8.71875","63.53125","107.28125"
"1569257871279","33","-1.0","0.0146484375","-0.18359375","4.0625","30.125","45.28125"
"1569257871366","34","-1.0039062","-0.083984375","-0.22363281","-16.9375","27.21875","25.0"
"1569257871489","35","-0.94921875","-0.022460938","-0.21679688","-2.75","42.78125","39.0"
"1569257871579","36","-1.2236328","-0.0546875","-0.34765625","-37.375","60.59375","80.71875"
"1569257871699","37","-1.6806641","-0.12109375","0.11621094","-130.15625","14.8125","176.5625"
"1569257871787","38","-2.0","0.65722656","-0.44335938","65.96875","30.5625","249.375"
"1569257871878","39","-0.296875","-0.21484375","-0.3017578","-58.84375","-56.09375","-50.3125"
"1569257871966","40","-0.9189453","-0.29492188","-0.21875","-37.5","-93.875","-313.75"
"1569257872119","41","-2.0","0.115234375","-0.41601562","18.96875","-72.21875","-407.125"
"1569257872179","42","-1.2333984","2.0","-0.5126953","50.71875","24.53125","-150.46875"
"1569257872269","43","-1.3417969","-2.0","2.0","-410.0625","-13.9375","121.9375"
"1569257872387","44","-0.8847656","1.2314453","-0.3251953","5.59375","79.5625","146.21875"
"1569257872475","45","-1.0","0.13769531","-0.15917969","7.8125","29.71875","49.25"
"1569257872567","46","-0.9941406","-0.05859375","-0.19824219","-20.34375","39.90625","20.25"
"1569257872658","47","-0.9638672","-0.04296875","-0.28808594","-25.53125","45.5625","46.375"
"1569257872776","48","-1.3369141","0.018554688","-0.14257812","-18.75","42.78125","111.125"
"1569257872865","49","-2.0","-0.2265625","0.49902344","-163.03125","-38.03125","199.09375"
"1569257872956","50","-1.8984375","0.27246094","-0.24121094","84.40625","29.59375","219.40625"
"1569257873078","51","-0.23925781","-0.11230469","-0.14453125","-11.78125","-63.375","-120.625"
"1569257873198","52","-0.90234375","-0.22460938","-0.13574219","-16.5625","-85.65625","-332.71875"
"1569257873258","53","-2.0","0.21777344","-0.44140625","-19.5","-79.4375","-437.5"
"1569257873378","54","-0.8515625","2.0","-0.74609375","33.5625","26.15625","-32.96875"
"1569257873467","55","-0.11035156","-2.0","0.87597656","-159.0625","-21.9375","46.75"
"1569257873556","56","-0.73828125","0.29785156","-0.4609375","9.03125","63.53125","71.46875"
